                                                                                                                                                                                                              17 Nov 2025 00:39:51
Civil Air Patrol Use Only
Satellite-Satellite42


      Time (UTCG)             x (km)          y (km)          z (km)      Derivative x (km/sec)    Derivative y (km/sec)    Derivative z (km/sec)    True Anomaly (deg)    Arg of Perigee (deg)    Inclination (deg)    RAAN (deg)
1 Oct 2025 06:00:23.000    -1512.753832     3250.377508    5869.874936                -5.845942                -4.745493                 1.121177                80.209                   0.000               60.000        44.000
1 Oct 2025 06:00:24.000    -1518.598847     3245.630025    5870.992518                -5.844085                -4.749471                 1.113986                80.272                   0.000               60.000        44.000
1 Oct 2025 06:00:25.000    -1524.442001     3240.878567    5872.102908                -5.842222                -4.753444                 1.106794                80.335                   0.000               60.000        44.000
1 Oct 2025 06:00:26.000    -1530.283288     3236.123139    5873.206105                -5.840351                -4.757411                 1.099600                80.399                   0.000               60.000        44.000
1 Oct 2025 06:00:27.000    -1536.122700     3231.363747    5874.302107                -5.838473                -4.761372                 1.092405                80.462                   0.000               60.000        44.000
1 Oct 2025 06:00:28.000    -1541.960230     3226.600396    5875.390914                -5.836587                -4.765328                 1.085208                80.526                   0.000               60.000        44.000
1 Oct 2025 06:00:29.000    -1547.795872     3221.833093    5876.472524                -5.834695                -4.769277                 1.078011                80.589                   0.000               60.000        44.000
1 Oct 2025 06:00:30.000    -1553.629618     3217.061843    5877.546935                -5.832795                -4.773221                 1.070811                80.652                   0.000               60.000        44.000
1 Oct 2025 06:00:31.000    -1559.461460     3212.286652    5878.614146                -5.830889                -4.777159                 1.063611                80.716                   0.000               60.000        44.000
1 Oct 2025 06:00:32.000    -1565.291393     3207.507527    5879.674156                -5.828975                -4.781091                 1.056409                80.779                   0.000               60.000        44.000
1 Oct 2025 06:00:33.000    -1571.119407     3202.724472    5880.726964                -5.827054                -4.785017                 1.049206                80.843                   0.000               60.000        44.000
1 Oct 2025 06:00:34.000    -1576.945498     3197.937495    5881.772568                -5.825126                -4.788937                 1.042002                80.906                   0.000               60.000        44.000
1 Oct 2025 06:00:35.000    -1582.769656     3193.146599    5882.810967                -5.823190                -4.792852                 1.034796                80.969                   0.000               60.000        44.000
1 Oct 2025 06:00:36.000    -1588.591876     3188.351793    5883.842159                -5.821248                -4.796760                 1.027589                81.033                   0.000               60.000        44.000
1 Oct 2025 06:00:37.000    -1594.412150     3183.553080    5884.866145                -5.819298                -4.800663                 1.020381                81.096                   0.000               60.000        44.000
1 Oct 2025 06:00:38.000    -1600.230470     3178.750468    5885.882921                -5.817342                -4.804560                 1.013172                81.160                   0.000               60.000        44.000
1 Oct 2025 06:00:39.000    -1606.046831     3173.943962    5886.892488                -5.815378                -4.808451                 1.005961                81.223                   0.000               60.000        44.000
1 Oct 2025 06:00:40.000    -1611.861224     3169.133568    5887.894843                -5.813407                -4.812336                 0.998749                81.287                   0.000               60.000        44.000
1 Oct 2025 06:00:41.000    -1617.673642     3164.319292    5888.889986                -5.811429                -4.816215                 0.991536                81.350                   0.000               60.000        44.000
1 Oct 2025 06:00:42.000    -1623.484079     3159.501140    5889.877915                -5.809444                -4.820088                 0.984322                81.413                   0.000               60.000        44.000
1 Oct 2025 06:00:43.000    -1629.292527     3154.679118    5890.858629                -5.807452                -4.823956                 0.977106                81.477                   0.000               60.000        44.000
1 Oct 2025 06:00:44.000    -1635.098980     3149.853231    5891.832127                -5.805452                -4.827817                 0.969890                81.540                   0.000               60.000        44.000
1 Oct 2025 06:00:45.000    -1640.903429     3145.023486    5892.798407                -5.803446                -4.831673                 0.962672                81.604                   0.000               60.000        44.000
1 Oct 2025 06:00:46.000    -1646.705869     3140.189888    5893.757470                -5.801432                -4.835522                 0.955453                81.667                   0.000               60.000        44.000
1 Oct 2025 06:00:47.000    -1652.506291     3135.352443    5894.709312                -5.799411                -4.839366                 0.948232                81.730                   0.000               60.000        44.000
1 Oct 2025 06:00:48.000    -1658.304689     3130.511158    5895.653934                -5.797383                -4.843204                 0.941011                81.794                   0.000               60.000        44.000
1 Oct 2025 06:00:49.000    -1664.101055     3125.666038    5896.591334                -5.795349                -4.847035                 0.933788                81.857                   0.000               60.000        44.000
1 Oct 2025 06:00:50.000    -1669.895384     3120.817089    5897.521510                -5.793307                -4.850861                 0.926565                81.921                   0.000               60.000        44.000
1 Oct 2025 06:00:51.000    -1675.687666     3115.964317    5898.444463                -5.791257                -4.854681                 0.919340                81.984                   0.000               60.000        44.000
1 Oct 2025 06:00:52.000    -1681.477896     3111.107729    5899.360189                -5.789201                -4.858495                 0.912114                82.048                   0.000               60.000        44.000
1 Oct 2025 06:00:53.000    -1687.266066     3106.247329    5900.268690                -5.787138                -4.862303                 0.904887                82.111                   0.000               60.000        44.000
1 Oct 2025 06:00:54.000    -1693.052170     3101.383124    5901.169963                -5.785068                -4.866105                 0.897659                82.174                   0.000               60.000        44.000
1 Oct 2025 06:00:55.000    -1698.836199     3096.515120    5902.064007                -5.782990                -4.869901                 0.890429                82.238                   0.000               60.000        44.000
1 Oct 2025 06:00:56.000    -1704.618147     3091.643323    5902.950821                -5.780905                -4.873692                 0.883199                82.301                   0.000               60.000        44.000
1 Oct 2025 06:00:57.000    -1710.398008     3086.767739    5903.830404                -5.778814                -4.877476                 0.875967                82.365                   0.000               60.000        44.000
1 Oct 2025 06:00:58.000    -1716.175773     3081.888374    5904.702755                -5.776715                -4.881254                 0.868735                82.428                   0.000               60.000        44.000
1 Oct 2025 06:00:59.000    -1721.951435     3077.005233    5905.567873                -5.774609                -4.885026                 0.861501                82.491                   0.000               60.000        44.000
1 Oct 2025 06:01:00.000    -1727.724989     3072.118324    5906.425757                -5.772496                -4.888792                 0.854267                82.555                   0.000               60.000        44.000
1 Oct 2025 06:01:01.000    -1733.496426     3067.227651    5907.276406                -5.770377                -4.892553                 0.847031                82.618                   0.000               60.000        44.000
1 Oct 2025 06:01:02.000    -1739.265740     3062.333220    5908.119819                -5.768249                -4.896307                 0.839794                82.682                   0.000               60.000        44.000
1 Oct 2025 06:01:03.000    -1745.032923     3057.435039    5908.955994                -5.766115                -4.900055                 0.832556                82.745                   0.000               60.000        44.000
1 Oct 2025 06:01:04.000    -1750.797968     3052.533112    5909.784931                -5.763974                -4.903797                 0.825318                82.808                   0.000               60.000        44.000
1 Oct 2025 06:01:05.000    -1756.560869     3047.627446    5910.606629                -5.761826                -4.907534                 0.818078                82.872                   0.000               60.000        44.000
1 Oct 2025 06:01:06.000    -1762.321618     3042.718047    5911.421087                -5.759671                -4.911264                 0.810837                82.935                   0.000               60.000        44.000
1 Oct 2025 06:01:07.000    -1768.080208     3037.804920    5912.228303                -5.757509                -4.914988                 0.803595                82.999                   0.000               60.000        44.000
1 Oct 2025 06:01:08.000    -1773.836633     3032.888072    5913.028277                -5.755339                -4.918706                 0.796352                83.062                   0.000               60.000        44.000
1 Oct 2025 06:01:09.000    -1779.590884     3027.967509    5913.821007                -5.753163                -4.922419                 0.789109                83.126                   0.000               60.000        44.000
1 Oct 2025 06:01:10.000    -1785.342956     3023.043237    5914.606494                -5.750979                -4.926125                 0.781864                83.189                   0.000               60.000        44.000
1 Oct 2025 06:01:11.000    -1791.092840     3018.115262    5915.384735                -5.748789                -4.929825                 0.774618                83.252                   0.000               60.000        44.000
1 Oct 2025 06:01:12.000    -1796.840531     3013.183590    5916.155730                -5.746591                -4.933519                 0.767372                83.316                   0.000               60.000        44.000
1 Oct 2025 06:01:13.000    -1802.586020     3008.248226    5916.919478                -5.744387                -4.937207                 0.760124                83.379                   0.000               60.000        44.000
1 Oct 2025 06:01:14.000    -1808.329302     3003.309178    5917.675978                -5.742175                -4.940889                 0.752876                83.443                   0.000               60.000        44.000
1 Oct 2025 06:01:15.000    -1814.070368     2998.366451    5918.425229                -5.739956                -4.944565                 0.745626                83.506                   0.000               60.000        44.000
1 Oct 2025 06:01:16.000    -1819.809212     2993.420050    5919.167230                -5.737731                -4.948235                 0.738376                83.569                   0.000               60.000        44.000
1 Oct 2025 06:01:17.000    -1825.545827     2988.469983    5919.901980                -5.735498                -4.951898                 0.731125                83.633                   0.000               60.000        44.000
1 Oct 2025 06:01:18.000    -1831.280205     2983.516255    5920.629479                -5.733258                -4.955556                 0.723872                83.696                   0.000               60.000        44.000
1 Oct 2025 06:01:19.000    -1837.012341     2978.558873    5921.349725                -5.731011                -4.959208                 0.716619                83.760                   0.000               60.000        44.000
1 Oct 2025 06:01:20.000    -1842.742226     2973.597842    5922.062717                -5.728758                -4.962854                 0.709366                83.823                   0.000               60.000        44.000
1 Oct 2025 06:01:21.000    -1848.469853     2968.633168    5922.768455                -5.726497                -4.966493                 0.702111                83.887                   0.000               60.000        44.000
1 Oct 2025 06:01:22.000    -1854.195217     2963.664858    5923.466938                -5.724229                -4.970126                 0.694855                83.950                   0.000               60.000        44.000
1 Oct 2025 06:01:23.000    -1859.918309     2958.692917    5924.158165                -5.721954                -4.973754                 0.687599                84.013                   0.000               60.000        44.000
1 Oct 2025 06:01:24.000    -1865.639123     2953.717352    5924.842135                -5.719672                -4.977375                 0.680341                84.077                   0.000               60.000        44.000
1 Oct 2025 06:01:25.000    -1871.357651     2948.738169    5925.518848                -5.717383                -4.980990                 0.673083                84.140                   0.000               60.000        44.000
1 Oct 2025 06:01:26.000    -1877.073887     2943.755373    5926.188301                -5.715088                -4.984599                 0.665824                84.204                   0.000               60.000        44.000
1 Oct 2025 06:01:27.000    -1882.787824     2938.768972    5926.850496                -5.712785                -4.988202                 0.658564                84.267                   0.000               60.000        44.000
1 Oct 2025 06:01:28.000    -1888.499454     2933.778971    5927.505430                -5.710475                -4.991799                 0.651304                84.330                   0.000               60.000        44.000
1 Oct 2025 06:01:29.000    -1894.208771     2928.785376    5928.153103                -5.708158                -4.995390                 0.644042                84.394                   0.000               60.000        44.000
1 Oct 2025 06:01:30.000    -1899.915768     2923.788193    5928.793514                -5.705834                -4.998974                 0.636780                84.457                   0.000               60.000        44.000
1 Oct 2025 06:01:31.000    -1905.620437     2918.787429    5929.426663                -5.703503                -5.002553                 0.629517                84.521                   0.000               60.000        44.000
1 Oct 2025 06:01:32.000    -1911.322772     2913.783090    5930.052548                -5.701166                -5.006125                 0.622253                84.584                   0.000               60.000        44.000
1 Oct 2025 06:01:33.000    -1917.022766     2908.775181    5930.671170                -5.698821                -5.009691                 0.614989                84.647                   0.000               60.000        44.000
1 Oct 2025 06:01:34.000    -1922.720412     2903.763709    5931.282526                -5.696469                -5.013252                 0.607724                84.711                   0.000               60.000        44.000
1 Oct 2025 06:01:35.000    -1928.415702     2898.748680    5931.886617                -5.694110                -5.016806                 0.600458                84.774                   0.000               60.000        44.000
1 Oct 2025 06:01:36.000    -1934.108630     2893.730100    5932.483441                -5.691744                -5.020353                 0.593191                84.838                   0.000               60.000        44.000
1 Oct 2025 06:01:37.000    -1939.799188     2888.707975    5933.072998                -5.689372                -5.023895                 0.585923                84.901                   0.000               60.000        44.000
1 Oct 2025 06:01:38.000    -1945.487371     2883.682312    5933.655288                -5.686992                -5.027430                 0.578655                84.965                   0.000               60.000        44.000
1 Oct 2025 06:01:39.000    -1951.173170     2878.653116    5934.230309                -5.684605                -5.030960                 0.571386                85.028                   0.000               60.000        44.000
1 Oct 2025 06:01:40.000    -1956.856579     2873.620394    5934.798060                -5.682212                -5.034483                 0.564117                85.091                   0.000               60.000        44.000
1 Oct 2025 06:01:41.000    -1962.537591     2868.584152    5935.358542                -5.679811                -5.038000                 0.556847                85.155                   0.000               60.000        44.000
1 Oct 2025 06:01:42.000    -1968.216199     2863.544396    5935.911753                -5.677404                -5.041511                 0.549576                85.218                   0.000               60.000        44.000
1 Oct 2025 06:01:43.000    -1973.892397     2858.501133    5936.457693                -5.674989                -5.045015                 0.542304                85.282                   0.000               60.000        44.000
1 Oct 2025 06:01:44.000    -1979.566176     2853.454367    5936.996361                -5.672568                -5.048514                 0.535032                85.345                   0.000               60.000        44.000
1 Oct 2025 06:01:45.000    -1985.237530     2848.404107    5937.527756                -5.670139                -5.052006                 0.527759                85.408                   0.000               60.000        44.000
1 Oct 2025 06:01:46.000    -1990.906452     2843.350357    5938.051878                -5.667704                -5.055492                 0.520485                85.472                   0.000               60.000        44.000
1 Oct 2025 06:01:47.000    -1996.572936     2838.293124    5938.568726                -5.665262                -5.058972                 0.513211                85.535                   0.000               60.000        44.000
1 Oct 2025 06:01:48.000    -2002.236974     2833.232414    5939.078300                -5.662813                -5.062446                 0.505936                85.599                   0.000               60.000        44.000
1 Oct 2025 06:01:49.000    -2007.898559     2828.168234    5939.580598                -5.660356                -5.065914                 0.498660                85.662                   0.000               60.000        44.000
1 Oct 2025 06:01:50.000    -2013.557684     2823.100589    5940.075620                -5.657893                -5.069375                 0.491384                85.726                   0.000               60.000        44.000
1 Oct 2025 06:01:51.000    -2019.214343     2818.029486    5940.563366                -5.655423                -5.072830                 0.484108                85.789                   0.000               60.000        44.000
1 Oct 2025 06:01:52.000    -2024.868529     2812.954931    5941.043835                -5.652946                -5.076279                 0.476830                85.852                   0.000               60.000        44.000
1 Oct 2025 06:01:53.000    -2030.520234     2807.876931    5941.517027                -5.650463                -5.079722                 0.469553                85.916                   0.000               60.000        44.000
1 Oct 2025 06:01:54.000    -2036.169452     2802.795490    5941.982940                -5.647972                -5.083158                 0.462274                85.979                   0.000               60.000        44.000
1 Oct 2025 06:01:55.000    -2041.816175     2797.710617    5942.441575                -5.645474                -5.086588                 0.454995                86.043                   0.000               60.000        44.000
1 Oct 2025 06:01:56.000    -2047.460398     2792.622316    5942.892930                -5.642970                -5.090012                 0.447715                86.106                   0.000               60.000        44.000
1 Oct 2025 06:01:57.000    -2053.102112     2787.530595    5943.337006                -5.640458                -5.093430                 0.440435                86.169                   0.000               60.000        44.000
1 Oct 2025 06:01:58.000    -2058.741311     2782.435458    5943.773801                -5.637940                -5.096841                 0.433155                86.233                   0.000               60.000        44.000
1 Oct 2025 06:01:59.000    -2064.377989     2777.336914    5944.203315                -5.635414                -5.100247                 0.425873                86.296                   0.000               60.000        44.000
1 Oct 2025 06:02:00.000    -2070.012137     2772.234967    5944.625547                -5.632882                -5.103646                 0.418592                86.360                   0.000               60.000        44.000
1 Oct 2025 06:02:01.000    -2075.643750     2767.129624    5945.040498                -5.630343                -5.107039                 0.411310                86.423                   0.000               60.000        44.000
1 Oct 2025 06:02:02.000    -2081.272821     2762.020892    5945.448166                -5.627797                -5.110425                 0.404027                86.486                   0.000               60.000        44.000
1 Oct 2025 06:02:03.000    -2086.899341     2756.908776    5945.848551                -5.625244                -5.113805                 0.396744                86.550                   0.000               60.000        44.000
1 Oct 2025 06:02:04.000    -2092.523306     2751.793284    5946.241653                -5.622684                -5.117179                 0.389460                86.613                   0.000               60.000        44.000
1 Oct 2025 06:02:05.000    -2098.144707     2746.674420    5946.627471                -5.620117                -5.120547                 0.382176                86.677                   0.000               60.000        44.000
1 Oct 2025 06:02:06.000    -2103.763538     2741.552192    5947.006004                -5.617544                -5.123908                 0.374891                86.740                   0.000               60.000        44.000
1 Oct 2025 06:02:07.000    -2109.379792     2736.426605    5947.377253                -5.614963                -5.127264                 0.367606                86.804                   0.000               60.000        44.000
1 Oct 2025 06:02:08.000    -2114.993462     2731.297667    5947.741216                -5.612376                -5.130613                 0.360320                86.867                   0.000               60.000        44.000
1 Oct 2025 06:02:09.000    -2120.604542     2726.165382    5948.097893                -5.609782                -5.133955                 0.353034                86.930                   0.000               60.000        44.000
1 Oct 2025 06:02:10.000    -2126.213023     2721.029758    5948.447284                -5.607180                -5.137291                 0.345748                86.994                   0.000               60.000        44.000
1 Oct 2025 06:02:11.000    -2131.818900     2715.890801    5948.789389                -5.604572                -5.140621                 0.338461                87.057                   0.000               60.000        44.000
1 Oct 2025 06:02:12.000    -2137.422166     2710.748518    5949.124206                -5.601958                -5.143945                 0.331174                87.121                   0.000               60.000        44.000
1 Oct 2025 06:02:13.000    -2143.022813     2705.602913    5949.451736                -5.599336                -5.147263                 0.323886                87.184                   0.000               60.000        44.000
1 Oct 2025 06:02:14.000    -2148.620835     2700.453994    5949.771978                -5.596707                -5.150574                 0.316598                87.247                   0.000               60.000        44.000
1 Oct 2025 06:02:15.000    -2154.216226     2695.301768    5950.084932                -5.594072                -5.153879                 0.309309                87.311                   0.000               60.000        44.000
1 Oct 2025 06:02:16.000    -2159.808977     2690.146239    5950.390597                -5.591430                -5.157177                 0.302021                87.374                   0.000               60.000        44.000
1 Oct 2025 06:02:17.000    -2165.399083     2684.987416    5950.688973                -5.588781                -5.160469                 0.294731                87.438                   0.000               60.000        44.000
1 Oct 2025 06:02:18.000    -2170.986536     2679.825303    5950.980059                -5.586125                -5.163755                 0.287442                87.501                   0.000               60.000        44.000
1 Oct 2025 06:02:19.000    -2176.571330     2674.659908    5951.263856                -5.583462                -5.167035                 0.280152                87.565                   0.000               60.000        44.000
1 Oct 2025 06:02:20.000    -2182.153457     2669.491236    5951.540363                -5.580792                -5.170308                 0.272862                87.628                   0.000               60.000        44.000
1 Oct 2025 06:02:21.000    -2187.732912     2664.319294    5951.809579                -5.578116                -5.173575                 0.265571                87.691                   0.000               60.000        44.000
1 Oct 2025 06:02:22.000    -2193.309686     2659.144088    5952.071505                -5.575432                -5.176835                 0.258280                87.755                   0.000               60.000        44.000
1 Oct 2025 06:02:23.000    -2198.883774     2653.965626    5952.326139                -5.572742                -5.180089                 0.250989                87.818                   0.000               60.000        44.000
1 Oct 2025 06:02:24.000    -2204.455169     2648.783912    5952.573482                -5.570045                -5.183337                 0.243697                87.882                   0.000               60.000        44.000
1 Oct 2025 06:02:25.000    -2210.023862     2643.598953    5952.813533                -5.567341                -5.186579                 0.236405                87.945                   0.000               60.000        44.000
1 Oct 2025 06:02:26.000    -2215.589849     2638.410756    5953.046293                -5.564631                -5.189814                 0.229113                88.008                   0.000               60.000        44.000
1 Oct 2025 06:02:27.000    -2221.153122     2633.219327    5953.271760                -5.561913                -5.193043                 0.221821                88.072                   0.000               60.000        44.000
1 Oct 2025 06:02:28.000    -2226.713674     2628.024673    5953.489934                -5.559189                -5.196265                 0.214528                88.135                   0.000               60.000        44.000
1 Oct 2025 06:02:29.000    -2232.271498     2622.826799    5953.700816                -5.556458                -5.199481                 0.207235                88.199                   0.000               60.000        44.000
1 Oct 2025 06:02:30.000    -2237.826587     2617.625712    5953.904404                -5.553720                -5.202691                 0.199942                88.262                   0.000               60.000        44.000
1 Oct 2025 06:02:31.000    -2243.378936     2612.421419    5954.100699                -5.550976                -5.205894                 0.192648                88.325                   0.000               60.000        44.000
1 Oct 2025 06:02:32.000    -2248.928536     2607.213926    5954.289701                -5.548224                -5.209091                 0.185355                88.389                   0.000               60.000        44.000
1 Oct 2025 06:02:33.000    -2254.475382     2602.003239    5954.471409                -5.545466                -5.212282                 0.178061                88.452                   0.000               60.000        44.000
1 Oct 2025 06:02:34.000    -2260.019466     2596.789365    5954.645822                -5.542701                -5.215466                 0.170767                88.516                   0.000               60.000        44.000
1 Oct 2025 06:02:35.000    -2265.560781     2591.572309    5954.812942                -5.539929                -5.218644                 0.163472                88.579                   0.000               60.000        44.000
1 Oct 2025 06:02:36.000    -2271.099321     2586.352079    5954.972767                -5.537150                -5.221815                 0.156178                88.643                   0.000               60.000        44.000
1 Oct 2025 06:02:37.000    -2276.635079     2581.128681    5955.125297                -5.534365                -5.224980                 0.148883                88.706                   0.000               60.000        44.000
1 Oct 2025 06:02:38.000    -2282.168049     2575.902121    5955.270533                -5.531573                -5.228139                 0.141588                88.769                   0.000               60.000        44.000
1 Oct 2025 06:02:39.000    -2287.698222     2570.672406    5955.408473                -5.528774                -5.231291                 0.134293                88.833                   0.000               60.000        44.000
1 Oct 2025 06:02:40.000    -2293.225594     2565.439541    5955.539119                -5.525968                -5.234437                 0.126998                88.896                   0.000               60.000        44.000
1 Oct 2025 06:02:41.000    -2298.750156     2560.203534    5955.662469                -5.523155                -5.237576                 0.119702                88.960                   0.000               60.000        44.000
1 Oct 2025 06:02:42.000    -2304.271902     2554.964391    5955.778523                -5.520336                -5.240709                 0.112407                89.023                   0.000               60.000        44.000
1 Oct 2025 06:02:43.000    -2309.790826     2549.722119    5955.887282                -5.517510                -5.243836                 0.105111                89.086                   0.000               60.000        44.000
1 Oct 2025 06:02:44.000    -2315.306920     2544.476722    5955.988745                -5.514677                -5.246956                 0.097815                89.150                   0.000               60.000        44.000
1 Oct 2025 06:02:45.000    -2320.820178     2539.228209    5956.082912                -5.511838                -5.250069                 0.090519                89.213                   0.000               60.000        44.000
1 Oct 2025 06:02:46.000    -2326.330594     2533.976586    5956.169784                -5.508991                -5.253177                 0.083223                89.277                   0.000               60.000        44.000
1 Oct 2025 06:02:47.000    -2331.838159     2528.721858    5956.249359                -5.506138                -5.256277                 0.075927                89.340                   0.000               60.000        44.000
1 Oct 2025 06:02:48.000    -2337.342868     2523.464033    5956.321638                -5.503279                -5.259372                 0.068631                89.404                   0.000               60.000        44.000
1 Oct 2025 06:02:49.000    -2342.844714     2518.203117    5956.386620                -5.500412                -5.262460                 0.061334                89.467                   0.000               60.000        44.000
1 Oct 2025 06:02:50.000    -2348.343690     2512.939116    5956.444306                -5.497539                -5.265541                 0.054038                89.530                   0.000               60.000        44.000
1 Oct 2025 06:02:51.000    -2353.839789     2507.672036    5956.494696                -5.494659                -5.268616                 0.046741                89.594                   0.000               60.000        44.000
1 Oct 2025 06:02:52.000    -2359.333005     2502.401885    5956.537789                -5.491772                -5.271685                 0.039445                89.657                   0.000               60.000        44.000
1 Oct 2025 06:02:53.000    -2364.823331     2497.128668    5956.573586                -5.488879                -5.274747                 0.032148                89.721                   0.000               60.000        44.000
1 Oct 2025 06:02:54.000    -2370.310760     2491.852393    5956.602086                -5.485978                -5.277803                 0.024852                89.784                   0.000               60.000        44.000
1 Oct 2025 06:02:55.000    -2375.795286     2486.573065    5956.623289                -5.483071                -5.280852                 0.017555                89.847                   0.000               60.000        44.000
1 Oct 2025 06:02:56.000    -2381.276901     2481.290691    5956.637196                -5.480158                -5.283895                 0.010258                89.911                   0.000               60.000        44.000
1 Oct 2025 06:02:57.000    -2386.755599     2476.005278    5956.643806                -5.477237                -5.286931                 0.002962                89.974                   0.000               60.000        44.000
1 Oct 2025 06:02:58.000    -2392.231374     2470.716832    5956.643119                -5.474310                -5.289961                -0.004335                90.038                   0.000               60.000        44.000
1 Oct 2025 06:02:59.000    -2397.704218     2465.425359    5956.635136                -5.471377                -5.292984                -0.011632                90.101                   0.000               60.000        44.000
1 Oct 2025 06:03:00.000    -2403.174125     2460.130866    5956.619856                -5.468436                -5.296001                -0.018928                90.165                   0.000               60.000        44.000
1 Oct 2025 06:03:01.000    -2408.641088     2454.833359    5956.597279                -5.465489                -5.299011                -0.026225                90.228                   0.000               60.000        44.000
1 Oct 2025 06:03:02.000    -2414.105101     2449.532846    5956.567406                -5.462535                -5.302015                -0.033522                90.291                   0.000               60.000        44.000
1 Oct 2025 06:03:03.000    -2419.566156     2444.229331    5956.530236                -5.459575                -5.305012                -0.040818                90.355                   0.000               60.000        44.000
1 Oct 2025 06:03:04.000    -2425.024248     2438.922823    5956.485769                -5.456607                -5.308003                -0.048115                90.418                   0.000               60.000        44.000
1 Oct 2025 06:03:05.000    -2430.479369     2433.613327    5956.434006                -5.453633                -5.310988                -0.055411                90.482                   0.000               60.000        44.000
1 Oct 2025 06:03:06.000    -2435.931513     2428.300850    5956.374947                -5.450653                -5.313965                -0.062708                90.545                   0.000               60.000        44.000
1 Oct 2025 06:03:07.000    -2441.380672     2422.985398    5956.308591                -5.447666                -5.316937                -0.070004                90.608                   0.000               60.000        44.000
1 Oct 2025 06:03:08.000    -2446.826842     2417.666979    5956.234939                -5.444672                -5.319902                -0.077300                90.672                   0.000               60.000        44.000
1 Oct 2025 06:03:09.000    -2452.270013     2412.345597    5956.153991                -5.441671                -5.322860                -0.084596                90.735                   0.000               60.000        44.000
1 Oct 2025 06:03:10.000    -2457.710181     2407.021261    5956.065746                -5.438664                -5.325812                -0.091892                90.799                   0.000               60.000        44.000
1 Oct 2025 06:03:11.000    -2463.147339     2401.693976    5955.970206                -5.435650                -5.328757                -0.099188                90.862                   0.000               60.000        44.000
