                                                                                                                                                                                                              17 Nov 2025 00:39:42
Civil Air Patrol Use Only
Satellite-Satellite11


      Time (UTCG)             x (km)          y (km)          z (km)      Derivative x (km/sec)    Derivative y (km/sec)    Derivative z (km/sec)    True Anomaly (deg)    Arg of Perigee (deg)    Inclination (deg)    RAAN (deg)
1 Oct 2025 06:00:40.000    -4882.761196     4837.143349     263.623194                -2.501304                -2.883842                 6.586252                 2.537                   0.000               60.000       134.000
1 Oct 2025 06:00:41.000    -4885.259508     4834.256545     270.209283                -2.495321                -2.889766                 6.585925                 2.600                   0.000               60.000       134.000
1 Oct 2025 06:00:42.000    -4887.751837     4831.363819     276.795041                -2.489335                -2.895686                 6.585590                 2.663                   0.000               60.000       134.000
1 Oct 2025 06:00:43.000    -4890.238178     4828.465174     283.380460                -2.483346                -2.901602                 6.585247                 2.727                   0.000               60.000       134.000
1 Oct 2025 06:00:44.000    -4892.718528     4825.560615     289.965531                -2.477354                -2.907515                 6.584895                 2.790                   0.000               60.000       134.000
1 Oct 2025 06:00:45.000    -4895.192885     4822.650145     296.550248                -2.471360                -2.913425                 6.584536                 2.854                   0.000               60.000       134.000
1 Oct 2025 06:00:46.000    -4897.661246     4819.733768     303.134601                -2.465362                -2.919330                 6.584169                 2.917                   0.000               60.000       134.000
1 Oct 2025 06:00:47.000    -4900.123608     4816.811486     309.718583                -2.459361                -2.925233                 6.583794                 2.980                   0.000               60.000       134.000
1 Oct 2025 06:00:48.000    -4902.579966     4813.883304     316.302186                -2.453357                -2.931131                 6.583410                 3.044                   0.000               60.000       134.000
1 Oct 2025 06:00:49.000    -4905.030320     4810.949225     322.885401                -2.447350                -2.937026                 6.583019                 3.107                   0.000               60.000       134.000
1 Oct 2025 06:00:50.000    -4907.474664     4808.009252     329.468220                -2.441340                -2.942918                 6.582619                 3.171                   0.000               60.000       134.000
1 Oct 2025 06:00:51.000    -4909.912998     4805.063390     336.050636                -2.435327                -2.948806                 6.582211                 3.234                   0.000               60.000       134.000
1 Oct 2025 06:00:52.000    -4912.345317     4802.111642     342.632641                -2.429311                -2.954690                 6.581796                 3.298                   0.000               60.000       134.000
1 Oct 2025 06:00:53.000    -4914.771618     4799.154012     349.214225                -2.423292                -2.960570                 6.581372                 3.361                   0.000               60.000       134.000
1 Oct 2025 06:00:54.000    -4917.191899     4796.190502     355.795382                -2.417270                -2.966447                 6.580940                 3.424                   0.000               60.000       134.000
1 Oct 2025 06:00:55.000    -4919.606156     4793.221118     362.376103                -2.411245                -2.972321                 6.580500                 3.488                   0.000               60.000       134.000
1 Oct 2025 06:00:56.000    -4922.014387     4790.245862     368.956380                -2.405217                -2.978191                 6.580052                 3.551                   0.000               60.000       134.000
1 Oct 2025 06:00:57.000    -4924.416589     4787.264738     375.536205                -2.399186                -2.984057                 6.579596                 3.615                   0.000               60.000       134.000
1 Oct 2025 06:00:58.000    -4926.812759     4784.277750     382.115570                -2.393152                -2.989919                 6.579132                 3.678                   0.000               60.000       134.000
1 Oct 2025 06:00:59.000    -4929.202893     4781.284901     388.694467                -2.387116                -2.995778                 6.578660                 3.741                   0.000               60.000       134.000
1 Oct 2025 06:01:00.000    -4931.586990     4778.286196     395.272888                -2.381076                -3.001633                 6.578180                 3.805                   0.000               60.000       134.000
1 Oct 2025 06:01:01.000    -4933.965045     4775.281637     401.850825                -2.375034                -3.007484                 6.577692                 3.868                   0.000               60.000       134.000
1 Oct 2025 06:01:02.000    -4936.337056     4772.271228     408.428269                -2.368988                -3.013332                 6.577196                 3.932                   0.000               60.000       134.000
1 Oct 2025 06:01:03.000    -4938.703021     4769.254974     415.005213                -2.362940                -3.019176                 6.576691                 3.995                   0.000               60.000       134.000
1 Oct 2025 06:01:04.000    -4941.062935     4766.232877     421.581649                -2.356889                -3.025016                 6.576179                 4.059                   0.000               60.000       134.000
1 Oct 2025 06:01:05.000    -4943.416797     4763.204943     428.157569                -2.350835                -3.030853                 6.575658                 4.122                   0.000               60.000       134.000
1 Oct 2025 06:01:06.000    -4945.764604     4760.171173     434.732963                -2.344778                -3.036686                 6.575130                 4.185                   0.000               60.000       134.000
1 Oct 2025 06:01:07.000    -4948.106352     4757.131572     441.307826                -2.338718                -3.042515                 6.574593                 4.249                   0.000               60.000       134.000
1 Oct 2025 06:01:08.000    -4950.442039     4754.086144     447.882147                -2.332655                -3.048341                 6.574049                 4.312                   0.000               60.000       134.000
1 Oct 2025 06:01:09.000    -4952.771662     4751.034892     454.455921                -2.326590                -3.054162                 6.573496                 4.376                   0.000               60.000       134.000
1 Oct 2025 06:01:10.000    -4955.095217     4747.977820     461.029137                -2.320521                -3.059980                 6.572935                 4.439                   0.000               60.000       134.000
1 Oct 2025 06:01:11.000    -4957.412703     4744.914933     467.601789                -2.314450                -3.065795                 6.572367                 4.502                   0.000               60.000       134.000
1 Oct 2025 06:01:12.000    -4959.724116     4741.846232     474.173867                -2.308376                -3.071605                 6.571790                 4.566                   0.000               60.000       134.000
1 Oct 2025 06:01:13.000    -4962.029454     4738.771724     480.745365                -2.302299                -3.077412                 6.571205                 4.629                   0.000               60.000       134.000
1 Oct 2025 06:01:14.000    -4964.328713     4735.691410     487.316275                -2.296219                -3.083215                 6.570612                 4.693                   0.000               60.000       134.000
1 Oct 2025 06:01:15.000    -4966.621892     4732.605296     493.886587                -2.290137                -3.089014                 6.570011                 4.756                   0.000               60.000       134.000
1 Oct 2025 06:01:16.000    -4968.908986     4729.513384     500.456294                -2.284051                -3.094809                 6.569402                 4.819                   0.000               60.000       134.000
1 Oct 2025 06:01:17.000    -4971.189994     4726.415678     507.025388                -2.277963                -3.100601                 6.568785                 4.883                   0.000               60.000       134.000
1 Oct 2025 06:01:18.000    -4973.464912     4723.312183     513.593861                -2.271872                -3.106389                 6.568160                 4.946                   0.000               60.000       134.000
1 Oct 2025 06:01:19.000    -4975.733737     4720.202902     520.161705                -2.265779                -3.112173                 6.567527                 5.010                   0.000               60.000       134.000
1 Oct 2025 06:01:20.000    -4977.996468     4717.087839     526.728912                -2.259682                -3.117953                 6.566885                 5.073                   0.000               60.000       134.000
1 Oct 2025 06:01:21.000    -4980.253100     4713.966997     533.295473                -2.253583                -3.123729                 6.566236                 5.137                   0.000               60.000       134.000
1 Oct 2025 06:01:22.000    -4982.503632     4710.840382     539.861381                -2.247481                -3.129502                 6.565579                 5.200                   0.000               60.000       134.000
1 Oct 2025 06:01:23.000    -4984.748061     4707.707995     546.426628                -2.241376                -3.135271                 6.564914                 5.263                   0.000               60.000       134.000
1 Oct 2025 06:01:24.000    -4986.986384     4704.569842     552.991206                -2.235268                -3.141035                 6.564240                 5.327                   0.000               60.000       134.000
1 Oct 2025 06:01:25.000    -4989.218597     4701.425926     559.555106                -2.229158                -3.146796                 6.563559                 5.390                   0.000               60.000       134.000
1 Oct 2025 06:01:26.000    -4991.444699     4698.276250     566.118321                -2.223045                -3.152554                 6.562869                 5.454                   0.000               60.000       134.000
1 Oct 2025 06:01:27.000    -4993.664687     4695.120820     572.680842                -2.216929                -3.158307                 6.562172                 5.517                   0.000               60.000       134.000
1 Oct 2025 06:01:28.000    -4995.878557     4691.959638     579.242662                -2.210811                -3.164056                 6.561466                 5.580                   0.000               60.000       134.000
1 Oct 2025 06:01:29.000    -4998.086308     4688.792708     585.803772                -2.204690                -3.169802                 6.560753                 5.644                   0.000               60.000       134.000
1 Oct 2025 06:01:30.000    -5000.287936     4685.620035     592.364164                -2.198566                -3.175544                 6.560031                 5.707                   0.000               60.000       134.000
1 Oct 2025 06:01:31.000    -5002.483439     4682.441622     598.923831                -2.192440                -3.181281                 6.559301                 5.771                   0.000               60.000       134.000
1 Oct 2025 06:01:32.000    -5004.672814     4679.257474     605.482765                -2.186310                -3.187015                 6.558564                 5.834                   0.000               60.000       134.000
1 Oct 2025 06:01:33.000    -5006.856059     4676.067593     612.040956                -2.180178                -3.192745                 6.557818                 5.898                   0.000               60.000       134.000
1 Oct 2025 06:01:34.000    -5009.033170     4672.871985     618.598398                -2.174044                -3.198471                 6.557064                 5.961                   0.000               60.000       134.000
1 Oct 2025 06:01:35.000    -5011.204145     4669.670652     625.155082                -2.167907                -3.204193                 6.556303                 6.024                   0.000               60.000       134.000
1 Oct 2025 06:01:36.000    -5013.368982     4666.463599     631.711001                -2.161767                -3.209912                 6.555533                 6.088                   0.000               60.000       134.000
1 Oct 2025 06:01:37.000    -5015.527678     4663.250830     638.266145                -2.155624                -3.215626                 6.554755                 6.151                   0.000               60.000       134.000
1 Oct 2025 06:01:38.000    -5017.680230     4660.032348     644.820508                -2.149479                -3.221336                 6.553969                 6.215                   0.000               60.000       134.000
1 Oct 2025 06:01:39.000    -5019.826635     4656.808158     651.374080                -2.143331                -3.227043                 6.553175                 6.278                   0.000               60.000       134.000
1 Oct 2025 06:01:40.000    -5021.966891     4653.578264     657.926855                -2.137181                -3.232745                 6.552373                 6.341                   0.000               60.000       134.000
1 Oct 2025 06:01:41.000    -5024.100995     4650.342669     664.478824                -2.131028                -3.238444                 6.551563                 6.405                   0.000               60.000       134.000
1 Oct 2025 06:01:42.000    -5026.228946     4647.101378     671.029979                -2.124872                -3.244138                 6.550745                 6.468                   0.000               60.000       134.000
1 Oct 2025 06:01:43.000    -5028.350739     4643.854394     677.580312                -2.118714                -3.249829                 6.549919                 6.532                   0.000               60.000       134.000
1 Oct 2025 06:01:44.000    -5030.466372     4640.601721     684.129815                -2.112553                -3.255515                 6.549085                 6.595                   0.000               60.000       134.000
1 Oct 2025 06:01:45.000    -5032.575843     4637.343364     690.678480                -2.106389                -3.261198                 6.548243                 6.658                   0.000               60.000       134.000
1 Oct 2025 06:01:46.000    -5034.679150     4634.079326     697.226299                -2.100223                -3.266877                 6.547393                 6.722                   0.000               60.000       134.000
1 Oct 2025 06:01:47.000    -5036.776289     4630.809612     703.773263                -2.094055                -3.272551                 6.546535                 6.785                   0.000               60.000       134.000
1 Oct 2025 06:01:48.000    -5038.867259     4627.534225     710.319366                -2.087884                -3.278222                 6.545669                 6.849                   0.000               60.000       134.000
1 Oct 2025 06:01:49.000    -5040.952056     4624.253170     716.864599                -2.081710                -3.283888                 6.544795                 6.912                   0.000               60.000       134.000
1 Oct 2025 06:01:50.000    -5043.030678     4620.966450     723.408953                -2.075534                -3.289551                 6.543913                 6.976                   0.000               60.000       134.000
1 Oct 2025 06:01:51.000    -5045.103122     4617.674069     729.952421                -2.069355                -3.295209                 6.543022                 7.039                   0.000               60.000       134.000
1 Oct 2025 06:01:52.000    -5047.169386     4614.376032     736.494995                -2.063173                -3.300864                 6.542124                 7.102                   0.000               60.000       134.000
1 Oct 2025 06:01:53.000    -5049.229468     4611.072343     743.036667                -2.056990                -3.306514                 6.541218                 7.166                   0.000               60.000       134.000
1 Oct 2025 06:01:54.000    -5051.283365     4607.763005     749.577429                -2.050803                -3.312161                 6.540304                 7.229                   0.000               60.000       134.000
1 Oct 2025 06:01:55.000    -5053.331073     4604.448023     756.117272                -2.044614                -3.317803                 6.539382                 7.293                   0.000               60.000       134.000
1 Oct 2025 06:01:56.000    -5055.372592     4601.127400     762.656190                -2.038423                -3.323441                 6.538451                 7.356                   0.000               60.000       134.000
1 Oct 2025 06:01:57.000    -5057.407918     4597.801141     769.194173                -2.032229                -3.329076                 6.537513                 7.419                   0.000               60.000       134.000
1 Oct 2025 06:01:58.000    -5059.437049     4594.469250     775.731213                -2.026032                -3.334706                 6.536567                 7.483                   0.000               60.000       134.000
1 Oct 2025 06:01:59.000    -5061.459982     4591.131731     782.267304                -2.019834                -3.340332                 6.535613                 7.546                   0.000               60.000       134.000
1 Oct 2025 06:02:00.000    -5063.476715     4587.788588     788.802436                -2.013632                -3.345954                 6.534651                 7.610                   0.000               60.000       134.000
1 Oct 2025 06:02:01.000    -5065.487246     4584.439825     795.336602                -2.007428                -3.351572                 6.533680                 7.673                   0.000               60.000       134.000
1 Oct 2025 06:02:02.000    -5067.491571     4581.085446     801.869794                -2.001222                -3.357185                 6.532702                 7.737                   0.000               60.000       134.000
1 Oct 2025 06:02:03.000    -5069.489689     4577.725456     808.402004                -1.995013                -3.362795                 6.531716                 7.800                   0.000               60.000       134.000
1 Oct 2025 06:02:04.000    -5071.481597     4574.359858     814.933223                -1.988802                -3.368400                 6.530721                 7.863                   0.000               60.000       134.000
1 Oct 2025 06:02:05.000    -5073.467293     4570.988657     821.463444                -1.982589                -3.374002                 6.529719                 7.927                   0.000               60.000       134.000
1 Oct 2025 06:02:06.000    -5075.446774     4567.611856     827.992658                -1.976373                -3.379599                 6.528709                 7.990                   0.000               60.000       134.000
1 Oct 2025 06:02:07.000    -5077.420037     4564.229460     834.520859                -1.970154                -3.385192                 6.527691                 8.054                   0.000               60.000       134.000
1 Oct 2025 06:02:08.000    -5079.387081     4560.841473     841.048037                -1.963933                -3.390781                 6.526664                 8.117                   0.000               60.000       134.000
1 Oct 2025 06:02:09.000    -5081.347902     4557.447899     847.574185                -1.957710                -3.396366                 6.525630                 8.180                   0.000               60.000       134.000
1 Oct 2025 06:02:10.000    -5083.302500     4554.048743     854.099295                -1.951484                -3.401947                 6.524588                 8.244                   0.000               60.000       134.000
1 Oct 2025 06:02:11.000    -5085.250870     4550.644008     860.623358                -1.945256                -3.407523                 6.523538                 8.307                   0.000               60.000       134.000
1 Oct 2025 06:02:12.000    -5087.193011     4547.233698     867.146367                -1.939026                -3.413095                 6.522479                 8.371                   0.000               60.000       134.000
1 Oct 2025 06:02:13.000    -5089.128921     4543.817818     873.668314                -1.932793                -3.418663                 6.521413                 8.434                   0.000               60.000       134.000
1 Oct 2025 06:02:14.000    -5091.058596     4540.396373     880.189191                -1.926558                -3.424227                 6.520339                 8.497                   0.000               60.000       134.000
1 Oct 2025 06:02:15.000    -5092.982035     4536.969365     886.708990                -1.920320                -3.429787                 6.519257                 8.561                   0.000               60.000       134.000
1 Oct 2025 06:02:16.000    -5094.899235     4533.536800     893.227702                -1.914080                -3.435343                 6.518167                 8.624                   0.000               60.000       134.000
1 Oct 2025 06:02:17.000    -5096.810194     4530.098681     899.745320                -1.907838                -3.440894                 6.517068                 8.688                   0.000               60.000       134.000
1 Oct 2025 06:02:18.000    -5098.714910     4526.655013     906.261836                -1.901593                -3.446441                 6.515962                 8.751                   0.000               60.000       134.000
1 Oct 2025 06:02:19.000    -5100.613380     4523.205800     912.777242                -1.895346                -3.451984                 6.514848                 8.815                   0.000               60.000       134.000
1 Oct 2025 06:02:20.000    -5102.505602     4519.751047     919.291530                -1.889097                -3.457523                 6.513726                 8.878                   0.000               60.000       134.000
1 Oct 2025 06:02:21.000    -5104.391574     4516.290756     925.804692                -1.882846                -3.463057                 6.512596                 8.941                   0.000               60.000       134.000
1 Oct 2025 06:02:22.000    -5106.271292     4512.824934     932.316719                -1.876592                -3.468587                 6.511458                 9.005                   0.000               60.000       134.000
1 Oct 2025 06:02:23.000    -5108.144756     4509.353583     938.827605                -1.870336                -3.474113                 6.510312                 9.068                   0.000               60.000       134.000
1 Oct 2025 06:02:24.000    -5110.011963     4505.876709     945.337340                -1.864077                -3.479635                 6.509158                 9.132                   0.000               60.000       134.000
1 Oct 2025 06:02:25.000    -5111.872910     4502.394315     951.845918                -1.857816                -3.485152                 6.507996                 9.195                   0.000               60.000       134.000
1 Oct 2025 06:02:26.000    -5113.727595     4498.906405     958.353329                -1.851553                -3.490665                 6.506826                 9.258                   0.000               60.000       134.000
1 Oct 2025 06:02:27.000    -5115.576015     4495.412985     964.859567                -1.845288                -3.496174                 6.505648                 9.322                   0.000               60.000       134.000
1 Oct 2025 06:02:28.000    -5117.418170     4491.914058     971.364622                -1.839020                -3.501679                 6.504462                 9.385                   0.000               60.000       134.000
1 Oct 2025 06:02:29.000    -5119.254056     4488.409629     977.868488                -1.832751                -3.507179                 6.503268                 9.449                   0.000               60.000       134.000
1 Oct 2025 06:02:30.000    -5121.083670     4484.899701     984.371156                -1.826479                -3.512675                 6.502066                 9.512                   0.000               60.000       134.000
1 Oct 2025 06:02:31.000    -5122.907012     4481.384280     990.872618                -1.820204                -3.518167                 6.500856                 9.576                   0.000               60.000       134.000
1 Oct 2025 06:02:32.000    -5124.724078     4477.863368     997.372866                -1.813928                -3.523654                 6.499639                 9.639                   0.000               60.000       134.000
1 Oct 2025 06:02:33.000    -5126.534867     4474.336972    1003.871893                -1.807649                -3.529137                 6.498413                 9.702                   0.000               60.000       134.000
1 Oct 2025 06:02:34.000    -5128.339376     4470.805095    1010.369690                -1.801368                -3.534616                 6.497179                 9.766                   0.000               60.000       134.000
1 Oct 2025 06:02:35.000    -5130.137602     4467.267741    1016.866249                -1.795085                -3.540091                 6.495938                 9.829                   0.000               60.000       134.000
1 Oct 2025 06:02:36.000    -5131.929545     4463.724915    1023.361562                -1.788800                -3.545561                 6.494688                 9.893                   0.000               60.000       134.000
1 Oct 2025 06:02:37.000    -5133.715201     4460.176621    1029.855622                -1.782512                -3.551026                 6.493430                 9.956                   0.000               60.000       134.000
1 Oct 2025 06:02:38.000    -5135.494568     4456.622864    1036.348421                -1.776222                -3.556488                 6.492165                10.019                   0.000               60.000       134.000
1 Oct 2025 06:02:39.000    -5137.267645     4453.063647    1042.839949                -1.769930                -3.561945                 6.490891                10.083                   0.000               60.000       134.000
1 Oct 2025 06:02:40.000    -5139.034429     4449.498975    1049.330201                -1.763636                -3.567398                 6.489610                10.146                   0.000               60.000       134.000
1 Oct 2025 06:02:41.000    -5140.794917     4445.928853    1055.819167                -1.757340                -3.572846                 6.488321                10.210                   0.000               60.000       134.000
1 Oct 2025 06:02:42.000    -5142.549108     4442.353285    1062.306840                -1.751042                -3.578290                 6.487023                10.273                   0.000               60.000       134.000
1 Oct 2025 06:02:43.000    -5144.297000     4438.772275    1068.793211                -1.744741                -3.583729                 6.485718                10.336                   0.000               60.000       134.000
1 Oct 2025 06:02:44.000    -5146.038590     4435.185828    1075.278273                -1.738439                -3.589165                 6.484405                10.400                   0.000               60.000       134.000
1 Oct 2025 06:02:45.000    -5147.773876     4431.593947    1081.762018                -1.732134                -3.594595                 6.483084                10.463                   0.000               60.000       134.000
1 Oct 2025 06:02:46.000    -5149.502857     4427.996638    1088.244438                -1.725827                -3.600022                 6.481755                10.527                   0.000               60.000       134.000
1 Oct 2025 06:02:47.000    -5151.225529     4424.393905    1094.725525                -1.719518                -3.605444                 6.480418                10.590                   0.000               60.000       134.000
1 Oct 2025 06:02:48.000    -5152.941892     4420.785753    1101.205271                -1.713207                -3.610861                 6.479073                10.654                   0.000               60.000       134.000
1 Oct 2025 06:02:49.000    -5154.651942     4417.172185    1107.683668                -1.706893                -3.616274                 6.477720                10.717                   0.000               60.000       134.000
1 Oct 2025 06:02:50.000    -5156.355678     4413.553206    1114.160708                -1.700578                -3.621683                 6.476359                10.780                   0.000               60.000       134.000
1 Oct 2025 06:02:51.000    -5158.053098     4409.928820    1120.636383                -1.694261                -3.627087                 6.474990                10.844                   0.000               60.000       134.000
1 Oct 2025 06:02:52.000    -5159.744199     4406.299033    1127.110685                -1.687941                -3.632487                 6.473613                10.907                   0.000               60.000       134.000
1 Oct 2025 06:02:53.000    -5161.428979     4402.663848    1133.583607                -1.681620                -3.637882                 6.472229                10.971                   0.000               60.000       134.000
1 Oct 2025 06:02:54.000    -5163.107437     4399.023270    1140.055140                -1.675296                -3.643273                 6.470836                11.034                   0.000               60.000       134.000
1 Oct 2025 06:02:55.000    -5164.779571     4395.377303    1146.525277                -1.668970                -3.648660                 6.469436                11.097                   0.000               60.000       134.000
1 Oct 2025 06:02:56.000    -5166.445378     4391.725952    1152.994009                -1.662643                -3.654042                 6.468027                11.161                   0.000               60.000       134.000
1 Oct 2025 06:02:57.000    -5168.104856     4388.069221    1159.461329                -1.656313                -3.659419                 6.466611                11.224                   0.000               60.000       134.000
1 Oct 2025 06:02:58.000    -5169.758003     4384.407115    1165.927228                -1.649981                -3.664792                 6.465187                11.288                   0.000               60.000       134.000
1 Oct 2025 06:02:59.000    -5171.404817     4380.739638    1172.391699                -1.643647                -3.670161                 6.463755                11.351                   0.000               60.000       134.000
1 Oct 2025 06:03:00.000    -5173.045297     4377.066795    1178.854735                -1.637312                -3.675525                 6.462314                11.415                   0.000               60.000       134.000
1 Oct 2025 06:03:01.000    -5174.679440     4373.388591    1185.316326                -1.630974                -3.680884                 6.460866                11.478                   0.000               60.000       134.000
1 Oct 2025 06:03:02.000    -5176.307244     4369.705029    1191.776465                -1.624634                -3.686239                 6.459410                11.541                   0.000               60.000       134.000
1 Oct 2025 06:03:03.000    -5177.928707     4366.016114    1198.235144                -1.618292                -3.691590                 6.457947                11.605                   0.000               60.000       134.000
1 Oct 2025 06:03:04.000    -5179.543827     4362.321851    1204.692355                -1.611948                -3.696936                 6.456475                11.668                   0.000               60.000       134.000
1 Oct 2025 06:03:05.000    -5181.152603     4358.622244    1211.148091                -1.605603                -3.702277                 6.454995                11.732                   0.000               60.000       134.000
1 Oct 2025 06:03:06.000    -5182.755032     4354.917298    1217.602343                -1.599255                -3.707614                 6.453508                11.795                   0.000               60.000       134.000
1 Oct 2025 06:03:07.000    -5184.351112     4351.207018    1224.055104                -1.592905                -3.712946                 6.452012                11.858                   0.000               60.000       134.000
1 Oct 2025 06:03:08.000    -5185.940841     4347.491407    1230.506365                -1.586554                -3.718274                 6.450509                11.922                   0.000               60.000       134.000
1 Oct 2025 06:03:09.000    -5187.524218     4343.770471    1236.956119                -1.580200                -3.723597                 6.448997                11.985                   0.000               60.000       134.000
1 Oct 2025 06:03:10.000    -5189.101241     4340.044214    1243.404357                -1.573844                -3.728916                 6.447478                12.049                   0.000               60.000       134.000
