                                                                                        22 Nov 2025 15:51:36
Civil Air Patrol Use Only
Aircraft-Aircraft5


      Time (UTCG)             x (km)          y (km)         z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:02:09.000    -4258.571602    2687.085331    3930.161125       47.373       38.038    17.586468
1 Oct 2025 06:02:10.000    -4259.202816    2686.512239    3929.871258       47.378       38.034    17.586722
1 Oct 2025 06:02:11.000    -4259.833928    2685.939049    3929.581361       47.383       38.031    17.586976
1 Oct 2025 06:02:12.000    -4260.464939    2685.365763    3929.291434       47.389       38.028    17.587230
1 Oct 2025 06:02:13.000    -4261.095848    2684.792380    3929.001478       47.394       38.024    17.587483
1 Oct 2025 06:02:14.000    -4261.726654    2684.218899    3928.711492       47.399       38.021    17.587737
1 Oct 2025 06:02:15.000    -4262.357359    2683.645322    3928.421477       47.404       38.018    17.587990
1 Oct 2025 06:02:16.000    -4262.987962    2683.071648    3928.131432       47.409       38.014    17.588244
1 Oct 2025 06:02:17.000    -4263.618464    2682.497876    3927.841357       47.414       38.011    17.588497
1 Oct 2025 06:02:18.000    -4264.248863    2681.924008    3927.551252       47.419       38.008    17.588751
1 Oct 2025 06:02:19.000    -4264.879160    2681.350043    3927.261118       47.425       38.004    17.589004
1 Oct 2025 06:02:20.000    -4265.509355    2680.775981    3926.970954       47.430       38.001    17.589257
1 Oct 2025 06:02:21.000    -4266.139447    2680.201820    3926.680759       47.435       37.998    17.589508
1 Oct 2025 06:02:22.000    -4266.769436    2679.627563    3926.390534       47.440       37.994    17.589757
1 Oct 2025 06:02:23.000    -4267.399323    2679.053208    3926.100279       47.445       37.991    17.590007
1 Oct 2025 06:02:24.000    -4268.029108    2678.478757    3925.809994       47.450       37.988    17.590256
1 Oct 2025 06:02:25.000    -4268.658790    2677.904209    3925.519680       47.455       37.984    17.590505
1 Oct 2025 06:02:26.000    -4269.288371    2677.329564    3925.229336       47.461       37.981    17.590754
1 Oct 2025 06:02:27.000    -4269.917850    2676.754822    3924.938963       47.466       37.978    17.591003
1 Oct 2025 06:02:28.000    -4270.547226    2676.179984    3924.648560       47.471       37.974    17.591252
1 Oct 2025 06:02:29.000    -4271.176501    2675.605048    3924.358127       47.476       37.971    17.591501
1 Oct 2025 06:02:30.000    -4271.805673    2675.030016    3924.067664       47.481       37.968    17.591749
1 Oct 2025 06:02:31.000    -4272.434743    2674.454887    3923.777172       47.486       37.964    17.591998
1 Oct 2025 06:02:32.000    -4273.063711    2673.879662    3923.486651       47.491       37.961    17.592246
1 Oct 2025 06:02:33.000    -4273.692577    2673.304339    3923.196099       47.497       37.958    17.592494
1 Oct 2025 06:02:34.000    -4274.321341    2672.728920    3922.905518       47.502       37.954    17.592742
1 Oct 2025 06:02:35.000    -4274.950002    2672.153404    3922.614907       47.507       37.951    17.592989
1 Oct 2025 06:02:36.000    -4275.578560    2671.577791    3922.324267       47.512       37.948    17.593236
1 Oct 2025 06:02:37.000    -4276.207017    2671.002082    3922.033596       47.517       37.944    17.593484
1 Oct 2025 06:02:38.000    -4276.835371    2670.426276    3921.742897       47.522       37.941    17.593731
1 Oct 2025 06:02:39.000    -4277.463623    2669.850374    3921.452167       47.527       37.938    17.593978
1 Oct 2025 06:02:40.000    -4278.091774    2669.274375    3921.161409       47.532       37.934    17.594225
1 Oct 2025 06:02:41.000    -4278.719821    2668.698279    3920.870620       47.538       37.931    17.594472
1 Oct 2025 06:02:42.000    -4279.347767    2668.122088    3920.579803       47.543       37.928    17.594720
1 Oct 2025 06:02:43.000    -4279.975610    2667.545799    3920.288955       47.548       37.924    17.594967
1 Oct 2025 06:02:44.000    -4280.603352    2666.969414    3919.998079       47.553       37.921    17.595214
1 Oct 2025 06:02:45.000    -4281.230991    2666.392933    3919.707172       47.558       37.918    17.595462
1 Oct 2025 06:02:46.000    -4281.858527    2665.816355    3919.416237       47.563       37.914    17.595709
1 Oct 2025 06:02:47.000    -4282.485962    2665.239681    3919.125272       47.568       37.911    17.595956
1 Oct 2025 06:02:48.000    -4283.113294    2664.662911    3918.834277       47.573       37.908    17.596204
1 Oct 2025 06:02:49.000    -4283.740524    2664.086044    3918.543253       47.579       37.904    17.596451
1 Oct 2025 06:02:50.000    -4284.367651    2663.509080    3918.252199       47.584       37.901    17.596699
1 Oct 2025 06:02:51.000    -4284.994676    2662.932021    3917.961116       47.589       37.898    17.596946
1 Oct 2025 06:02:52.000    -4285.621599    2662.354865    3917.670004       47.594       37.894    17.597194
1 Oct 2025 06:02:53.000    -4286.248419    2661.777613    3917.378861       47.599       37.891    17.597442
1 Oct 2025 06:02:54.000    -4286.875137    2661.200264    3917.087690       47.604       37.888    17.597689
1 Oct 2025 06:02:55.000    -4287.501753    2660.622820    3916.796489       47.609       37.884    17.597937
1 Oct 2025 06:02:56.000    -4288.128266    2660.045279    3916.505259       47.614       37.881    17.598184
1 Oct 2025 06:02:57.000    -4288.754677    2659.467642    3916.213999       47.620       37.878    17.598432
1 Oct 2025 06:02:58.000    -4289.380985    2658.889908    3915.922710       47.625       37.874    17.598680
1 Oct 2025 06:02:59.000    -4290.007191    2658.312079    3915.631391       47.630       37.871    17.598928
1 Oct 2025 06:03:00.000    -4290.633295    2657.734153    3915.340043       47.635       37.868    17.599176
1 Oct 2025 06:03:01.000    -4291.259296    2657.156131    3915.048665       47.640       37.864    17.599423
1 Oct 2025 06:03:02.000    -4291.885194    2656.578013    3914.757258       47.645       37.861    17.599671
1 Oct 2025 06:03:03.000    -4292.510990    2655.999799    3914.465822       47.650       37.858    17.599919
1 Oct 2025 06:03:04.000    -4293.136684    2655.421489    3914.174356       47.655       37.854    17.600167
1 Oct 2025 06:03:05.000    -4293.762274    2654.843082    3913.882861       47.661       37.851    17.600415
1 Oct 2025 06:03:06.000    -4294.387763    2654.264580    3913.591336       47.666       37.848    17.600663
1 Oct 2025 06:03:07.000    -4295.013149    2653.685981    3913.299782       47.671       37.844    17.600911
1 Oct 2025 06:03:08.000    -4295.638432    2653.107287    3913.008198       47.676       37.841    17.601159
1 Oct 2025 06:03:09.000    -4296.263612    2652.528496    3912.716585       47.681       37.838    17.601407
1 Oct 2025 06:03:10.000    -4296.888690    2651.949610    3912.424943       47.686       37.834    17.601655
1 Oct 2025 06:03:11.000    -4297.513666    2651.370628    3912.133271       47.691       37.831    17.601904
1 Oct 2025 06:03:12.000    -4298.138538    2650.791549    3911.841570       47.696       37.828    17.602152
1 Oct 2025 06:03:13.000    -4298.763308    2650.212375    3911.549840       47.701       37.824    17.602400
1 Oct 2025 06:03:14.000    -4299.387976    2649.633105    3911.258080       47.707       37.821    17.602648
1 Oct 2025 06:03:15.000    -4300.012540    2649.053738    3910.966291       47.712       37.818    17.602896
1 Oct 2025 06:03:16.000    -4300.637002    2648.474276    3910.674472       47.717       37.814    17.603145
1 Oct 2025 06:03:17.000    -4301.261362    2647.894718    3910.382624       47.722       37.811    17.603393
1 Oct 2025 06:03:18.000    -4301.885618    2647.315065    3910.090747       47.727       37.808    17.603641
1 Oct 2025 06:03:19.000    -4302.509772    2646.735315    3909.798840       47.732       37.804    17.603890
1 Oct 2025 06:03:20.000    -4303.133823    2646.155470    3909.506904       47.737       37.801    17.604138
1 Oct 2025 06:03:21.000    -4303.757771    2645.575529    3909.214938       47.742       37.798    17.604387
1 Oct 2025 06:03:22.000    -4304.381617    2644.995492    3908.922943       47.747       37.794    17.604635
1 Oct 2025 06:03:23.000    -4305.005360    2644.415359    3908.630920       47.753       37.791    17.604885
1 Oct 2025 06:03:24.000    -4305.629002    2643.835132    3908.338868       47.758       37.788    17.605137
1 Oct 2025 06:03:25.000    -4306.252541    2643.254809    3908.046787       47.763       37.784    17.605388
1 Oct 2025 06:03:26.000    -4306.875978    2642.674391    3907.754677       47.768       37.781    17.605640
1 Oct 2025 06:03:27.000    -4307.499311    2642.093876    3907.462537       47.773       37.778    17.605892
1 Oct 2025 06:03:28.000    -4308.122542    2641.513267    3907.170369       47.778       37.774    17.606144
1 Oct 2025 06:03:29.000    -4308.745670    2640.932561    3906.878171       47.783       37.771    17.606396
1 Oct 2025 06:03:30.000    -4309.368695    2640.351760    3906.585943       47.788       37.768    17.606649
1 Oct 2025 06:03:31.000    -4309.991618    2639.770864    3906.293687       47.793       37.764    17.606902
1 Oct 2025 06:03:32.000    -4310.614437    2639.189872    3906.001401       47.799       37.761    17.607154
1 Oct 2025 06:03:33.000    -4311.237154    2638.608784    3905.709086       47.804       37.758    17.607407
1 Oct 2025 06:03:34.000    -4311.859768    2638.027601    3905.416742       47.809       37.754    17.607661
1 Oct 2025 06:03:35.000    -4312.482279    2637.446322    3905.124369       47.814       37.751    17.607914
1 Oct 2025 06:03:36.000    -4313.104687    2636.864949    3904.831966       47.819       37.747    17.608168
1 Oct 2025 06:03:37.000    -4313.726993    2636.283479    3904.539535       47.824       37.744    17.608422
1 Oct 2025 06:03:38.000    -4314.349423    2635.701774    3904.246919       47.829       37.741    17.608677
1 Oct 2025 06:03:39.000    -4314.971519    2635.120116    3903.954432       47.834       37.737    17.608931
1 Oct 2025 06:03:40.000    -4315.593512    2634.538362    3903.661915       47.839       37.734    17.609186
1 Oct 2025 06:03:41.000    -4316.215402    2633.956514    3903.369369       47.844       37.731    17.609440
1 Oct 2025 06:03:42.000    -4316.837189    2633.374570    3903.076793       47.850       37.727    17.609695
1 Oct 2025 06:03:43.000    -4317.458873    2632.792530    3902.784189       47.855       37.724    17.609950
1 Oct 2025 06:03:44.000    -4318.080454    2632.210395    3902.491555       47.860       37.721    17.610205
1 Oct 2025 06:03:45.000    -4318.701931    2631.628165    3902.198892       47.865       37.717    17.610460
1 Oct 2025 06:03:46.000    -4319.323306    2631.045839    3901.906200       47.870       37.714    17.610715
1 Oct 2025 06:03:47.000    -4319.944578    2630.463419    3901.613479       47.875       37.711    17.610971
1 Oct 2025 06:03:48.000    -4320.565746    2629.880903    3901.320728       47.880       37.707    17.611226
1 Oct 2025 06:03:49.000    -4321.186812    2629.298291    3901.027948       47.885       37.704    17.611482
1 Oct 2025 06:03:50.000    -4321.807774    2628.715585    3900.735139       47.890       37.701    17.611737
1 Oct 2025 06:03:51.000    -4322.428633    2628.132783    3900.442301       47.895       37.697    17.611993
1 Oct 2025 06:03:52.000    -4323.049389    2627.549886    3900.149433       47.900       37.694    17.612249
1 Oct 2025 06:03:53.000    -4323.670042    2626.966894    3899.856537       47.906       37.691    17.612505
1 Oct 2025 06:03:54.000    -4324.290592    2626.383806    3899.563611       47.911       37.687    17.612761
1 Oct 2025 06:03:55.000    -4324.911038    2625.800624    3899.270656       47.916       37.684    17.613017
1 Oct 2025 06:03:56.000    -4325.531381    2625.217346    3898.977672       47.921       37.681    17.613273
1 Oct 2025 06:03:57.000    -4326.151621    2624.633973    3898.684658       47.926       37.677    17.613530
1 Oct 2025 06:03:58.000    -4326.771758    2624.050505    3898.391616       47.931       37.674    17.613786
1 Oct 2025 06:03:59.000    -4327.391792    2623.466942    3898.098544       47.936       37.671    17.614043
1 Oct 2025 06:04:00.000    -4328.011722    2622.883284    3897.805443       47.941       37.667    17.614300
1 Oct 2025 06:04:01.000    -4328.631549    2622.299531    3897.512313       47.946       37.664    17.614556
1 Oct 2025 06:04:02.000    -4329.251272    2621.715683    3897.219153       47.951       37.661    17.614813
1 Oct 2025 06:04:03.000    -4329.870893    2621.131740    3896.925965       47.956       37.657    17.615070
1 Oct 2025 06:04:04.000    -4330.490410    2620.547702    3896.632747       47.962       37.654    17.615328
1 Oct 2025 06:04:05.000    -4331.109823    2619.963569    3896.339501       47.967       37.650    17.615585
1 Oct 2025 06:04:06.000    -4331.729134    2619.379341    3896.046225       47.972       37.647    17.615842
1 Oct 2025 06:04:07.000    -4332.348340    2618.795018    3895.752920       47.977       37.644    17.616100
1 Oct 2025 06:04:08.000    -4332.967444    2618.210600    3895.459585       47.982       37.640    17.616357
1 Oct 2025 06:04:09.000    -4333.586444    2617.626087    3895.166222       47.987       37.637    17.616615
1 Oct 2025 06:04:10.000    -4334.205341    2617.041480    3894.872829       47.992       37.634    17.616873
1 Oct 2025 06:04:11.000    -4334.824134    2616.456777    3894.579408       47.997       37.630    17.617130
1 Oct 2025 06:04:12.000    -4335.442824    2615.871980    3894.285958       48.002       37.627    17.617389
1 Oct 2025 06:04:13.000    -4336.061412    2615.287089    3893.992479       48.007       37.624    17.617649
1 Oct 2025 06:04:14.000    -4336.679896    2614.702102    3893.698971       48.012       37.620    17.617909
1 Oct 2025 06:04:15.000    -4337.298277    2614.117021    3893.405434       48.017       37.617    17.618170
1 Oct 2025 06:04:16.000    -4337.916554    2613.531846    3893.111868       48.023       37.614    17.618430
1 Oct 2025 06:04:17.000    -4338.534728    2612.946575    3892.818273       48.028       37.610    17.618691
1 Oct 2025 06:04:18.000    -4339.152799    2612.361210    3892.524649       48.033       37.607    17.618952
1 Oct 2025 06:04:19.000    -4339.770765    2611.775750    3892.230996       48.038       37.604    17.619213
1 Oct 2025 06:04:20.000    -4340.388629    2611.190196    3891.937314       48.043       37.600    17.619474
1 Oct 2025 06:04:21.000    -4341.006389    2610.604547    3891.643602       48.048       37.597    17.619736
1 Oct 2025 06:04:22.000    -4341.624045    2610.018803    3891.349862       48.053       37.594    17.619997
1 Oct 2025 06:04:23.000    -4342.241598    2609.432965    3891.056093       48.058       37.590    17.620259
1 Oct 2025 06:04:24.000    -4342.859047    2608.847032    3890.762294       48.063       37.587    17.620521
1 Oct 2025 06:04:25.000    -4343.476393    2608.261004    3890.468467       48.068       37.583    17.620784
1 Oct 2025 06:04:26.000    -4344.093635    2607.674882    3890.174611       48.073       37.580    17.621046
1 Oct 2025 06:04:27.000    -4344.710774    2607.088665    3889.880725       48.078       37.577    17.621309
1 Oct 2025 06:04:28.000    -4345.327809    2606.502354    3889.586811       48.083       37.573    17.621572
1 Oct 2025 06:04:29.000    -4345.944740    2605.915948    3889.292867       48.089       37.570    17.621835
1 Oct 2025 06:04:30.000    -4346.561568    2605.329448    3888.998895       48.094       37.567    17.622098
1 Oct 2025 06:04:31.000    -4347.178292    2604.742854    3888.704893       48.099       37.563    17.622361
1 Oct 2025 06:04:32.000    -4347.794912    2604.156164    3888.410863       48.104       37.560    17.622625
1 Oct 2025 06:04:33.000    -4348.411429    2603.569381    3888.116803       48.109       37.557    17.622889
1 Oct 2025 06:04:34.000    -4349.027842    2602.982503    3887.822715       48.114       37.553    17.623153
1 Oct 2025 06:04:35.000    -4349.644151    2602.395531    3887.528597       48.119       37.550    17.623417
1 Oct 2025 06:04:36.000    -4350.260356    2601.808464    3887.234451       48.124       37.547    17.623681
1 Oct 2025 06:04:37.000    -4350.876458    2601.221303    3886.940275       48.129       37.543    17.623946
1 Oct 2025 06:04:38.000    -4351.492456    2600.634047    3886.646071       48.134       37.540    17.624211
1 Oct 2025 06:04:39.000    -4352.108351    2600.046698    3886.351837       48.139       37.537    17.624476
1 Oct 2025 06:04:40.000    -4352.724141    2599.459254    3886.057575       48.144       37.533    17.624741
