                                                                                                                                                                                                              17 Nov 2025 00:39:42
Civil Air Patrol Use Only
Satellite-Satellite12


      Time (UTCG)             x (km)          y (km)          z (km)      Derivative x (km/sec)    Derivative y (km/sec)    Derivative z (km/sec)    True Anomaly (deg)    Arg of Perigee (deg)    Inclination (deg)    RAAN (deg)
1 Oct 2025 06:00:44.000    -5042.418825     1554.619060    4412.026952                 2.077354                -5.832473                 4.429293                47.790                   0.000               60.000       134.000
1 Oct 2025 06:00:45.000    -5040.338384     1548.785636    4416.453542                 2.083529                -5.834374                 4.423886                47.854                   0.000               60.000       134.000
1 Oct 2025 06:00:46.000    -5038.251768     1542.950315    4420.874722                 2.089702                -5.836267                 4.418473                47.917                   0.000               60.000       134.000
1 Oct 2025 06:00:47.000    -5036.158980     1537.113104    4425.290487                 2.095873                -5.838154                 4.413055                47.980                   0.000               60.000       134.000
1 Oct 2025 06:00:48.000    -5034.060023     1531.274010    4429.700831                 2.102041                -5.840033                 4.407632                48.044                   0.000               60.000       134.000
1 Oct 2025 06:00:49.000    -5031.954900     1525.433040    4434.105748                 2.108206                -5.841905                 4.402203                48.107                   0.000               60.000       134.000
1 Oct 2025 06:00:50.000    -5029.843612     1519.590201    4438.505234                 2.114369                -5.843770                 4.396768                48.171                   0.000               60.000       134.000
1 Oct 2025 06:00:51.000    -5027.726164     1513.745501    4442.899283                 2.120529                -5.845628                 4.391329                48.234                   0.000               60.000       134.000
1 Oct 2025 06:00:52.000    -5025.602556     1507.898947    4447.287890                 2.126686                -5.847479                 4.385883                48.298                   0.000               60.000       134.000
1 Oct 2025 06:00:53.000    -5023.472792     1502.050546    4451.671048                 2.132841                -5.849322                 4.380433                48.361                   0.000               60.000       134.000
1 Oct 2025 06:00:54.000    -5021.336875     1496.200305    4456.048754                 2.138993                -5.851159                 4.374977                48.424                   0.000               60.000       134.000
1 Oct 2025 06:00:55.000    -5019.194806     1490.348231    4460.421001                 2.145143                -5.852988                 4.369516                48.488                   0.000               60.000       134.000
1 Oct 2025 06:00:56.000    -5017.046590     1484.494331    4464.787784                 2.151290                -5.854810                 4.364049                48.551                   0.000               60.000       134.000
1 Oct 2025 06:00:57.000    -5014.892227     1478.638613    4469.149098                 2.157434                -5.856625                 4.358578                48.615                   0.000               60.000       134.000
1 Oct 2025 06:00:58.000    -5012.731722     1472.781083    4473.504937                 2.163576                -5.858433                 4.353100                48.678                   0.000               60.000       134.000
1 Oct 2025 06:00:59.000    -5010.565076     1466.921750    4477.855297                 2.169715                -5.860233                 4.347618                48.741                   0.000               60.000       134.000
1 Oct 2025 06:01:00.000    -5008.392292     1461.060619    4482.200171                 2.175852                -5.862027                 4.342130                48.805                   0.000               60.000       134.000
1 Oct 2025 06:01:01.000    -5006.213373     1455.197699    4486.539555                 2.181986                -5.863813                 4.336637                48.868                   0.000               60.000       134.000
1 Oct 2025 06:01:02.000    -5004.028322     1449.332996    4490.873443                 2.188117                -5.865592                 4.331138                48.932                   0.000               60.000       134.000
1 Oct 2025 06:01:03.000    -5001.837141     1443.466518    4495.201829                 2.194245                -5.867364                 4.325634                48.995                   0.000               60.000       134.000
1 Oct 2025 06:01:04.000    -4999.639833     1437.598272    4499.524709                 2.200371                -5.869128                 4.320125                49.059                   0.000               60.000       134.000
1 Oct 2025 06:01:05.000    -4997.436400     1431.728264    4503.842078                 2.206494                -5.870886                 4.314611                49.122                   0.000               60.000       134.000
1 Oct 2025 06:01:06.000    -4995.226846     1425.856503    4508.153929                 2.212614                -5.872636                 4.309091                49.185                   0.000               60.000       134.000
1 Oct 2025 06:01:07.000    -4993.011173     1419.982995    4512.460258                 2.218732                -5.874379                 4.303566                49.249                   0.000               60.000       134.000
1 Oct 2025 06:01:08.000    -4990.789383     1414.107748    4516.761060                 2.224847                -5.876115                 4.298036                49.312                   0.000               60.000       134.000
1 Oct 2025 06:01:09.000    -4988.561480     1408.230768    4521.056328                 2.230959                -5.877843                 4.292500                49.376                   0.000               60.000       134.000
1 Oct 2025 06:01:10.000    -4986.327466     1402.352064    4525.346058                 2.237068                -5.879565                 4.286960                49.439                   0.000               60.000       134.000
1 Oct 2025 06:01:11.000    -4984.087344     1396.471641    4529.630245                 2.243175                -5.881279                 4.281413                49.502                   0.000               60.000       134.000
1 Oct 2025 06:01:12.000    -4981.841117     1390.589508    4533.908884                 2.249279                -5.882986                 4.275862                49.566                   0.000               60.000       134.000
1 Oct 2025 06:01:13.000    -4979.588787     1384.705672    4538.181968                 2.255380                -5.884686                 4.270306                49.629                   0.000               60.000       134.000
1 Oct 2025 06:01:14.000    -4977.330357     1378.820139    4542.449493                 2.261479                -5.886378                 4.264744                49.693                   0.000               60.000       134.000
1 Oct 2025 06:01:15.000    -4975.065830     1372.932917    4546.711454                 2.267574                -5.888064                 4.259177                49.756                   0.000               60.000       134.000
1 Oct 2025 06:01:16.000    -4972.795209     1367.044014    4550.967846                 2.273667                -5.889742                 4.253605                49.819                   0.000               60.000       134.000
1 Oct 2025 06:01:17.000    -4970.518497     1361.153436    4555.218662                 2.279757                -5.891413                 4.248027                49.883                   0.000               60.000       134.000
1 Oct 2025 06:01:18.000    -4968.235695     1355.261190    4559.463899                 2.285845                -5.893077                 4.242445                49.946                   0.000               60.000       134.000
1 Oct 2025 06:01:19.000    -4965.946808     1349.367285    4563.703550                 2.291929                -5.894733                 4.236857                50.010                   0.000               60.000       134.000
1 Oct 2025 06:01:20.000    -4963.651837     1343.471726    4567.937611                 2.298011                -5.896383                 4.231264                50.073                   0.000               60.000       134.000
1 Oct 2025 06:01:21.000    -4961.350787     1337.574522    4572.166076                 2.304090                -5.898025                 4.225666                50.137                   0.000               60.000       134.000
1 Oct 2025 06:01:22.000    -4959.043658     1331.675679    4576.388941                 2.310166                -5.899660                 4.220063                50.200                   0.000               60.000       134.000
1 Oct 2025 06:01:23.000    -4956.730456     1325.775205    4580.606200                 2.316239                -5.901287                 4.214454                50.263                   0.000               60.000       134.000
1 Oct 2025 06:01:24.000    -4954.411181     1319.873107    4584.817847                 2.322310                -5.902908                 4.208840                50.327                   0.000               60.000       134.000
1 Oct 2025 06:01:25.000    -4952.085837     1313.969392    4589.023879                 2.328377                -5.904521                 4.203222                50.390                   0.000               60.000       134.000
1 Oct 2025 06:01:26.000    -4949.754427     1308.064068    4593.224289                 2.334442                -5.906127                 4.197598                50.454                   0.000               60.000       134.000
1 Oct 2025 06:01:27.000    -4947.416954     1302.157141    4597.419072                 2.340504                -5.907725                 4.191968                50.517                   0.000               60.000       134.000
1 Oct 2025 06:01:28.000    -4945.073420     1296.248619    4601.608224                 2.346563                -5.909317                 4.186334                50.580                   0.000               60.000       134.000
1 Oct 2025 06:01:29.000    -4942.723829     1290.338510    4605.791739                 2.352619                -5.910901                 4.180695                50.644                   0.000               60.000       134.000
1 Oct 2025 06:01:30.000    -4940.368183     1284.426819    4609.969611                 2.358672                -5.912478                 4.175050                50.707                   0.000               60.000       134.000
1 Oct 2025 06:01:31.000    -4938.006486     1278.513556    4614.141837                 2.364723                -5.914048                 4.169401                50.771                   0.000               60.000       134.000
1 Oct 2025 06:01:32.000    -4935.638739     1272.598726    4618.308411                 2.370770                -5.915610                 4.163746                50.834                   0.000               60.000       134.000
1 Oct 2025 06:01:33.000    -4933.264947     1266.682337    4622.469327                 2.376815                -5.917166                 4.158086                50.898                   0.000               60.000       134.000
1 Oct 2025 06:01:34.000    -4930.885111     1260.764397    4626.624581                 2.382856                -5.918714                 4.152421                50.961                   0.000               60.000       134.000
1 Oct 2025 06:01:35.000    -4928.499235     1254.844912    4630.774168                 2.388895                -5.920255                 4.146751                51.024                   0.000               60.000       134.000
1 Oct 2025 06:01:36.000    -4926.107322     1248.923890    4634.918082                 2.394931                -5.921788                 4.141076                51.088                   0.000               60.000       134.000
1 Oct 2025 06:01:37.000    -4923.709375     1243.001338    4639.056318                 2.400964                -5.923314                 4.135396                51.151                   0.000               60.000       134.000
1 Oct 2025 06:01:38.000    -4921.305396     1237.077264    4643.188872                 2.406993                -5.924833                 4.129711                51.215                   0.000               60.000       134.000
1 Oct 2025 06:01:39.000    -4918.895389     1231.151674    4647.315738                 2.413020                -5.926345                 4.124020                51.278                   0.000               60.000       134.000
1 Oct 2025 06:01:40.000    -4916.479356     1225.224576    4651.436911                 2.419044                -5.927850                 4.118325                51.341                   0.000               60.000       134.000
1 Oct 2025 06:01:41.000    -4914.057301     1219.295977    4655.552386                 2.425065                -5.929347                 4.112625                51.405                   0.000               60.000       134.000
1 Oct 2025 06:01:42.000    -4911.629226     1213.365885    4659.662159                 2.431084                -5.930837                 4.106919                51.468                   0.000               60.000       134.000
1 Oct 2025 06:01:43.000    -4909.195135     1207.434306    4663.766223                 2.437099                -5.932319                 4.101209                51.532                   0.000               60.000       134.000
1 Oct 2025 06:01:44.000    -4906.755030     1201.501248    4667.864575                 2.443111                -5.933795                 4.095493                51.595                   0.000               60.000       134.000
1 Oct 2025 06:01:45.000    -4904.308914     1195.566719    4671.957208                 2.449120                -5.935263                 4.089773                51.658                   0.000               60.000       134.000
1 Oct 2025 06:01:46.000    -4901.856791     1189.630725    4676.044119                 2.455126                -5.936724                 4.084047                51.722                   0.000               60.000       134.000
1 Oct 2025 06:01:47.000    -4899.398663     1183.693273    4680.125301                 2.461129                -5.938178                 4.078317                51.785                   0.000               60.000       134.000
1 Oct 2025 06:01:48.000    -4896.934534     1177.754372    4684.200751                 2.467129                -5.939624                 4.072581                51.849                   0.000               60.000       134.000
1 Oct 2025 06:01:49.000    -4894.464406     1171.814028    4688.270462                 2.473126                -5.941063                 4.066841                51.912                   0.000               60.000       134.000
1 Oct 2025 06:01:50.000    -4891.988282     1165.872248    4692.334431                 2.479120                -5.942495                 4.061095                51.976                   0.000               60.000       134.000
1 Oct 2025 06:01:51.000    -4889.506166     1159.929040    4696.392651                 2.485111                -5.943919                 4.055345                52.039                   0.000               60.000       134.000
1 Oct 2025 06:01:52.000    -4887.018060     1153.984412    4700.445119                 2.491099                -5.945337                 4.049589                52.102                   0.000               60.000       134.000
1 Oct 2025 06:01:53.000    -4884.523968     1148.038370    4704.491828                 2.497084                -5.946747                 4.043829                52.166                   0.000               60.000       134.000
1 Oct 2025 06:01:54.000    -4882.023893     1142.090921    4708.532775                 2.503066                -5.948149                 4.038064                52.229                   0.000               60.000       134.000
1 Oct 2025 06:01:55.000    -4879.517837     1136.142074    4712.567954                 2.509045                -5.949545                 4.032294                52.293                   0.000               60.000       134.000
1 Oct 2025 06:01:56.000    -4877.005804     1130.191835    4716.597361                 2.515021                -5.950933                 4.026518                52.356                   0.000               60.000       134.000
1 Oct 2025 06:01:57.000    -4874.487797     1124.240211    4720.620989                 2.520993                -5.952313                 4.020738                52.419                   0.000               60.000       134.000
1 Oct 2025 06:01:58.000    -4871.963819     1118.287210    4724.638835                 2.526963                -5.953687                 4.014953                52.483                   0.000               60.000       134.000
1 Oct 2025 06:01:59.000    -4869.433872     1112.332839    4728.650894                 2.532929                -5.955053                 4.009163                52.546                   0.000               60.000       134.000
1 Oct 2025 06:02:00.000    -4866.897961     1106.377106    4732.657160                 2.538893                -5.956412                 4.003368                52.610                   0.000               60.000       134.000
1 Oct 2025 06:02:01.000    -4864.356088     1100.420017    4736.657629                 2.544853                -5.957764                 3.997568                52.673                   0.000               60.000       134.000
1 Oct 2025 06:02:02.000    -4861.808257     1094.461581    4740.652295                 2.550810                -5.959108                 3.991764                52.737                   0.000               60.000       134.000
1 Oct 2025 06:02:03.000    -4859.254469     1088.501804    4744.641154                 2.556764                -5.960445                 3.985954                52.800                   0.000               60.000       134.000
1 Oct 2025 06:02:04.000    -4856.694730     1082.540693    4748.624202                 2.562715                -5.961775                 3.980140                52.863                   0.000               60.000       134.000
1 Oct 2025 06:02:05.000    -4854.129041     1076.578257    4752.601432                 2.568663                -5.963097                 3.974320                52.927                   0.000               60.000       134.000
1 Oct 2025 06:02:06.000    -4851.557406     1070.614501    4756.572841                 2.574607                -5.964412                 3.968496                52.990                   0.000               60.000       134.000
1 Oct 2025 06:02:07.000    -4848.979828     1064.649434    4760.538423                 2.580549                -5.965720                 3.962667                53.054                   0.000               60.000       134.000
1 Oct 2025 06:02:08.000    -4846.396310     1058.683063    4764.498173                 2.586487                -5.967021                 3.956833                53.117                   0.000               60.000       134.000
1 Oct 2025 06:02:09.000    -4843.806855     1052.715395    4768.452087                 2.592422                -5.968314                 3.950994                53.180                   0.000               60.000       134.000
1 Oct 2025 06:02:10.000    -4841.211467     1046.746438    4772.400160                 2.598354                -5.969600                 3.945151                53.244                   0.000               60.000       134.000
1 Oct 2025 06:02:11.000    -4838.610149     1040.776198    4776.342387                 2.604283                -5.970878                 3.939302                53.307                   0.000               60.000       134.000
1 Oct 2025 06:02:12.000    -4836.002903     1034.804683    4780.278763                 2.610208                -5.972150                 3.933449                53.371                   0.000               60.000       134.000
1 Oct 2025 06:02:13.000    -4833.389734     1028.831901    4784.209283                 2.616130                -5.973414                 3.927591                53.434                   0.000               60.000       134.000
1 Oct 2025 06:02:14.000    -4830.770643     1022.857859    4788.133943                 2.622050                -5.974670                 3.921728                53.497                   0.000               60.000       134.000
1 Oct 2025 06:02:15.000    -4828.145635     1016.882563    4792.052737                 2.627966                -5.975920                 3.915860                53.561                   0.000               60.000       134.000
1 Oct 2025 06:02:16.000    -4825.514713     1010.906022    4795.965661                 2.633878                -5.977162                 3.909988                53.624                   0.000               60.000       134.000
1 Oct 2025 06:02:17.000    -4822.877880     1004.928243    4799.872711                 2.639788                -5.978396                 3.904110                53.688                   0.000               60.000       134.000
1 Oct 2025 06:02:18.000    -4820.235139      998.949232    4803.773881                 2.645694                -5.979624                 3.898228                53.751                   0.000               60.000       134.000
1 Oct 2025 06:02:19.000    -4817.586493      992.968998    4807.669166                 2.651597                -5.980844                 3.892341                53.815                   0.000               60.000       134.000
1 Oct 2025 06:02:20.000    -4814.931946      986.987548    4811.558562                 2.657497                -5.982056                 3.886450                53.878                   0.000               60.000       134.000
1 Oct 2025 06:02:21.000    -4812.271501      981.004888    4815.442064                 2.663393                -5.983262                 3.880553                53.941                   0.000               60.000       134.000
1 Oct 2025 06:02:22.000    -4809.605161      975.021027    4819.319667                 2.669286                -5.984460                 3.874652                54.005                   0.000               60.000       134.000
1 Oct 2025 06:02:23.000    -4806.932929      969.035971    4823.191367                 2.675176                -5.985650                 3.868746                54.068                   0.000               60.000       134.000
1 Oct 2025 06:02:24.000    -4804.254809      963.049729    4827.057159                 2.681063                -5.986834                 3.862836                54.132                   0.000               60.000       134.000
1 Oct 2025 06:02:25.000    -4801.570804      957.062306    4830.917037                 2.686947                -5.988010                 3.856920                54.195                   0.000               60.000       134.000
1 Oct 2025 06:02:26.000    -4798.880917      951.073712    4834.770998                 2.692827                -5.989178                 3.851000                54.258                   0.000               60.000       134.000
1 Oct 2025 06:02:27.000    -4796.185151      945.083952    4838.619036                 2.698704                -5.990340                 3.845076                54.322                   0.000               60.000       134.000
1 Oct 2025 06:02:28.000    -4793.483511      939.093034    4842.461147                 2.704577                -5.991494                 3.839146                54.385                   0.000               60.000       134.000
1 Oct 2025 06:02:29.000    -4790.775998      933.100967    4846.297327                 2.710447                -5.992641                 3.833212                54.449                   0.000               60.000       134.000
1 Oct 2025 06:02:30.000    -4788.062617      927.107756    4850.127570                 2.716314                -5.993780                 3.827273                54.512                   0.000               60.000       134.000
1 Oct 2025 06:02:31.000    -4785.343371      921.113409    4853.951871                 2.722178                -5.994912                 3.821329                54.576                   0.000               60.000       134.000
1 Oct 2025 06:02:32.000    -4782.618263      915.117935    4857.770227                 2.728038                -5.996037                 3.815381                54.639                   0.000               60.000       134.000
1 Oct 2025 06:02:33.000    -4779.887296      909.121339    4861.582632                 2.733895                -5.997154                 3.809428                54.702                   0.000               60.000       134.000
1 Oct 2025 06:02:34.000    -4777.150474      903.123629    4865.389081                 2.739748                -5.998264                 3.803471                54.766                   0.000               60.000       134.000
1 Oct 2025 06:02:35.000    -4774.407801      897.124814    4869.189571                 2.745599                -5.999366                 3.797508                54.829                   0.000               60.000       134.000
1 Oct 2025 06:02:36.000    -4771.659279      891.124899    4872.984096                 2.751445                -6.000462                 3.791541                54.893                   0.000               60.000       134.000
1 Oct 2025 06:02:37.000    -4768.904911      885.123893    4876.772652                 2.757289                -6.001550                 3.785570                54.956                   0.000               60.000       134.000
1 Oct 2025 06:02:38.000    -4766.144702      879.121802    4880.555234                 2.763129                -6.002630                 3.779594                55.019                   0.000               60.000       134.000
1 Oct 2025 06:02:39.000    -4763.378655      873.118635    4884.331838                 2.768966                -6.003703                 3.773613                55.083                   0.000               60.000       134.000
1 Oct 2025 06:02:40.000    -4760.606772      867.114398    4888.102458                 2.774799                -6.004769                 3.767627                55.146                   0.000               60.000       134.000
1 Oct 2025 06:02:41.000    -4757.829058      861.109098    4891.867091                 2.780629                -6.005828                 3.761637                55.210                   0.000               60.000       134.000
1 Oct 2025 06:02:42.000    -4755.045516      855.102744    4895.625731                 2.786455                -6.006879                 3.755642                55.273                   0.000               60.000       134.000
1 Oct 2025 06:02:43.000    -4752.256149      849.095343    4899.378374                 2.792278                -6.007923                 3.749643                55.336                   0.000               60.000       134.000
1 Oct 2025 06:02:44.000    -4749.460961      843.086901    4903.125016                 2.798098                -6.008959                 3.743639                55.400                   0.000               60.000       134.000
1 Oct 2025 06:02:45.000    -4746.659954      837.077427    4906.865651                 2.803914                -6.009988                 3.737631                55.463                   0.000               60.000       134.000
1 Oct 2025 06:02:46.000    -4743.853133      831.066927    4910.600276                 2.809727                -6.011010                 3.731618                55.527                   0.000               60.000       134.000
1 Oct 2025 06:02:47.000    -4741.040502      825.055410    4914.328885                 2.815536                -6.012024                 3.725600                55.590                   0.000               60.000       134.000
1 Oct 2025 06:02:48.000    -4738.222062      819.042881    4918.051475                 2.821342                -6.013031                 3.719578                55.654                   0.000               60.000       134.000
1 Oct 2025 06:02:49.000    -4735.397818      813.029349    4921.768040                 2.827145                -6.014031                 3.713551                55.717                   0.000               60.000       134.000
1 Oct 2025 06:02:50.000    -4732.567774      807.014822    4925.478576                 2.832944                -6.015023                 3.707520                55.780                   0.000               60.000       134.000
1 Oct 2025 06:02:51.000    -4729.731932      800.999305    4929.183078                 2.838739                -6.016008                 3.701484                55.844                   0.000               60.000       134.000
1 Oct 2025 06:02:52.000    -4726.890297      794.982808    4932.881543                 2.844531                -6.016986                 3.695444                55.907                   0.000               60.000       134.000
1 Oct 2025 06:02:53.000    -4724.042871      788.965337    4936.573965                 2.850320                -6.017956                 3.689399                55.971                   0.000               60.000       134.000
1 Oct 2025 06:02:54.000    -4721.189659      782.946899    4940.260339                 2.856105                -6.018918                 3.683350                56.034                   0.000               60.000       134.000
1 Oct 2025 06:02:55.000    -4718.330663      776.927502    4943.940662                 2.861886                -6.019874                 3.677296                56.097                   0.000               60.000       134.000
1 Oct 2025 06:02:56.000    -4715.465887      770.907154    4947.614929                 2.867664                -6.020822                 3.671237                56.161                   0.000               60.000       134.000
1 Oct 2025 06:02:57.000    -4712.595335      764.885861    4951.283135                 2.873439                -6.021763                 3.665174                56.224                   0.000               60.000       134.000
1 Oct 2025 06:02:58.000    -4709.719011      758.863631    4954.945276                 2.879210                -6.022696                 3.659107                56.288                   0.000               60.000       134.000
1 Oct 2025 06:02:59.000    -4706.836917      752.840472    4958.601347                 2.884977                -6.023622                 3.653035                56.351                   0.000               60.000       134.000
1 Oct 2025 06:03:00.000    -4703.949057      746.816390    4962.251345                 2.890741                -6.024540                 3.646959                56.415                   0.000               60.000       134.000
1 Oct 2025 06:03:01.000    -4701.055435      740.791394    4965.895263                 2.896502                -6.025451                 3.640878                56.478                   0.000               60.000       134.000
1 Oct 2025 06:03:02.000    -4698.156055      734.765490    4969.533099                 2.902259                -6.026355                 3.634793                56.541                   0.000               60.000       134.000
1 Oct 2025 06:03:03.000    -4695.250919      728.738686    4973.164847                 2.908012                -6.027252                 3.628703                56.605                   0.000               60.000       134.000
1 Oct 2025 06:03:04.000    -4692.340032      722.710989    4976.790503                 2.913762                -6.028141                 3.622609                56.668                   0.000               60.000       134.000
1 Oct 2025 06:03:05.000    -4689.423397      716.682407    4980.410062                 2.919508                -6.029022                 3.616510                56.732                   0.000               60.000       134.000
1 Oct 2025 06:03:06.000    -4686.501018      710.652947    4984.023521                 2.925250                -6.029896                 3.610407                56.795                   0.000               60.000       134.000
1 Oct 2025 06:03:07.000    -4683.572897      704.622617    4987.630875                 2.930989                -6.030763                 3.604299                56.858                   0.000               60.000       134.000
1 Oct 2025 06:03:08.000    -4680.639040      698.591424    4991.232118                 2.936725                -6.031623                 3.598188                56.922                   0.000               60.000       134.000
1 Oct 2025 06:03:09.000    -4677.699449      692.559374    4994.827248                 2.942457                -6.032475                 3.592071                56.985                   0.000               60.000       134.000
1 Oct 2025 06:03:10.000    -4674.754128      686.526477    4998.416259                 2.948185                -6.033319                 3.585951                57.049                   0.000               60.000       134.000
1 Oct 2025 06:03:11.000    -4671.803080      680.492738    5001.999148                 2.953910                -6.034157                 3.579825                57.112                   0.000               60.000       134.000
