                                                                                         22 Nov 2025 15:55:04
Civil Air Patrol Use Only
Aircraft-Aircraft8


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:00:25.000    -4374.401312    -3926.978957    2513.757794      121.872       23.183    18.550895
1 Oct 2025 06:00:26.000    -4374.276738    -3927.499852    2513.158811      121.873       23.177    18.548576
1 Oct 2025 06:00:27.000    -4374.152058    -3928.020698    2512.559832      121.873       23.171    18.546259
1 Oct 2025 06:00:28.000    -4374.027271    -3928.541496    2511.960856      121.874       23.165    18.543941
1 Oct 2025 06:00:29.000    -4373.902378    -3929.062245    2511.361884      121.874       23.159    18.541623
1 Oct 2025 06:00:30.000    -4373.777378    -3929.582946    2510.762916      121.875       23.153    18.539306
1 Oct 2025 06:00:31.000    -4373.652273    -3930.103597    2510.163952      121.875       23.148    18.536989
1 Oct 2025 06:00:32.000    -4373.527060    -3930.624200    2509.564992      121.875       23.142    18.534672
1 Oct 2025 06:00:33.000    -4373.401742    -3931.144755    2508.966036      121.876       23.136    18.532355
1 Oct 2025 06:00:34.000    -4373.276317    -3931.665260    2508.367084      121.876       23.130    18.530038
1 Oct 2025 06:00:35.000    -4373.150785    -3932.185717    2507.768135      121.877       23.124    18.527722
1 Oct 2025 06:00:36.000    -4373.025148    -3932.706125    2507.169191      121.877       23.118    18.525405
1 Oct 2025 06:00:37.000    -4372.899404    -3933.226484    2506.570250      121.877       23.112    18.523089
1 Oct 2025 06:00:38.000    -4372.773553    -3933.746795    2505.971314      121.878       23.107    18.520773
1 Oct 2025 06:00:39.000    -4372.647597    -3934.267057    2505.372381      121.878       23.101    18.518457
1 Oct 2025 06:00:40.000    -4372.521534    -3934.787269    2504.773453      121.879       23.095    18.516141
1 Oct 2025 06:00:41.000    -4372.395365    -3935.307434    2504.174528      121.879       23.089    18.513826
1 Oct 2025 06:00:42.000    -4372.269090    -3935.827549    2503.575607      121.880       23.083    18.511510
1 Oct 2025 06:00:43.000    -4372.142708    -3936.347615    2502.976691      121.880       23.077    18.509195
1 Oct 2025 06:00:44.000    -4372.016221    -3936.867633    2502.377778      121.880       23.071    18.506880
1 Oct 2025 06:00:45.000    -4371.889627    -3937.387602    2501.778870      121.881       23.066    18.504565
1 Oct 2025 06:00:46.000    -4371.762927    -3937.907521    2501.179965      121.881       23.060    18.502250
1 Oct 2025 06:00:47.000    -4371.636121    -3938.427392    2500.581065      121.882       23.054    18.499936
1 Oct 2025 06:00:48.000    -4371.509208    -3938.947214    2499.982168      121.882       23.048    18.497621
1 Oct 2025 06:00:49.000    -4371.382190    -3939.466988    2499.383276      121.882       23.042    18.495307
1 Oct 2025 06:00:50.000    -4371.255066    -3939.986712    2498.784387      121.883       23.036    18.492993
1 Oct 2025 06:00:51.000    -4371.127835    -3940.506387    2498.185503      121.883       23.030    18.490679
1 Oct 2025 06:00:52.000    -4371.000498    -3941.026013    2497.586623      121.884       23.025    18.488365
1 Oct 2025 06:00:53.000    -4370.873056    -3941.545591    2496.987747      121.884       23.019    18.486052
1 Oct 2025 06:00:54.000    -4370.745507    -3942.065119    2496.388875      121.885       23.013    18.483738
1 Oct 2025 06:00:55.000    -4370.617852    -3942.584599    2495.790008      121.885       23.007    18.481425
1 Oct 2025 06:00:56.000    -4370.490091    -3943.104029    2495.191144      121.885       23.001    18.479112
1 Oct 2025 06:00:57.000    -4370.362222    -3943.623408    2494.592283      121.886       22.995    18.476796
1 Oct 2025 06:00:58.000    -4370.234247    -3944.142738    2493.993426      121.886       22.990    18.474479
1 Oct 2025 06:00:59.000    -4370.106165    -3944.662019    2493.394574      121.887       22.984    18.472162
1 Oct 2025 06:01:00.000    -4369.977978    -3945.181251    2492.795725      121.887       22.978    18.469846
1 Oct 2025 06:01:01.000    -4369.849684    -3945.700433    2492.196881      121.887       22.972    18.467529
1 Oct 2025 06:01:02.000    -4369.721285    -3946.219567    2491.598041      121.888       22.966    18.465213
1 Oct 2025 06:01:03.000    -4369.592780    -3946.738651    2490.999205      121.888       22.960    18.462897
1 Oct 2025 06:01:04.000    -4369.464169    -3947.257687    2490.400373      121.889       22.955    18.460581
1 Oct 2025 06:01:05.000    -4369.335452    -3947.776673    2489.801545      121.889       22.949    18.458266
1 Oct 2025 06:01:06.000    -4369.206629    -3948.295610    2489.202722      121.890       22.943    18.455950
1 Oct 2025 06:01:07.000    -4369.077700    -3948.814498    2488.603903      121.890       22.937    18.453635
1 Oct 2025 06:01:08.000    -4368.948666    -3949.333337    2488.005088      121.890       22.931    18.451320
1 Oct 2025 06:01:09.000    -4368.819526    -3949.852127    2487.406278      121.891       22.925    18.449005
1 Oct 2025 06:01:10.000    -4368.690280    -3950.370868    2486.807472      121.891       22.919    18.446690
1 Oct 2025 06:01:11.000    -4368.560928    -3950.889559    2486.208670      121.892       22.914    18.444375
1 Oct 2025 06:01:12.000    -4368.431470    -3951.408201    2485.609872      121.892       22.908    18.442061
1 Oct 2025 06:01:13.000    -4368.301907    -3951.926794    2485.011079      121.892       22.902    18.439746
1 Oct 2025 06:01:14.000    -4368.172238    -3952.445338    2484.412290      121.893       22.896    18.437432
1 Oct 2025 06:01:15.000    -4368.042463    -3952.963832    2483.813505      121.893       22.890    18.435118
1 Oct 2025 06:01:16.000    -4367.912583    -3953.482278    2483.214725      121.894       22.884    18.432805
1 Oct 2025 06:01:17.000    -4367.782597    -3954.000674    2482.615949      121.894       22.879    18.430491
1 Oct 2025 06:01:18.000    -4367.652505    -3954.519020    2482.017177      121.895       22.873    18.428178
1 Oct 2025 06:01:19.000    -4367.522307    -3955.037318    2481.418410      121.895       22.867    18.425864
1 Oct 2025 06:01:20.000    -4367.392004    -3955.555566    2480.819647      121.895       22.861    18.423551
1 Oct 2025 06:01:21.000    -4367.261596    -3956.073765    2480.220889      121.896       22.855    18.421238
1 Oct 2025 06:01:22.000    -4367.131081    -3956.591914    2479.622135      121.896       22.849    18.418926
1 Oct 2025 06:01:23.000    -4367.000461    -3957.110014    2479.023385      121.897       22.844    18.416613
1 Oct 2025 06:01:24.000    -4366.869736    -3957.628065    2478.424640      121.897       22.838    18.414301
1 Oct 2025 06:01:25.000    -4366.738905    -3958.146067    2477.825899      121.897       22.832    18.411988
1 Oct 2025 06:01:26.000    -4366.607968    -3958.664019    2477.227163      121.898       22.826    18.409676
1 Oct 2025 06:01:27.000    -4366.476926    -3959.181921    2476.628431      121.898       22.820    18.407364
1 Oct 2025 06:01:28.000    -4366.345778    -3959.699775    2476.029704      121.899       22.814    18.405053
1 Oct 2025 06:01:29.000    -4366.214525    -3960.217579    2475.430981      121.899       22.809    18.402741
1 Oct 2025 06:01:30.000    -4366.083167    -3960.735333    2474.832262      121.899       22.803    18.400430
1 Oct 2025 06:01:31.000    -4365.951703    -3961.253038    2474.233549      121.900       22.797    18.398119
1 Oct 2025 06:01:32.000    -4365.820133    -3961.770694    2473.634839      121.900       22.791    18.395808
1 Oct 2025 06:01:33.000    -4365.688458    -3962.288300    2473.036134      121.901       22.785    18.393497
1 Oct 2025 06:01:34.000    -4365.556666    -3962.805842    2472.437479      121.901       22.779    18.391186
1 Oct 2025 06:01:35.000    -4365.424781    -3963.323350    2471.838781      121.902       22.773    18.388876
1 Oct 2025 06:01:36.000    -4365.292790    -3963.840808    2471.240087      121.902       22.768    18.386565
1 Oct 2025 06:01:37.000    -4365.160694    -3964.358217    2470.641398      121.902       22.762    18.384255
1 Oct 2025 06:01:38.000    -4365.028493    -3964.875576    2470.042714      121.903       22.756    18.381945
1 Oct 2025 06:01:39.000    -4364.896186    -3965.392886    2469.444034      121.903       22.750    18.379635
1 Oct 2025 06:01:40.000    -4364.763773    -3965.910145    2468.845358      121.904       22.744    18.377324
1 Oct 2025 06:01:41.000    -4364.631254    -3966.427355    2468.246686      121.904       22.738    18.375012
1 Oct 2025 06:01:42.000    -4364.498630    -3966.944515    2467.648019      121.904       22.733    18.372700
1 Oct 2025 06:01:43.000    -4364.365901    -3967.461625    2467.049357      121.905       22.727    18.370389
1 Oct 2025 06:01:44.000    -4364.233066    -3967.978686    2466.450699      121.905       22.721    18.368078
1 Oct 2025 06:01:45.000    -4364.100126    -3968.495697    2465.852046      121.906       22.715    18.365767
1 Oct 2025 06:01:46.000    -4363.967081    -3969.012658    2465.253398      121.906       22.709    18.363456
1 Oct 2025 06:01:47.000    -4363.833931    -3969.529570    2464.654754      121.907       22.704    18.361146
1 Oct 2025 06:01:48.000    -4363.700676    -3970.046432    2464.056115      121.907       22.698    18.358835
1 Oct 2025 06:01:49.000    -4363.567315    -3970.563245    2463.457481      121.907       22.692    18.356525
1 Oct 2025 06:01:50.000    -4363.433849    -3971.080007    2462.858851      121.908       22.686    18.354215
1 Oct 2025 06:01:51.000    -4363.300278    -3971.596721    2462.260226      121.908       22.680    18.351905
1 Oct 2025 06:01:52.000    -4363.166602    -3972.113384    2461.661606      121.909       22.674    18.349595
1 Oct 2025 06:01:53.000    -4363.032820    -3972.629998    2461.062990      121.909       22.669    18.347286
1 Oct 2025 06:01:54.000    -4362.898934    -3973.146562    2460.464380      121.909       22.663    18.344976
1 Oct 2025 06:01:55.000    -4362.764942    -3973.663076    2459.865773      121.910       22.657    18.342667
1 Oct 2025 06:01:56.000    -4362.630846    -3974.179541    2459.267172      121.910       22.651    18.340358
1 Oct 2025 06:01:57.000    -4362.496644    -3974.695955    2458.668576      121.911       22.645    18.338049
1 Oct 2025 06:01:58.000    -4362.362337    -3975.212320    2458.069984      121.911       22.639    18.335740
1 Oct 2025 06:01:59.000    -4362.227926    -3975.728636    2457.471397      121.912       22.634    18.333431
1 Oct 2025 06:02:00.000    -4362.093409    -3976.244901    2456.872814      121.912       22.628    18.331123
1 Oct 2025 06:02:01.000    -4361.958787    -3976.761117    2456.274237      121.912       22.622    18.328815
1 Oct 2025 06:02:02.000    -4361.824060    -3977.277283    2455.675664      121.913       22.616    18.326507
1 Oct 2025 06:02:03.000    -4361.689228    -3977.793398    2455.077096      121.913       22.610    18.324199
1 Oct 2025 06:02:04.000    -4361.554292    -3978.309465    2454.478533      121.914       22.604    18.321891
1 Oct 2025 06:02:05.000    -4361.419250    -3978.825481    2453.879975      121.914       22.599    18.319583
1 Oct 2025 06:02:06.000    -4361.284103    -3979.341447    2453.281422      121.914       22.593    18.317276
1 Oct 2025 06:02:07.000    -4361.148852    -3979.857364    2452.682873      121.915       22.587    18.314969
1 Oct 2025 06:02:08.000    -4361.013496    -3980.373230    2452.084330      121.915       22.581    18.312662
1 Oct 2025 06:02:09.000    -4360.878034    -3980.889047    2451.485791      121.916       22.575    18.310355
1 Oct 2025 06:02:10.000    -4360.742468    -3981.404814    2450.887257      121.916       22.569    18.308048
1 Oct 2025 06:02:11.000    -4360.606797    -3981.920531    2450.288728      121.916       22.564    18.305741
1 Oct 2025 06:02:12.000    -4360.471021    -3982.436198    2449.690204      121.917       22.558    18.303435
1 Oct 2025 06:02:13.000    -4360.335140    -3982.951815    2449.091685      121.917       22.552    18.301129
1 Oct 2025 06:02:14.000    -4360.199155    -3983.467382    2448.493171      121.918       22.546    18.298823
1 Oct 2025 06:02:15.000    -4360.063065    -3983.982899    2447.894661      121.918       22.540    18.296517
1 Oct 2025 06:02:16.000    -4359.926870    -3984.498366    2447.296157      121.919       22.535    18.294211
1 Oct 2025 06:02:17.000    -4359.790570    -3985.013783    2446.697658      121.919       22.529    18.291905
1 Oct 2025 06:02:18.000    -4359.654165    -3985.529150    2446.099163      121.919       22.523    18.289600
1 Oct 2025 06:02:19.000    -4359.517656    -3986.044467    2445.500674      121.920       22.517    18.287295
1 Oct 2025 06:02:20.000    -4359.381042    -3986.559734    2444.902189      121.920       22.511    18.284990
1 Oct 2025 06:02:21.000    -4359.244323    -3987.074951    2444.303710      121.921       22.505    18.282685
1 Oct 2025 06:02:22.000    -4359.107500    -3987.590117    2443.705236      121.921       22.500    18.280380
1 Oct 2025 06:02:23.000    -4358.970569    -3988.105232    2443.106765      121.921       22.494    18.278072
1 Oct 2025 06:02:24.000    -4358.833534    -3988.620296    2442.508299      121.922       22.488    18.275764
1 Oct 2025 06:02:25.000    -4358.696395    -3989.135311    2441.909839      121.922       22.482    18.273456
1 Oct 2025 06:02:26.000    -4358.559150    -3989.650275    2441.311383      121.923       22.476    18.271149
1 Oct 2025 06:02:27.000    -4358.421801    -3990.165189    2440.712932      121.923       22.470    18.268841
1 Oct 2025 06:02:28.000    -4358.284348    -3990.680053    2440.114487      121.923       22.465    18.266534
1 Oct 2025 06:02:29.000    -4358.146790    -3991.194867    2439.516046      121.924       22.459    18.264227
1 Oct 2025 06:02:30.000    -4358.009127    -3991.709631    2438.917611      121.924       22.453    18.261920
1 Oct 2025 06:02:31.000    -4357.871360    -3992.224344    2438.319181      121.925       22.447    18.259613
1 Oct 2025 06:02:32.000    -4357.733488    -3992.739007    2437.720756      121.925       22.441    18.257307
1 Oct 2025 06:02:33.000    -4357.595512    -3993.253620    2437.122335      121.926       22.436    18.255000
1 Oct 2025 06:02:34.000    -4357.457431    -3993.768183    2436.523921      121.926       22.430    18.252694
1 Oct 2025 06:02:35.000    -4357.319246    -3994.282696    2435.925511      121.926       22.424    18.250388
1 Oct 2025 06:02:36.000    -4357.180956    -3994.797158    2435.327106      121.927       22.418    18.248081
1 Oct 2025 06:02:37.000    -4357.042562    -3995.311570    2434.728706      121.927       22.412    18.245776
1 Oct 2025 06:02:38.000    -4356.904063    -3995.825932    2434.130312      121.928       22.406    18.243470
1 Oct 2025 06:02:39.000    -4356.765460    -3996.340244    2433.531923      121.928       22.401    18.241164
1 Oct 2025 06:02:40.000    -4356.626752    -3996.854505    2432.933539      121.928       22.395    18.238859
1 Oct 2025 06:02:41.000    -4356.487940    -3997.368716    2432.335160      121.929       22.389    18.236553
1 Oct 2025 06:02:42.000    -4356.349024    -3997.882876    2431.736786      121.929       22.383    18.234248
1 Oct 2025 06:02:43.000    -4356.210003    -3998.396987    2431.138418      121.930       22.377    18.231943
1 Oct 2025 06:02:44.000    -4356.070878    -3998.911047    2430.540055      121.930       22.372    18.229638
1 Oct 2025 06:02:45.000    -4355.931649    -3999.425056    2429.941697      121.930       22.366    18.227334
1 Oct 2025 06:02:46.000    -4355.792315    -3999.939015    2429.343344      121.931       22.360    18.225029
1 Oct 2025 06:02:47.000    -4355.652877    -4000.452924    2428.744996      121.931       22.354    18.222724
1 Oct 2025 06:02:48.000    -4355.513335    -4000.966783    2428.146654      121.932       22.348    18.220420
1 Oct 2025 06:02:49.000    -4355.373688    -4001.480591    2427.548317      121.932       22.343    18.218116
1 Oct 2025 06:02:50.000    -4355.233937    -4001.994348    2426.949986      121.933       22.337    18.215812
1 Oct 2025 06:02:51.000    -4355.094082    -4002.508055    2426.351659      121.933       22.331    18.213508
1 Oct 2025 06:02:52.000    -4354.954123    -4003.021712    2425.753338      121.933       22.325    18.211204
1 Oct 2025 06:02:53.000    -4354.814059    -4003.535318    2425.155022      121.934       22.319    18.208901
1 Oct 2025 06:02:54.000    -4354.673891    -4004.048874    2424.556712      121.934       22.313    18.206597
1 Oct 2025 06:02:55.000    -4354.533619    -4004.562379    2423.958407      121.935       22.308    18.204294
1 Oct 2025 06:02:56.000    -4354.393243    -4005.075834    2423.360107      121.935       22.302    18.201991
1 Oct 2025 06:02:57.000    -4354.252763    -4005.589238    2422.761812      121.935       22.296    18.199688
1 Oct 2025 06:02:58.000    -4354.112179    -4006.102592    2422.163523      121.936       22.290    18.197385
1 Oct 2025 06:02:59.000    -4353.971490    -4006.615895    2421.565239      121.936       22.284    18.195082
1 Oct 2025 06:03:00.000    -4353.830698    -4007.129148    2420.966961      121.937       22.279    18.192780
1 Oct 2025 06:03:01.000    -4353.689801    -4007.642350    2420.368688      121.937       22.273    18.190478
1 Oct 2025 06:03:02.000    -4353.548800    -4008.155502    2419.770420      121.937       22.267    18.188175
1 Oct 2025 06:03:03.000    -4353.407695    -4008.668603    2419.172158      121.938       22.261    18.185873
1 Oct 2025 06:03:04.000    -4353.266486    -4009.181653    2418.573902      121.938       22.255    18.183571
1 Oct 2025 06:03:05.000    -4353.125173    -4009.694653    2417.975650      121.939       22.250    18.181269
1 Oct 2025 06:03:06.000    -4352.983754    -4010.207600    2417.377403      121.939       22.244    18.178964
1 Oct 2025 06:03:07.000    -4352.842231    -4010.720497    2416.779162      121.939       22.238    18.176659
1 Oct 2025 06:03:08.000    -4352.700593    -4011.233329    2416.180968      121.940       22.232    18.174355
1 Oct 2025 06:03:09.000    -4352.558862    -4011.746125    2415.582735      121.940       22.226    18.172050
1 Oct 2025 06:03:10.000    -4352.417028    -4012.258870    2414.984507      121.941       22.221    18.169746
1 Oct 2025 06:03:11.000    -4352.275089    -4012.771565    2414.386285      121.941       22.215    18.167442
1 Oct 2025 06:03:12.000    -4352.133047    -4013.284209    2413.788069      121.942       22.209    18.165137
1 Oct 2025 06:03:13.000    -4351.990900    -4013.796802    2413.189857      121.942       22.203    18.162833
1 Oct 2025 06:03:14.000    -4351.848650    -4014.309344    2412.591652      121.942       22.197    18.160529
1 Oct 2025 06:03:15.000    -4351.706296    -4014.821836    2411.993451      121.943       22.191    18.158225
1 Oct 2025 06:03:16.000    -4351.563838    -4015.334277    2411.395257      121.943       22.186    18.155922
1 Oct 2025 06:03:17.000    -4351.421276    -4015.846667    2410.797068      121.944       22.180    18.153618
1 Oct 2025 06:03:18.000    -4351.278610    -4016.359007    2410.198884      121.944       22.174    18.151315
1 Oct 2025 06:03:19.000    -4351.135841    -4016.871295    2409.600706      121.944       22.168    18.149011
1 Oct 2025 06:03:20.000    -4350.992967    -4017.383533    2409.002534      121.945       22.162    18.146708
1 Oct 2025 06:03:21.000    -4350.849990    -4017.895720    2408.404367      121.945       22.157    18.144405
1 Oct 2025 06:03:22.000    -4350.706909    -4018.407856    2407.806206      121.946       22.151    18.142102
1 Oct 2025 06:03:23.000    -4350.563724    -4018.919942    2407.208050      121.946       22.145    18.139799
1 Oct 2025 06:03:24.000    -4350.420436    -4019.431976    2406.609900      121.946       22.139    18.137496
1 Oct 2025 06:03:25.000    -4350.277044    -4019.943960    2406.011756      121.947       22.133    18.135193
1 Oct 2025 06:03:26.000    -4350.133548    -4020.455893    2405.413617      121.947       22.128    18.132891
1 Oct 2025 06:03:27.000    -4349.989948    -4020.967775    2404.815484      121.948       22.122    18.130588
1 Oct 2025 06:03:28.000    -4349.846245    -4021.479606    2404.217356      121.948       22.116    18.128286
1 Oct 2025 06:03:29.000    -4349.702438    -4021.991386    2403.619234      121.948       22.110    18.125984
1 Oct 2025 06:03:30.000    -4349.558527    -4022.503115    2403.021118      121.949       22.104    18.123682
1 Oct 2025 06:03:31.000    -4349.414513    -4023.014794    2402.423007      121.949       22.099    18.121380
1 Oct 2025 06:03:32.000    -4349.270395    -4023.526421    2401.824903      121.950       22.093    18.119078
1 Oct 2025 06:03:33.000    -4349.126173    -4024.037997    2401.226803      121.950       22.087    18.116776
1 Oct 2025 06:03:34.000    -4348.981848    -4024.549523    2400.628710      121.951       22.081    18.114474
1 Oct 2025 06:03:35.000    -4348.837419    -4025.060997    2400.030622      121.951       22.075    18.112173
1 Oct 2025 06:03:36.000    -4348.692887    -4025.572421    2399.432540      121.951       22.070    18.109872
1 Oct 2025 06:03:37.000    -4348.548251    -4026.083793    2398.834464      121.952       22.064    18.107570
1 Oct 2025 06:03:38.000    -4348.403512    -4026.595114    2398.236393      121.952       22.058    18.105269
1 Oct 2025 06:03:39.000    -4348.258669    -4027.106385    2397.638329      121.953       22.052    18.102968
1 Oct 2025 06:03:40.000    -4348.113722    -4027.617604    2397.040270      121.953       22.046    18.100667
1 Oct 2025 06:03:41.000    -4347.968673    -4028.128773    2396.442216      121.953       22.041    18.098366
1 Oct 2025 06:03:42.000    -4347.823519    -4028.639890    2395.844169      121.954       22.035    18.096066
1 Oct 2025 06:03:43.000    -4347.678262    -4029.150956    2395.246127      121.954       22.029    18.093765
1 Oct 2025 06:03:44.000    -4347.532902    -4029.661971    2394.648092      121.955       22.023    18.091465
1 Oct 2025 06:03:45.000    -4347.387438    -4030.172935    2394.050062      121.955       22.017    18.089164
1 Oct 2025 06:03:46.000    -4347.241871    -4030.683848    2393.452037      121.955       22.012    18.086864
1 Oct 2025 06:03:47.000    -4347.096201    -4031.194710    2392.854019      121.956       22.006    18.084564
1 Oct 2025 06:03:48.000    -4346.950427    -4031.705520    2392.256006      121.956       22.000    18.082264
1 Oct 2025 06:03:49.000    -4346.804551    -4032.216281    2391.658000      121.957       21.994    18.079966
1 Oct 2025 06:03:50.000    -4346.658572    -4032.726991    2391.060000      121.957       21.988    18.077669
1 Oct 2025 06:03:51.000    -4346.512490    -4033.237649    2390.462006      121.957       21.983    18.075371
1 Oct 2025 06:03:52.000    -4346.366304    -4033.748257    2389.864018      121.958       21.977    18.073074
1 Oct 2025 06:03:53.000    -4346.220015    -4034.258813    2389.266036      121.958       21.971    18.070777
1 Oct 2025 06:03:54.000    -4346.073622    -4034.769318    2388.668059      121.959       21.965    18.068480
1 Oct 2025 06:03:55.000    -4345.927127    -4035.279771    2388.070089      121.959       21.959    18.066183
1 Oct 2025 06:03:56.000    -4345.780528    -4035.790174    2387.472124      121.959       21.954    18.063886
1 Oct 2025 06:03:57.000    -4345.633825    -4036.300525    2386.874165      121.960       21.948    18.061589
1 Oct 2025 06:03:58.000    -4345.487020    -4036.810825    2386.276212      121.960       21.942    18.059292
1 Oct 2025 06:03:59.000    -4345.340111    -4037.321074    2385.678266      121.961       21.936    18.056995
1 Oct 2025 06:04:00.000    -4345.193100    -4037.831271    2385.080325      121.961       21.930    18.054699
1 Oct 2025 06:04:01.000    -4345.045985    -4038.341417    2384.482390      121.962       21.925    18.052402
1 Oct 2025 06:04:02.000    -4344.898766    -4038.851512    2383.884461      121.962       21.919    18.050106
1 Oct 2025 06:04:03.000    -4344.751445    -4039.361555    2383.286538      121.962       21.913    18.047810
1 Oct 2025 06:04:04.000    -4344.604020    -4039.871547    2382.688621      121.963       21.907    18.045514
1 Oct 2025 06:04:05.000    -4344.456493    -4040.381488    2382.090710      121.963       21.902    18.043218
1 Oct 2025 06:04:06.000    -4344.308862    -4040.891378    2381.492805      121.964       21.896    18.040922
1 Oct 2025 06:04:07.000    -4344.161128    -4041.401216    2380.894906      121.964       21.890    18.038626
1 Oct 2025 06:04:08.000    -4344.013291    -4041.911002    2380.297013      121.964       21.884    18.036330
1 Oct 2025 06:04:09.000    -4343.865352    -4042.420738    2379.699126      121.965       21.878    18.034034
1 Oct 2025 06:04:10.000    -4343.717309    -4042.930421    2379.101246      121.965       21.873    18.031739
1 Oct 2025 06:04:11.000    -4343.569162    -4043.440054    2378.503371      121.966       21.867    18.029444
1 Oct 2025 06:04:12.000    -4343.420913    -4043.949635    2377.905502      121.966       21.861    18.027148
1 Oct 2025 06:04:13.000    -4343.272561    -4044.459164    2377.307640      121.966       21.855    18.024853
1 Oct 2025 06:04:14.000    -4343.124106    -4044.968643    2376.709783      121.967       21.849    18.022558
1 Oct 2025 06:04:15.000    -4342.975548    -4045.478069    2376.111933      121.967       21.844    18.020263
1 Oct 2025 06:04:16.000    -4342.826888    -4045.987444    2375.514089      121.968       21.838    18.017968
1 Oct 2025 06:04:17.000    -4342.678124    -4046.496768    2374.916250      121.968       21.832    18.015673
1 Oct 2025 06:04:18.000    -4342.529257    -4047.006040    2374.318419      121.968       21.826    18.013379
1 Oct 2025 06:04:19.000    -4342.380287    -4047.515261    2373.720593      121.969       21.820    18.011084
1 Oct 2025 06:04:20.000    -4342.231215    -4048.024430    2373.122773      121.969       21.815    18.008790
1 Oct 2025 06:04:21.000    -4342.082039    -4048.533548    2372.524959      121.970       21.809    18.006495
1 Oct 2025 06:04:22.000    -4341.932761    -4049.042614    2371.927152      121.970       21.803    18.004201
1 Oct 2025 06:04:23.000    -4341.783380    -4049.551629    2371.329351      121.970       21.797    18.001907
1 Oct 2025 06:04:24.000    -4341.633896    -4050.060592    2370.731556      121.971       21.792    17.999613
1 Oct 2025 06:04:25.000    -4341.484309    -4050.569503    2370.133767      121.971       21.786    17.997319
1 Oct 2025 06:04:26.000    -4341.334619    -4051.078363    2369.535985      121.972       21.780    17.995025
1 Oct 2025 06:04:27.000    -4341.184827    -4051.587171    2368.938208      121.972       21.774    17.992731
1 Oct 2025 06:04:28.000    -4341.034932    -4052.095928    2368.340438      121.972       21.768    17.990438
1 Oct 2025 06:04:29.000    -4340.884934    -4052.604633    2367.742674      121.973       21.763    17.988144
1 Oct 2025 06:04:30.000    -4340.734834    -4053.113286    2367.144917      121.973       21.757    17.985851
1 Oct 2025 06:04:31.000    -4340.584630    -4053.621888    2366.547165      121.974       21.751    17.983557
1 Oct 2025 06:04:32.000    -4340.434328    -4054.130441    2365.949421      121.974       21.745    17.981269
1 Oct 2025 06:04:33.000    -4340.283923    -4054.638943    2365.351685      121.974       21.739    17.978982
1 Oct 2025 06:04:34.000    -4340.133416    -4055.147393    2364.753954      121.975       21.734    17.976694
