                                                                                         22 Nov 2025 15:55:03
Civil Air Patrol Use Only
Aircraft-Aircraft7


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:00:22.000    -1178.432889    -4695.904095    4158.147212      155.804       40.810    12.991260
1 Oct 2025 06:00:23.000    -1178.175713    -4696.418384    4157.643585      155.804       40.804    12.991895
1 Oct 2025 06:00:24.000    -1177.918455    -4696.932612    4157.139909      155.804       40.798    12.992531
1 Oct 2025 06:00:25.000    -1177.661116    -4697.446780    4156.636184      155.805       40.792    12.993167
1 Oct 2025 06:00:26.000    -1177.403697    -4697.960887    4156.132410      155.805       40.786    12.993802
1 Oct 2025 06:00:27.000    -1177.146196    -4698.474934    4155.628586      155.805       40.781    12.994438
1 Oct 2025 06:00:28.000    -1176.888615    -4698.988919    4155.124713      155.805       40.775    12.995073
1 Oct 2025 06:00:29.000    -1176.630953    -4699.502844    4154.620791      155.806       40.769    12.995709
1 Oct 2025 06:00:30.000    -1176.373211    -4700.016709    4154.116820      155.806       40.763    12.996345
1 Oct 2025 06:00:31.000    -1176.115387    -4700.530512    4153.612799      155.806       40.757    12.996980
1 Oct 2025 06:00:32.000    -1175.857483    -4701.044255    4153.108730      155.806       40.751    12.997616
1 Oct 2025 06:00:33.000    -1175.599498    -4701.557937    4152.604611      155.807       40.745    12.998251
1 Oct 2025 06:00:34.000    -1175.341432    -4702.071558    4152.100442      155.807       40.739    12.998887
1 Oct 2025 06:00:35.000    -1175.083285    -4702.585118    4151.596225      155.807       40.733    12.999522
1 Oct 2025 06:00:36.000    -1174.825058    -4703.098617    4151.091958      155.808       40.727    13.000157
1 Oct 2025 06:00:37.000    -1174.566750    -4703.612056    4150.587643      155.808       40.721    13.000792
1 Oct 2025 06:00:38.000    -1174.308361    -4704.125434    4150.083278      155.808       40.715    13.001428
1 Oct 2025 06:00:39.000    -1174.049891    -4704.638751    4149.578864      155.808       40.709    13.002063
1 Oct 2025 06:00:40.000    -1173.791341    -4705.152007    4149.074401      155.809       40.703    13.002698
1 Oct 2025 06:00:41.000    -1173.532710    -4705.665202    4148.569889      155.809       40.697    13.003334
1 Oct 2025 06:00:42.000    -1173.273998    -4706.178336    4148.065327      155.809       40.691    13.003969
1 Oct 2025 06:00:43.000    -1173.015206    -4706.691409    4147.560717      155.810       40.685    13.004604
1 Oct 2025 06:00:44.000    -1172.756333    -4707.204422    4147.056057      155.810       40.679    13.005240
1 Oct 2025 06:00:45.000    -1172.497379    -4707.717373    4146.551348      155.810       40.673    13.005875
1 Oct 2025 06:00:46.000    -1172.238345    -4708.230264    4146.046591      155.810       40.667    13.006510
1 Oct 2025 06:00:47.000    -1171.979230    -4708.743093    4145.541784      155.811       40.661    13.007146
1 Oct 2025 06:00:48.000    -1171.720035    -4709.255861    4145.036927      155.811       40.655    13.007781
1 Oct 2025 06:00:49.000    -1171.460759    -4709.768569    4144.532022      155.811       40.649    13.008417
1 Oct 2025 06:00:50.000    -1171.201402    -4710.281215    4144.027068      155.811       40.643    13.009052
1 Oct 2025 06:00:51.000    -1170.941965    -4710.793801    4143.522065      155.812       40.637    13.009687
1 Oct 2025 06:00:52.000    -1170.682447    -4711.306325    4143.017012      155.812       40.631    13.010323
1 Oct 2025 06:00:53.000    -1170.422848    -4711.818788    4142.511911      155.812       40.625    13.010958
1 Oct 2025 06:00:54.000    -1170.163169    -4712.331190    4142.006760      155.813       40.619    13.011594
1 Oct 2025 06:00:55.000    -1169.903409    -4712.843531    4141.501560      155.813       40.613    13.012229
1 Oct 2025 06:00:56.000    -1169.643569    -4713.355811    4140.996312      155.813       40.607    13.012865
1 Oct 2025 06:00:57.000    -1169.383649    -4713.868030    4140.491014      155.813       40.601    13.013500
1 Oct 2025 06:00:58.000    -1169.123647    -4714.380188    4139.985667      155.814       40.595    13.014135
1 Oct 2025 06:00:59.000    -1168.863566    -4714.892284    4139.480271      155.814       40.589    13.014771
1 Oct 2025 06:01:00.000    -1168.603403    -4715.404319    4138.974826      155.814       40.583    13.015406
1 Oct 2025 06:01:01.000    -1168.343161    -4715.916293    4138.469332      155.815       40.577    13.016042
1 Oct 2025 06:01:02.000    -1168.082837    -4716.428206    4137.963789      155.815       40.571    13.016677
1 Oct 2025 06:01:03.000    -1167.822434    -4716.940058    4137.458197      155.815       40.565    13.017313
1 Oct 2025 06:01:04.000    -1167.561949    -4717.451848    4136.952556      155.815       40.559    13.017948
1 Oct 2025 06:01:05.000    -1167.301385    -4717.963577    4136.446866      155.816       40.553    13.018584
1 Oct 2025 06:01:06.000    -1167.040740    -4718.475245    4135.941127      155.816       40.547    13.019219
1 Oct 2025 06:01:07.000    -1166.780014    -4718.986851    4135.435338      155.816       40.541    13.019855
1 Oct 2025 06:01:08.000    -1166.519208    -4719.498397    4134.929501      155.816       40.535    13.020490
1 Oct 2025 06:01:09.000    -1166.258322    -4720.009881    4134.423615      155.817       40.529    13.021126
1 Oct 2025 06:01:10.000    -1165.997355    -4720.521303    4133.917680      155.817       40.523    13.021762
1 Oct 2025 06:01:11.000    -1165.736308    -4721.032664    4133.411695      155.817       40.517    13.022397
1 Oct 2025 06:01:12.000    -1165.475180    -4721.543964    4132.905662      155.818       40.511    13.023033
1 Oct 2025 06:01:13.000    -1165.213973    -4722.055202    4132.399580      155.818       40.506    13.023668
1 Oct 2025 06:01:14.000    -1164.952684    -4722.566379    4131.893449      155.818       40.500    13.024304
1 Oct 2025 06:01:15.000    -1164.691316    -4723.077496    4131.387270      155.818       40.494    13.024941
1 Oct 2025 06:01:16.000    -1164.429867    -4723.588551    4130.881041      155.819       40.488    13.025577
1 Oct 2025 06:01:17.000    -1164.168338    -4724.099544    4130.374764      155.819       40.482    13.026214
1 Oct 2025 06:01:18.000    -1163.906728    -4724.610476    4129.868437      155.819       40.476    13.026851
1 Oct 2025 06:01:19.000    -1163.645039    -4725.121347    4129.362062      155.819       40.470    13.027488
1 Oct 2025 06:01:20.000    -1163.383269    -4725.632156    4128.855638      155.820       40.464    13.028124
1 Oct 2025 06:01:21.000    -1163.121418    -4726.142904    4128.349165      155.820       40.458    13.028761
1 Oct 2025 06:01:22.000    -1162.859488    -4726.653590    4127.842642      155.820       40.452    13.029398
1 Oct 2025 06:01:23.000    -1162.597477    -4727.164214    4127.336071      155.821       40.446    13.030035
1 Oct 2025 06:01:24.000    -1162.335385    -4727.674777    4126.829451      155.821       40.440    13.030672
1 Oct 2025 06:01:25.000    -1162.073214    -4728.185278    4126.322782      155.821       40.434    13.031308
1 Oct 2025 06:01:26.000    -1161.810962    -4728.695718    4125.816064      155.821       40.428    13.031945
1 Oct 2025 06:01:27.000    -1161.548630    -4729.206096    4125.309298      155.822       40.422    13.032582
1 Oct 2025 06:01:28.000    -1161.286218    -4729.716413    4124.802482      155.822       40.416    13.033219
1 Oct 2025 06:01:29.000    -1161.023725    -4730.226667    4124.295617      155.822       40.410    13.033856
1 Oct 2025 06:01:30.000    -1160.761153    -4730.736861    4123.788703      155.822       40.404    13.034493
1 Oct 2025 06:01:31.000    -1160.498500    -4731.246992    4123.281741      155.823       40.398    13.035129
1 Oct 2025 06:01:32.000    -1160.235767    -4731.757062    4122.774729      155.823       40.392    13.035766
1 Oct 2025 06:01:33.000    -1159.972954    -4732.267070    4122.267669      155.823       40.386    13.036403
1 Oct 2025 06:01:34.000    -1159.710116    -4732.777305    4121.760215      155.824       40.380    13.037040
1 Oct 2025 06:01:35.000    -1159.447142    -4733.287184    4121.253064      155.824       40.374    13.037677
1 Oct 2025 06:01:36.000    -1159.184087    -4733.797001    4120.745864      155.824       40.368    13.038314
1 Oct 2025 06:01:37.000    -1158.920952    -4734.306756    4120.238616      155.824       40.362    13.038951
1 Oct 2025 06:01:38.000    -1158.657737    -4734.816449    4119.731318      155.825       40.356    13.039588
1 Oct 2025 06:01:39.000    -1158.394441    -4735.326081    4119.223971      155.825       40.350    13.040225
1 Oct 2025 06:01:40.000    -1158.131066    -4735.835651    4118.716576      155.825       40.344    13.040862
1 Oct 2025 06:01:41.000    -1157.867611    -4736.345158    4118.209132      155.825       40.338    13.041499
1 Oct 2025 06:01:42.000    -1157.604075    -4736.854604    4117.701638      155.826       40.332    13.042135
1 Oct 2025 06:01:43.000    -1157.340459    -4737.363989    4117.194096      155.826       40.326    13.042772
1 Oct 2025 06:01:44.000    -1157.076764    -4737.873311    4116.686505      155.826       40.320    13.043409
1 Oct 2025 06:01:45.000    -1156.812988    -4738.382571    4116.178866      155.827       40.314    13.044046
1 Oct 2025 06:01:46.000    -1156.549132    -4738.891770    4115.671177      155.827       40.308    13.044683
1 Oct 2025 06:01:47.000    -1156.285196    -4739.400907    4115.163440      155.827       40.302    13.045320
1 Oct 2025 06:01:48.000    -1156.021180    -4739.909981    4114.655653      155.827       40.296    13.045957
1 Oct 2025 06:01:49.000    -1155.757085    -4740.418994    4114.147818      155.828       40.290    13.046594
1 Oct 2025 06:01:50.000    -1155.492909    -4740.927945    4113.639934      155.828       40.284    13.047231
1 Oct 2025 06:01:51.000    -1155.228653    -4741.436833    4113.132002      155.828       40.278    13.047868
1 Oct 2025 06:01:52.000    -1154.964317    -4741.945660    4112.624020      155.829       40.272    13.048505
1 Oct 2025 06:01:53.000    -1154.699901    -4742.454425    4112.115990      155.829       40.266    13.049142
1 Oct 2025 06:01:54.000    -1154.435405    -4742.963128    4111.607911      155.829       40.260    13.049779
1 Oct 2025 06:01:55.000    -1154.170829    -4743.471768    4111.099783      155.829       40.254    13.050416
1 Oct 2025 06:01:56.000    -1153.906174    -4743.980347    4110.591606      155.830       40.248    13.051053
1 Oct 2025 06:01:57.000    -1153.641438    -4744.488864    4110.083381      155.830       40.242    13.051690
1 Oct 2025 06:01:58.000    -1153.376623    -4744.997319    4109.575107      155.830       40.236    13.052328
1 Oct 2025 06:01:59.000    -1153.111727    -4745.505712    4109.066785      155.830       40.230    13.052966
1 Oct 2025 06:02:00.000    -1152.846752    -4746.014042    4108.558413      155.831       40.224    13.053603
1 Oct 2025 06:02:01.000    -1152.581697    -4746.522311    4108.049993      155.831       40.218    13.054241
1 Oct 2025 06:02:02.000    -1152.316562    -4747.030517    4107.541524      155.831       40.212    13.054878
1 Oct 2025 06:02:03.000    -1152.051347    -4747.538661    4107.033006      155.832       40.206    13.055516
1 Oct 2025 06:02:04.000    -1151.786052    -4748.046743    4106.524440      155.832       40.200    13.056154
1 Oct 2025 06:02:05.000    -1151.520677    -4748.554763    4106.015824      155.832       40.195    13.056791
1 Oct 2025 06:02:06.000    -1151.255222    -4749.062721    4105.507160      155.832       40.189    13.057429
1 Oct 2025 06:02:07.000    -1150.989688    -4749.570616    4104.998447      155.833       40.183    13.058067
1 Oct 2025 06:02:08.000    -1150.724074    -4750.078449    4104.489686      155.833       40.177    13.058704
1 Oct 2025 06:02:09.000    -1150.458380    -4750.586220    4103.980876      155.833       40.171    13.059342
1 Oct 2025 06:02:10.000    -1150.192606    -4751.093928    4103.472017      155.833       40.165    13.059980
1 Oct 2025 06:02:11.000    -1149.926752    -4751.601574    4102.963109      155.834       40.159    13.060617
1 Oct 2025 06:02:12.000    -1149.660819    -4752.109158    4102.454153      155.834       40.153    13.061255
1 Oct 2025 06:02:13.000    -1149.394805    -4752.616680    4101.945147      155.834       40.147    13.061893
1 Oct 2025 06:02:14.000    -1149.128712    -4753.124139    4101.436094      155.835       40.141    13.062531
1 Oct 2025 06:02:15.000    -1148.862540    -4753.631536    4100.926991      155.835       40.135    13.063168
1 Oct 2025 06:02:16.000    -1148.596287    -4754.138870    4100.417840      155.835       40.129    13.063806
1 Oct 2025 06:02:17.000    -1148.329955    -4754.646143    4099.908640      155.835       40.123    13.064444
1 Oct 2025 06:02:18.000    -1148.063543    -4755.153352    4099.399391      155.836       40.117    13.065081
1 Oct 2025 06:02:19.000    -1147.797051    -4755.660500    4098.890094      155.836       40.111    13.065719
1 Oct 2025 06:02:20.000    -1147.530480    -4756.167584    4098.380748      155.836       40.105    13.066357
1 Oct 2025 06:02:21.000    -1147.263829    -4756.674607    4097.871353      155.836       40.099    13.066995
1 Oct 2025 06:02:22.000    -1146.997098    -4757.181567    4097.361909      155.837       40.093    13.067632
1 Oct 2025 06:02:23.000    -1146.730287    -4757.688464    4096.852417      155.837       40.087    13.068270
1 Oct 2025 06:02:24.000    -1146.463397    -4758.195299    4096.342877      155.837       40.081    13.068908
1 Oct 2025 06:02:25.000    -1146.196428    -4758.702071    4095.833287      155.838       40.075    13.069546
1 Oct 2025 06:02:26.000    -1145.929378    -4759.208781    4095.323649      155.838       40.069    13.070183
1 Oct 2025 06:02:27.000    -1145.662249    -4759.715428    4094.813962      155.838       40.063    13.070821
1 Oct 2025 06:02:28.000    -1145.395040    -4760.222013    4094.304227      155.838       40.057    13.071459
1 Oct 2025 06:02:29.000    -1145.127752    -4760.728535    4093.794443      155.839       40.051    13.072097
1 Oct 2025 06:02:30.000    -1144.860384    -4761.234995    4093.284610      155.839       40.045    13.072734
1 Oct 2025 06:02:31.000    -1144.592937    -4761.741392    4092.774729      155.839       40.039    13.073372
1 Oct 2025 06:02:32.000    -1144.325409    -4762.247726    4092.264799      155.839       40.033    13.074010
1 Oct 2025 06:02:33.000    -1144.057803    -4762.753998    4091.754820      155.840       40.027    13.074648
1 Oct 2025 06:02:34.000    -1143.790116    -4763.260207    4091.244793      155.840       40.021    13.075285
1 Oct 2025 06:02:35.000    -1143.522351    -4763.766353    4090.734717      155.840       40.015    13.075923
1 Oct 2025 06:02:36.000    -1143.254505    -4764.272437    4090.224593      155.840       40.009    13.076561
1 Oct 2025 06:02:37.000    -1142.986580    -4764.778458    4089.714420      155.841       40.003    13.077199
1 Oct 2025 06:02:38.000    -1142.718576    -4765.284416    4089.204198      155.841       39.997    13.077836
1 Oct 2025 06:02:39.000    -1142.450492    -4765.790311    4088.693927      155.841       39.991    13.078473
1 Oct 2025 06:02:40.000    -1142.182328    -4766.296143    4088.183608      155.842       39.985    13.079110
1 Oct 2025 06:02:41.000    -1141.914085    -4766.801912    4087.673240      155.842       39.979    13.079747
1 Oct 2025 06:02:42.000    -1141.645763    -4767.307619    4087.162824      155.842       39.973    13.080384
1 Oct 2025 06:02:43.000    -1141.377360    -4767.813263    4086.652358      155.842       39.967    13.081021
1 Oct 2025 06:02:44.000    -1141.108879    -4768.318844    4086.141845      155.843       39.961    13.081658
1 Oct 2025 06:02:45.000    -1140.840318    -4768.824362    4085.631283      155.843       39.955    13.082295
1 Oct 2025 06:02:46.000    -1140.571678    -4769.329817    4085.120672      155.843       39.949    13.082933
1 Oct 2025 06:02:47.000    -1140.302958    -4769.835210    4084.610012      155.843       39.943    13.083570
1 Oct 2025 06:02:48.000    -1140.034158    -4770.340539    4084.099304      155.844       39.937    13.084207
1 Oct 2025 06:02:49.000    -1139.765280    -4770.845806    4083.588548      155.844       39.931    13.084844
1 Oct 2025 06:02:50.000    -1139.496322    -4771.351010    4083.077743      155.844       39.925    13.085481
1 Oct 2025 06:02:51.000    -1139.227284    -4771.856151    4082.566889      155.845       39.919    13.086118
1 Oct 2025 06:02:52.000    -1138.958167    -4772.361228    4082.055987      155.845       39.913    13.086755
1 Oct 2025 06:02:53.000    -1138.688971    -4772.866243    4081.545037      155.845       39.907    13.087392
1 Oct 2025 06:02:54.000    -1138.419695    -4773.371195    4081.034037      155.845       39.901    13.088029
1 Oct 2025 06:02:55.000    -1138.150340    -4773.876084    4080.522990      155.846       39.895    13.088666
1 Oct 2025 06:02:56.000    -1137.880906    -4774.380910    4080.011893      155.846       39.889    13.089303
1 Oct 2025 06:02:57.000    -1137.611392    -4774.885673    4079.500749      155.846       39.883    13.089940
1 Oct 2025 06:02:58.000    -1137.341799    -4775.390373    4078.989555      155.846       39.877    13.090577
1 Oct 2025 06:02:59.000    -1137.072127    -4775.895010    4078.478314      155.847       39.871    13.091214
1 Oct 2025 06:03:00.000    -1136.802376    -4776.399584    4077.967023      155.847       39.865    13.091852
1 Oct 2025 06:03:01.000    -1136.532545    -4776.904095    4077.455685      155.847       39.859    13.092489
1 Oct 2025 06:03:02.000    -1136.262635    -4777.408543    4076.944297      155.848       39.853    13.093126
1 Oct 2025 06:03:03.000    -1135.992645    -4777.912927    4076.432862      155.848       39.847    13.093763
1 Oct 2025 06:03:04.000    -1135.722576    -4778.417249    4075.921377      155.848       39.841    13.094400
1 Oct 2025 06:03:05.000    -1135.452428    -4778.921507    4075.409845      155.848       39.836    13.095037
1 Oct 2025 06:03:06.000    -1135.182201    -4779.425702    4074.898263      155.849       39.830    13.095674
1 Oct 2025 06:03:07.000    -1134.911895    -4779.929834    4074.386634      155.849       39.824    13.096311
1 Oct 2025 06:03:08.000    -1134.641562    -4780.434186    4073.874612      155.849       39.818    13.096949
1 Oct 2025 06:03:09.000    -1134.371096    -4780.938186    4073.362893      155.849       39.812    13.097586
1 Oct 2025 06:03:10.000    -1134.100551    -4781.442122    4072.851125      155.850       39.806    13.098223
1 Oct 2025 06:03:11.000    -1133.829926    -4781.945995    4072.339308      155.850       39.800    13.098860
1 Oct 2025 06:03:12.000    -1133.559223    -4782.449805    4071.827443      155.850       39.794    13.099498
1 Oct 2025 06:03:13.000    -1133.288440    -4782.953552    4071.315530      155.851       39.788    13.100135
1 Oct 2025 06:03:14.000    -1133.017578    -4783.457236    4070.803568      155.851       39.782    13.100772
1 Oct 2025 06:03:15.000    -1132.746637    -4783.960856    4070.291558      155.851       39.776    13.101409
1 Oct 2025 06:03:16.000    -1132.475617    -4784.464413    4069.779500      155.851       39.770    13.102046
1 Oct 2025 06:03:17.000    -1132.204518    -4784.967906    4069.267393      155.852       39.764    13.102683
1 Oct 2025 06:03:18.000    -1131.933339    -4785.471336    4068.755237      155.852       39.758    13.103321
1 Oct 2025 06:03:19.000    -1131.662082    -4785.974703    4068.243033      155.852       39.752    13.103958
1 Oct 2025 06:03:20.000    -1131.390745    -4786.478006    4067.730781      155.852       39.746    13.104595
1 Oct 2025 06:03:21.000    -1131.119329    -4786.981246    4067.218480      155.853       39.740    13.105231
1 Oct 2025 06:03:22.000    -1130.847835    -4787.484423    4066.706131      155.853       39.734    13.105868
1 Oct 2025 06:03:23.000    -1130.576261    -4787.987536    4066.193733      155.853       39.728    13.106505
1 Oct 2025 06:03:24.000    -1130.304608    -4788.490585    4065.681287      155.853       39.722    13.107142
1 Oct 2025 06:03:25.000    -1130.032876    -4788.993571    4065.168793      155.854       39.716    13.107779
1 Oct 2025 06:03:26.000    -1129.761065    -4789.496494    4064.656250      155.854       39.710    13.108415
1 Oct 2025 06:03:27.000    -1129.489175    -4789.999353    4064.143659      155.854       39.704    13.109052
1 Oct 2025 06:03:28.000    -1129.217205    -4790.502149    4063.631019      155.855       39.698    13.109689
1 Oct 2025 06:03:29.000    -1128.945157    -4791.004881    4063.118331      155.855       39.692    13.110326
1 Oct 2025 06:03:30.000    -1128.673030    -4791.507549    4062.605595      155.855       39.686    13.110963
1 Oct 2025 06:03:31.000    -1128.400824    -4792.010155    4062.092810      155.855       39.680    13.111600
1 Oct 2025 06:03:32.000    -1128.128539    -4792.512696    4061.579977      155.856       39.674    13.112237
1 Oct 2025 06:03:33.000    -1127.856175    -4793.015174    4061.067096      155.856       39.668    13.112873
1 Oct 2025 06:03:34.000    -1127.583732    -4793.517588    4060.554166      155.856       39.662    13.113510
1 Oct 2025 06:03:35.000    -1127.311210    -4794.019939    4060.041188      155.856       39.656    13.114147
1 Oct 2025 06:03:36.000    -1127.038609    -4794.522226    4059.528162      155.857       39.650    13.114784
1 Oct 2025 06:03:37.000    -1126.765930    -4795.024450    4059.015087      155.857       39.644    13.115421
1 Oct 2025 06:03:38.000    -1126.493171    -4795.526610    4058.501964      155.857       39.638    13.116058
1 Oct 2025 06:03:39.000    -1126.220333    -4796.028706    4057.988793      155.857       39.632    13.116695
1 Oct 2025 06:03:40.000    -1125.947417    -4796.530738    4057.475573      155.858       39.626    13.117332
1 Oct 2025 06:03:41.000    -1125.674422    -4797.032707    4056.962305      155.858       39.620    13.117968
1 Oct 2025 06:03:42.000    -1125.401347    -4797.534612    4056.448989      155.858       39.614    13.118605
1 Oct 2025 06:03:43.000    -1125.128194    -4798.036454    4055.935624      155.859       39.608    13.119242
1 Oct 2025 06:03:44.000    -1124.854962    -4798.538231    4055.422211      155.859       39.602    13.119879
1 Oct 2025 06:03:45.000    -1124.581652    -4799.039945    4054.908750      155.859       39.596    13.120516
1 Oct 2025 06:03:46.000    -1124.308262    -4799.541595    4054.395240      155.859       39.590    13.121153
1 Oct 2025 06:03:47.000    -1124.034794    -4800.043182    4053.881683      155.860       39.584    13.121790
1 Oct 2025 06:03:48.000    -1123.761246    -4800.544704    4053.368077      155.860       39.578    13.122427
1 Oct 2025 06:03:49.000    -1123.487620    -4801.046163    4052.854422      155.860       39.572    13.123064
1 Oct 2025 06:03:50.000    -1123.213916    -4801.547558    4052.340720      155.860       39.566    13.123701
1 Oct 2025 06:03:51.000    -1122.940132    -4802.048889    4051.826969      155.861       39.560    13.124338
1 Oct 2025 06:03:52.000    -1122.666270    -4802.550156    4051.313170      155.861       39.554    13.124975
1 Oct 2025 06:03:53.000    -1122.392329    -4803.051359    4050.799322      155.861       39.548    13.125612
1 Oct 2025 06:03:54.000    -1122.118309    -4803.552499    4050.285427      155.862       39.542    13.126249
1 Oct 2025 06:03:55.000    -1121.844210    -4804.053574    4049.771483      155.862       39.536    13.126886
1 Oct 2025 06:03:56.000    -1121.570033    -4804.554586    4049.257491      155.862       39.530    13.127523
1 Oct 2025 06:03:57.000    -1121.295777    -4805.055533    4048.743451      155.862       39.524    13.128160
1 Oct 2025 06:03:58.000    -1121.021442    -4805.556417    4048.229362      155.863       39.518    13.128797
1 Oct 2025 06:03:59.000    -1120.747029    -4806.057237    4047.715225      155.863       39.512    13.129434
1 Oct 2025 06:04:00.000    -1120.472536    -4806.557992    4047.201040      155.863       39.506    13.130070
1 Oct 2025 06:04:01.000    -1120.197966    -4807.058684    4046.686807      155.863       39.500    13.130707
1 Oct 2025 06:04:02.000    -1119.923316    -4807.559312    4046.172526      155.864       39.494    13.131345
1 Oct 2025 06:04:03.000    -1119.648588    -4808.059876    4045.658196      155.864       39.488    13.131982
1 Oct 2025 06:04:04.000    -1119.373781    -4808.560376    4045.143819      155.864       39.482    13.132620
1 Oct 2025 06:04:05.000    -1119.098896    -4809.060811    4044.629393      155.864       39.476    13.133257
1 Oct 2025 06:04:06.000    -1118.823932    -4809.561183    4044.114919      155.865       39.470    13.133894
1 Oct 2025 06:04:07.000    -1118.548890    -4810.061491    4043.600397      155.865       39.464    13.134532
1 Oct 2025 06:04:08.000    -1118.273768    -4810.561734    4043.085826      155.865       39.458    13.135169
1 Oct 2025 06:04:09.000    -1117.998569    -4811.061914    4042.571208      155.866       39.452    13.135807
1 Oct 2025 06:04:10.000    -1117.723290    -4811.562029    4042.056541      155.866       39.446    13.136444
1 Oct 2025 06:04:11.000    -1117.447933    -4812.062080    4041.541826      155.866       39.440    13.137081
1 Oct 2025 06:04:12.000    -1117.172498    -4812.562067    4041.027063      155.866       39.434    13.137719
1 Oct 2025 06:04:13.000    -1116.896984    -4813.061989    4040.512252      155.867       39.428    13.138356
1 Oct 2025 06:04:14.000    -1116.621391    -4813.561848    4039.997392      155.867       39.422    13.138994
1 Oct 2025 06:04:15.000    -1116.345720    -4814.061642    4039.482485      155.867       39.416    13.139631
1 Oct 2025 06:04:16.000    -1116.069971    -4814.561372    4038.967529      155.867       39.410    13.140268
1 Oct 2025 06:04:17.000    -1115.794142    -4815.061038    4038.452525      155.868       39.404    13.140906
1 Oct 2025 06:04:18.000    -1115.518236    -4815.560640    4037.937473      155.868       39.398    13.141543
1 Oct 2025 06:04:19.000    -1115.242251    -4816.060177    4037.422373      155.868       39.393    13.142181
1 Oct 2025 06:04:20.000    -1114.966187    -4816.559650    4036.907225      155.868       39.387    13.142818
1 Oct 2025 06:04:21.000    -1114.690045    -4817.059058    4036.392028      155.869       39.381    13.143456
1 Oct 2025 06:04:22.000    -1114.413825    -4817.558403    4035.876784      155.869       39.375    13.144093
1 Oct 2025 06:04:23.000    -1114.137526    -4818.057683    4035.361491      155.869       39.369    13.144731
1 Oct 2025 06:04:24.000    -1113.861148    -4818.556898    4034.846150      155.870       39.363    13.145368
1 Oct 2025 06:04:25.000    -1113.584692    -4819.056049    4034.330761      155.870       39.357    13.146006
1 Oct 2025 06:04:26.000    -1113.308158    -4819.555136    4033.815324      155.870       39.351    13.146643
1 Oct 2025 06:04:27.000    -1113.031546    -4820.054159    4033.299839      155.870       39.345    13.147281
1 Oct 2025 06:04:28.000    -1112.754855    -4820.553117    4032.784306      155.871       39.339    13.147918
1 Oct 2025 06:04:29.000    -1112.478085    -4821.052010    4032.268725      155.871       39.333    13.148555
1 Oct 2025 06:04:30.000    -1112.201237    -4821.550839    4031.753096      155.871       39.327    13.149193
1 Oct 2025 06:04:31.000    -1111.924311    -4822.049604    4031.237418      155.871       39.321    13.149830
1 Oct 2025 06:04:32.000    -1111.647307    -4822.548304    4030.721693      155.872       39.315    13.150468
1 Oct 2025 06:04:33.000    -1111.370224    -4823.046940    4030.205919      155.872       39.309    13.151105
1 Oct 2025 06:04:34.000    -1111.093063    -4823.545511    4029.690098      155.872       39.303    13.151743
