                                                                                                                                                                                                              17 Nov 2025 00:39:45
Civil Air Patrol Use Only
Satellite-Satellite21


      Time (UTCG)             x (km)          y (km)          z (km)      Derivative x (km/sec)    Derivative y (km/sec)    Derivative z (km/sec)    True Anomaly (deg)    Arg of Perigee (deg)    Inclination (deg)    RAAN (deg)
1 Oct 2025 06:01:39.000    -3998.504162    -5301.172994    1793.973023                 4.170548                -1.018255                 6.286610                17.528                   0.000               60.000       224.000
1 Oct 2025 06:01:40.000    -3994.331166    -5302.188002    1800.258533                 4.175443                -1.011760                 6.284409                17.591                   0.000               60.000       224.000
1 Oct 2025 06:01:41.000    -3990.153277    -5303.196515    1806.541838                 4.180334                -1.005265                 6.282199                17.655                   0.000               60.000       224.000
1 Oct 2025 06:01:42.000    -3985.970500    -5304.198531    1812.822929                 4.185219                -0.998768                 6.279983                17.718                   0.000               60.000       224.000
1 Oct 2025 06:01:43.000    -3981.782840    -5305.194050    1819.101801                 4.190099                -0.992270                 6.277758                17.782                   0.000               60.000       224.000
1 Oct 2025 06:01:44.000    -3977.590303    -5306.183071    1825.378443                 4.194974                -0.985771                 6.275526                17.845                   0.000               60.000       224.000
1 Oct 2025 06:01:45.000    -3973.392894    -5307.165591    1831.652850                 4.199844                -0.979270                 6.273286                17.908                   0.000               60.000       224.000
1 Oct 2025 06:01:46.000    -3969.190617    -5308.141610    1837.925013                 4.204709                -0.972768                 6.271039                17.972                   0.000               60.000       224.000
1 Oct 2025 06:01:47.000    -3964.983478    -5309.111127    1844.194924                 4.209568                -0.966265                 6.268783                18.035                   0.000               60.000       224.000
1 Oct 2025 06:01:48.000    -3960.771482    -5310.074141    1850.462577                 4.214423                -0.959761                 6.266520                18.099                   0.000               60.000       224.000
1 Oct 2025 06:01:49.000    -3956.554634    -5311.030650    1856.727962                 4.219272                -0.953256                 6.264250                18.162                   0.000               60.000       224.000
1 Oct 2025 06:01:50.000    -3952.332940    -5311.980653    1862.991074                 4.224116                -0.946750                 6.261971                18.226                   0.000               60.000       224.000
1 Oct 2025 06:01:51.000    -3948.106404    -5312.924148    1869.251903                 4.228955                -0.940242                 6.259686                18.289                   0.000               60.000       224.000
1 Oct 2025 06:01:52.000    -3943.875032    -5313.861136    1875.510442                 4.233789                -0.933733                 6.257392                18.352                   0.000               60.000       224.000
1 Oct 2025 06:01:53.000    -3939.638828    -5314.791615    1881.766684                 4.238617                -0.927223                 6.255091                18.416                   0.000               60.000       224.000
1 Oct 2025 06:01:54.000    -3935.397799    -5315.715583    1888.020621                 4.243440                -0.920712                 6.252782                18.479                   0.000               60.000       224.000
1 Oct 2025 06:01:55.000    -3931.151949    -5316.633039    1894.272245                 4.248259                -0.914200                 6.250465                18.543                   0.000               60.000       224.000
1 Oct 2025 06:01:56.000    -3926.901284    -5317.543983    1900.521549                 4.253072                -0.907687                 6.248141                18.606                   0.000               60.000       224.000
1 Oct 2025 06:01:57.000    -3922.645808    -5318.448413    1906.768524                 4.257879                -0.901173                 6.245809                18.669                   0.000               60.000       224.000
1 Oct 2025 06:01:58.000    -3918.385527    -5319.346328    1913.013164                 4.262682                -0.894657                 6.243469                18.733                   0.000               60.000       224.000
1 Oct 2025 06:01:59.000    -3914.120446    -5320.237727    1919.255461                 4.267479                -0.888141                 6.241122                18.796                   0.000               60.000       224.000
1 Oct 2025 06:02:00.000    -3909.850570    -5321.122609    1925.495406                 4.272271                -0.881623                 6.238767                18.860                   0.000               60.000       224.000
1 Oct 2025 06:02:01.000    -3905.575905    -5322.000973    1931.732993                 4.277058                -0.875104                 6.236405                18.923                   0.000               60.000       224.000
1 Oct 2025 06:02:02.000    -3901.296456    -5322.872817    1937.968213                 4.281840                -0.868584                 6.234035                18.987                   0.000               60.000       224.000
1 Oct 2025 06:02:03.000    -3897.012228    -5323.738141    1944.201060                 4.286616                -0.862064                 6.231657                19.050                   0.000               60.000       224.000
1 Oct 2025 06:02:04.000    -3892.723226    -5324.596944    1950.431525                 4.291387                -0.855542                 6.229272                19.113                   0.000               60.000       224.000
1 Oct 2025 06:02:05.000    -3888.429456    -5325.449224    1956.659600                 4.296153                -0.849019                 6.226879                19.177                   0.000               60.000       224.000
1 Oct 2025 06:02:06.000    -3884.130922    -5326.294980    1962.885279                 4.300913                -0.842495                 6.224478                19.240                   0.000               60.000       224.000
1 Oct 2025 06:02:07.000    -3879.827631    -5327.134212    1969.108554                 4.305669                -0.835970                 6.222070                19.304                   0.000               60.000       224.000
1 Oct 2025 06:02:08.000    -3875.519587    -5327.966919    1975.329416                 4.310419                -0.829443                 6.219654                19.367                   0.000               60.000       224.000
1 Oct 2025 06:02:09.000    -3871.206795    -5328.793099    1981.547858                 4.315163                -0.822916                 6.217230                19.430                   0.000               60.000       224.000
1 Oct 2025 06:02:10.000    -3866.889262    -5329.612751    1987.763874                 4.319903                -0.816388                 6.214799                19.494                   0.000               60.000       224.000
1 Oct 2025 06:02:11.000    -3862.566991    -5330.425875    1993.977454                 4.324637                -0.809859                 6.212360                19.557                   0.000               60.000       224.000
1 Oct 2025 06:02:12.000    -3858.239989    -5331.232469    2000.188592                 4.329366                -0.803329                 6.209914                19.621                   0.000               60.000       224.000
1 Oct 2025 06:02:13.000    -3853.908261    -5332.032533    2006.397279                 4.334090                -0.796798                 6.207460                19.684                   0.000               60.000       224.000
1 Oct 2025 06:02:14.000    -3849.571812    -5332.826065    2012.603509                 4.338808                -0.790266                 6.204998                19.747                   0.000               60.000       224.000
1 Oct 2025 06:02:15.000    -3845.230647    -5333.613064    2018.807274                 4.343521                -0.783733                 6.202529                19.811                   0.000               60.000       224.000
1 Oct 2025 06:02:16.000    -3840.884773    -5334.393530    2025.008565                 4.348228                -0.777199                 6.200052                19.874                   0.000               60.000       224.000
1 Oct 2025 06:02:17.000    -3836.534193    -5335.167462    2031.207376                 4.352931                -0.770664                 6.197568                19.938                   0.000               60.000       224.000
1 Oct 2025 06:02:18.000    -3832.178913    -5335.934858    2037.403699                 4.357628                -0.764128                 6.195076                20.001                   0.000               60.000       224.000
1 Oct 2025 06:02:19.000    -3827.818939    -5336.695718    2043.597526                 4.362319                -0.757591                 6.192577                20.065                   0.000               60.000       224.000
1 Oct 2025 06:02:20.000    -3823.454276    -5337.450040    2049.788849                 4.367005                -0.751054                 6.190069                20.128                   0.000               60.000       224.000
1 Oct 2025 06:02:21.000    -3819.084930    -5338.197824    2055.977662                 4.371686                -0.744515                 6.187555                20.191                   0.000               60.000       224.000
1 Oct 2025 06:02:22.000    -3814.710905    -5338.939069    2062.163956                 4.376362                -0.737975                 6.185032                20.255                   0.000               60.000       224.000
1 Oct 2025 06:02:23.000    -3810.332208    -5339.673775    2068.347724                 4.381032                -0.731435                 6.182503                20.318                   0.000               60.000       224.000
1 Oct 2025 06:02:24.000    -3805.948843    -5340.401939    2074.528959                 4.385697                -0.724893                 6.179965                20.382                   0.000               60.000       224.000
1 Oct 2025 06:02:25.000    -3801.560815    -5341.123561    2080.707652                 4.390357                -0.718351                 6.177420                20.445                   0.000               60.000       224.000
1 Oct 2025 06:02:26.000    -3797.168131    -5341.838641    2086.883796                 4.395011                -0.711808                 6.174867                20.508                   0.000               60.000       224.000
1 Oct 2025 06:02:27.000    -3792.770796    -5342.547177    2093.057384                 4.399659                -0.705264                 6.172307                20.572                   0.000               60.000       224.000
1 Oct 2025 06:02:28.000    -3788.368814    -5343.249168    2099.228408                 4.404303                -0.698719                 6.169740                20.635                   0.000               60.000       224.000
1 Oct 2025 06:02:29.000    -3783.962192    -5343.944615    2105.396861                 4.408941                -0.692173                 6.167164                20.699                   0.000               60.000       224.000
1 Oct 2025 06:02:30.000    -3779.550935    -5344.633515    2111.562735                 4.413573                -0.685627                 6.164582                20.762                   0.000               60.000       224.000
1 Oct 2025 06:02:31.000    -3775.135048    -5345.315868    2117.726022                 4.418200                -0.679079                 6.161991                20.826                   0.000               60.000       224.000
1 Oct 2025 06:02:32.000    -3770.714536    -5345.991673    2123.886714                 4.422822                -0.672531                 6.159393                20.889                   0.000               60.000       224.000
1 Oct 2025 06:02:33.000    -3766.289406    -5346.660930    2130.044806                 4.427438                -0.665982                 6.156788                20.952                   0.000               60.000       224.000
1 Oct 2025 06:02:34.000    -3761.859661    -5347.323637    2136.200288                 4.432049                -0.659432                 6.154175                21.016                   0.000               60.000       224.000
1 Oct 2025 06:02:35.000    -3757.425309    -5347.979794    2142.353153                 4.436655                -0.652881                 6.151554                21.079                   0.000               60.000       224.000
1 Oct 2025 06:02:36.000    -3752.986354    -5348.629400    2148.503394                 4.441255                -0.646330                 6.148926                21.143                   0.000               60.000       224.000
1 Oct 2025 06:02:37.000    -3748.542802    -5349.272454    2154.651002                 4.445849                -0.639778                 6.146291                21.206                   0.000               60.000       224.000
1 Oct 2025 06:02:38.000    -3744.094657    -5349.908955    2160.795972                 4.450438                -0.633225                 6.143647                21.269                   0.000               60.000       224.000
1 Oct 2025 06:02:39.000    -3739.641927    -5350.538902    2166.938295                 4.455022                -0.626671                 6.140997                21.333                   0.000               60.000       224.000
1 Oct 2025 06:02:40.000    -3735.184615    -5351.162296    2173.077963                 4.459600                -0.620116                 6.138339                21.396                   0.000               60.000       224.000
1 Oct 2025 06:02:41.000    -3730.722728    -5351.779134    2179.214969                 4.464173                -0.613561                 6.135673                21.460                   0.000               60.000       224.000
1 Oct 2025 06:02:42.000    -3726.256271    -5352.389417    2185.349306                 4.468740                -0.607005                 6.133000                21.523                   0.000               60.000       224.000
1 Oct 2025 06:02:43.000    -3721.785250    -5352.993143    2191.480966                 4.473302                -0.600448                 6.130319                21.586                   0.000               60.000       224.000
1 Oct 2025 06:02:44.000    -3717.309669    -5353.590312    2197.609941                 4.477858                -0.593890                 6.127631                21.650                   0.000               60.000       224.000
1 Oct 2025 06:02:45.000    -3712.829535    -5354.180923    2203.736225                 4.482409                -0.587332                 6.124935                21.713                   0.000               60.000       224.000
1 Oct 2025 06:02:46.000    -3708.344852    -5354.764975    2209.859809                 4.486955                -0.580773                 6.122232                21.777                   0.000               60.000       224.000
1 Oct 2025 06:02:47.000    -3703.855627    -5355.342468    2215.980686                 4.491494                -0.574213                 6.119521                21.840                   0.000               60.000       224.000
1 Oct 2025 06:02:48.000    -3699.361865    -5355.913401    2222.098848                 4.496029                -0.567652                 6.116803                21.904                   0.000               60.000       224.000
1 Oct 2025 06:02:49.000    -3694.863572    -5356.477773    2228.214288                 4.500558                -0.561091                 6.114077                21.967                   0.000               60.000       224.000
1 Oct 2025 06:02:50.000    -3690.360752    -5357.035583    2234.326999                 4.505081                -0.554529                 6.111344                22.030                   0.000               60.000       224.000
1 Oct 2025 06:02:51.000    -3685.853412    -5357.586831    2240.436973                 4.509599                -0.547967                 6.108603                22.094                   0.000               60.000       224.000
1 Oct 2025 06:02:52.000    -3681.341556    -5358.131517    2246.544202                 4.514111                -0.541404                 6.105855                22.157                   0.000               60.000       224.000
1 Oct 2025 06:02:53.000    -3676.825192    -5358.669639    2252.648680                 4.518618                -0.534840                 6.103099                22.221                   0.000               60.000       224.000
1 Oct 2025 06:02:54.000    -3672.304323    -5359.201196    2258.750398                 4.523119                -0.528275                 6.100336                22.284                   0.000               60.000       224.000
1 Oct 2025 06:02:55.000    -3667.778955    -5359.726189    2264.849349                 4.527615                -0.521710                 6.097565                22.347                   0.000               60.000       224.000
1 Oct 2025 06:02:56.000    -3663.249095    -5360.244616    2270.945526                 4.532105                -0.515144                 6.094787                22.411                   0.000               60.000       224.000
1 Oct 2025 06:02:57.000    -3658.714748    -5360.756477    2277.038921                 4.536589                -0.508578                 6.092002                22.474                   0.000               60.000       224.000
1 Oct 2025 06:02:58.000    -3654.175918    -5361.261772    2283.129526                 4.541068                -0.502011                 6.089209                22.538                   0.000               60.000       224.000
1 Oct 2025 06:02:59.000    -3649.632612    -5361.760499    2289.217335                 4.545542                -0.495443                 6.086408                22.601                   0.000               60.000       224.000
1 Oct 2025 06:03:00.000    -3645.084836    -5362.252658    2295.302340                 4.550010                -0.488875                 6.083600                22.665                   0.000               60.000       224.000
1 Oct 2025 06:03:01.000    -3640.532595    -5362.738248    2301.384533                 4.554472                -0.482306                 6.080785                22.728                   0.000               60.000       224.000
1 Oct 2025 06:03:02.000    -3635.975894    -5363.217269    2307.463907                 4.558929                -0.475736                 6.077962                22.791                   0.000               60.000       224.000
1 Oct 2025 06:03:03.000    -3631.414739    -5363.689721    2313.540454                 4.563380                -0.469166                 6.075132                22.855                   0.000               60.000       224.000
1 Oct 2025 06:03:04.000    -3626.849135    -5364.155602    2319.614168                 4.567826                -0.462596                 6.072294                22.918                   0.000               60.000       224.000
1 Oct 2025 06:03:05.000    -3622.279089    -5364.614912    2325.685039                 4.572266                -0.456025                 6.069449                22.982                   0.000               60.000       224.000
1 Oct 2025 06:03:06.000    -3617.704606    -5365.067651    2331.753062                 4.576700                -0.449453                 6.066596                23.045                   0.000               60.000       224.000
1 Oct 2025 06:03:07.000    -3613.125691    -5365.513818    2337.818229                 4.581129                -0.442880                 6.063736                23.108                   0.000               60.000       224.000
1 Oct 2025 06:03:08.000    -3608.542351    -5365.953412    2343.880532                 4.585552                -0.436308                 6.060869                23.172                   0.000               60.000       224.000
