                                                                                         22 Nov 2025 15:58:06
Civil Air Patrol Use Only
Aircraft-Aircraft6


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:00:53.000    -4434.727517    -2515.943091    3843.138943      109.396       37.065    14.454728
1 Oct 2025 06:00:54.000    -4434.297257    -2516.782351    3843.086060      109.403       37.065    14.454622
1 Oct 2025 06:00:55.000    -4433.866865    -2517.621538    3843.033146      109.409       37.064    14.454517
1 Oct 2025 06:00:56.000    -4433.436340    -2518.460652    3842.980202      109.416       37.064    14.454411
1 Oct 2025 06:00:57.000    -4433.005683    -2519.299692    3842.927227      109.422       37.063    14.454305
1 Oct 2025 06:00:58.000    -4432.574893    -2520.138659    3842.874221      109.428       37.063    14.454199
1 Oct 2025 06:00:59.000    -4432.143970    -2520.977552    3842.821184      109.435       37.062    14.454094
1 Oct 2025 06:01:00.000    -4431.712915    -2521.816372    3842.768116      109.441       37.061    14.453988
1 Oct 2025 06:01:01.000    -4431.281727    -2522.655119    3842.715017      109.447       37.061    14.453882
1 Oct 2025 06:01:02.000    -4430.850406    -2523.493792    3842.661888      109.454       37.060    14.453776
1 Oct 2025 06:01:03.000    -4430.418953    -2524.332391    3842.608728      109.460       37.060    14.453671
1 Oct 2025 06:01:04.000    -4429.987367    -2525.170917    3842.555537      109.467       37.059    14.453565
1 Oct 2025 06:01:05.000    -4429.555649    -2526.009370    3842.502315      109.473       37.058    14.453459
1 Oct 2025 06:01:06.000    -4429.123798    -2526.847748    3842.449063      109.479       37.058    14.453353
1 Oct 2025 06:01:07.000    -4428.691814    -2527.686054    3842.395779      109.486       37.057    14.453248
1 Oct 2025 06:01:08.000    -4428.259698    -2528.524285    3842.342465      109.492       37.057    14.453142
1 Oct 2025 06:01:09.000    -4427.827450    -2529.362443    3842.289120      109.499       37.056    14.453036
1 Oct 2025 06:01:10.000    -4427.395067    -2530.200527    3842.235743      109.505       37.056    14.452928
1 Oct 2025 06:01:11.000    -4426.962551    -2531.038536    3842.182334      109.511       37.055    14.452819
1 Oct 2025 06:01:12.000    -4426.529903    -2531.876472    3842.128895      109.518       37.054    14.452710
1 Oct 2025 06:01:13.000    -4426.097122    -2532.714334    3842.075425      109.524       37.054    14.452601
1 Oct 2025 06:01:14.000    -4425.664209    -2533.552122    3842.021924      109.531       37.053    14.452492
1 Oct 2025 06:01:15.000    -4425.231164    -2534.389836    3841.968392      109.537       37.053    14.452383
1 Oct 2025 06:01:16.000    -4424.797986    -2535.227477    3841.914830      109.543       37.052    14.452274
1 Oct 2025 06:01:17.000    -4424.364675    -2536.065044    3841.861236      109.550       37.051    14.452166
1 Oct 2025 06:01:18.000    -4423.931232    -2536.902537    3841.807612      109.556       37.051    14.452057
