                                                                                                                                                                                                               17 Nov 2025 00:39:47
Civil Air Patrol Use Only
Satellite-Satellite28


      Time (UTCG)             x (km)          y (km)          z (km)       Derivative x (km/sec)    Derivative y (km/sec)    Derivative z (km/sec)    True Anomaly (deg)    Arg of Perigee (deg)    Inclination (deg)    RAAN (deg)
1 Oct 2025 06:00:13.000    -5451.531538    -2665.841318    -3237.731277                -0.757125                -5.172614                 5.533770               327.074                   0.000               60.000       224.000
1 Oct 2025 06:00:14.000    -5452.285323    -2671.012298    -3232.195526                -0.750447                -5.169345                 5.537732               327.138                   0.000               60.000       224.000
1 Oct 2025 06:00:15.000    -5453.032430    -2676.180006    -3226.655815                -0.743767                -5.166070                 5.541688               327.201                   0.000               60.000       224.000
1 Oct 2025 06:00:16.000    -5453.772858    -2681.344436    -3221.112151                -0.737087                -5.162789                 5.545637               327.265                   0.000               60.000       224.000
1 Oct 2025 06:00:17.000    -5454.506604    -2686.505581    -3215.564542                -0.730406                -5.159501                 5.549580               327.328                   0.000               60.000       224.000
1 Oct 2025 06:00:18.000    -5455.233669    -2691.663436    -3210.012994                -0.723724                -5.156207                 5.553515               327.391                   0.000               60.000       224.000
1 Oct 2025 06:00:19.000    -5455.954052    -2696.817993    -3204.457514                -0.717041                -5.152907                 5.557444               327.455                   0.000               60.000       224.000
1 Oct 2025 06:00:20.000    -5456.667751    -2701.969247    -3198.898108                -0.710357                -5.149600                 5.561366               327.518                   0.000               60.000       224.000
1 Oct 2025 06:00:21.000    -5457.374766    -2707.117191    -3193.334784                -0.703672                -5.146287                 5.565281               327.582                   0.000               60.000       224.000
1 Oct 2025 06:00:22.000    -5458.075095    -2712.261818    -3187.767548                -0.696987                -5.142968                 5.569189               327.645                   0.000               60.000       224.000
1 Oct 2025 06:00:23.000    -5458.768739    -2717.403124    -3182.196408                -0.690301                -5.139642                 5.573091               327.709                   0.000               60.000       224.000
1 Oct 2025 06:00:24.000    -5459.455696    -2722.541100    -3176.621369                -0.683613                -5.136310                 5.576986               327.772                   0.000               60.000       224.000
1 Oct 2025 06:00:25.000    -5460.135965    -2727.675742    -3171.042439                -0.676925                -5.132972                 5.580873               327.835                   0.000               60.000       224.000
1 Oct 2025 06:00:26.000    -5460.809546    -2732.807042    -3165.459624                -0.670236                -5.129628                 5.584755               327.899                   0.000               60.000       224.000
1 Oct 2025 06:00:27.000    -5461.476438    -2737.934995    -3159.872932                -0.663547                -5.126277                 5.588629               327.962                   0.000               60.000       224.000
1 Oct 2025 06:00:28.000    -5462.136639    -2743.059594    -3154.282369                -0.656856                -5.122920                 5.592496               328.026                   0.000               60.000       224.000
1 Oct 2025 06:00:29.000    -5462.790149    -2748.180832    -3148.687942                -0.650165                -5.119556                 5.596356               328.089                   0.000               60.000       224.000
1 Oct 2025 06:00:30.000    -5463.436968    -2753.298704    -3143.089658                -0.643473                -5.116187                 5.600210               328.152                   0.000               60.000       224.000
1 Oct 2025 06:00:31.000    -5464.077094    -2758.413204    -3137.487524                -0.636780                -5.112811                 5.604057               328.216                   0.000               60.000       224.000
1 Oct 2025 06:00:32.000    -5464.710527    -2763.524324    -3131.881547                -0.630086                -5.109429                 5.607897               328.279                   0.000               60.000       224.000
1 Oct 2025 06:00:33.000    -5465.337266    -2768.632060    -3126.271733                -0.623391                -5.106041                 5.611730               328.343                   0.000               60.000       224.000
1 Oct 2025 06:00:34.000    -5465.957310    -2773.736403    -3120.658090                -0.616696                -5.102646                 5.615556               328.406                   0.000               60.000       224.000
1 Oct 2025 06:00:35.000    -5466.570658    -2778.837350    -3115.040624                -0.610000                -5.099245                 5.619375               328.470                   0.000               60.000       224.000
1 Oct 2025 06:00:36.000    -5467.177310    -2783.934892    -3109.419342                -0.603303                -5.095838                 5.623188               328.533                   0.000               60.000       224.000
1 Oct 2025 06:00:37.000    -5467.777264    -2789.029023    -3103.794251                -0.596606                -5.092425                 5.626993               328.596                   0.000               60.000       224.000
1 Oct 2025 06:00:38.000    -5468.370521    -2794.119739    -3098.165358                -0.589908                -5.089005                 5.630792               328.660                   0.000               60.000       224.000
1 Oct 2025 06:00:39.000    -5468.957080    -2799.207031    -3092.532670                -0.583209                -5.085579                 5.634583               328.723                   0.000               60.000       224.000
1 Oct 2025 06:00:40.000    -5469.536939    -2804.290895    -3086.896194                -0.576509                -5.082147                 5.638368               328.787                   0.000               60.000       224.000
1 Oct 2025 06:00:41.000    -5470.110098    -2809.371324    -3081.255936                -0.569809                -5.078709                 5.642146               328.850                   0.000               60.000       224.000
1 Oct 2025 06:00:42.000    -5470.676556    -2814.448311    -3075.611904                -0.563108                -5.075264                 5.645917               328.913                   0.000               60.000       224.000
1 Oct 2025 06:00:43.000    -5471.236313    -2819.521851    -3069.964104                -0.556406                -5.071814                 5.649681               328.977                   0.000               60.000       224.000
1 Oct 2025 06:00:44.000    -5471.789368    -2824.591936    -3064.312544                -0.549704                -5.068357                 5.653438               329.040                   0.000               60.000       224.000
1 Oct 2025 06:00:45.000    -5472.335720    -2829.658562    -3058.657230                -0.543000                -5.064894                 5.657188               329.104                   0.000               60.000       224.000
1 Oct 2025 06:00:46.000    -5472.875368    -2834.721721    -3052.998170                -0.536297                -5.061424                 5.660932               329.167                   0.000               60.000       224.000
1 Oct 2025 06:00:47.000    -5473.408313    -2839.781408    -3047.335369                -0.529592                -5.057949                 5.664668               329.230                   0.000               60.000       224.000
1 Oct 2025 06:00:48.000    -5473.934553    -2844.837617    -3041.668836                -0.522887                -5.054467                 5.668398               329.294                   0.000               60.000       224.000
1 Oct 2025 06:00:49.000    -5474.454087    -2849.890340    -3035.998576                -0.516181                -5.050979                 5.672120               329.357                   0.000               60.000       224.000
1 Oct 2025 06:00:50.000    -5474.966915    -2854.939573    -3030.324598                -0.509475                -5.047485                 5.675836               329.421                   0.000               60.000       224.000
1 Oct 2025 06:00:51.000    -5475.473037    -2859.985308    -3024.646908                -0.502768                -5.043985                 5.679544               329.484                   0.000               60.000       224.000
1 Oct 2025 06:00:52.000    -5475.972452    -2865.027540    -3018.965512                -0.496061                -5.040478                 5.683246               329.548                   0.000               60.000       224.000
1 Oct 2025 06:00:53.000    -5476.465158    -2870.066262    -3013.280419                -0.489352                -5.036966                 5.686940               329.611                   0.000               60.000       224.000
1 Oct 2025 06:00:54.000    -5476.951156    -2875.101469    -3007.591634                -0.482644                -5.033447                 5.690628               329.674                   0.000               60.000       224.000
1 Oct 2025 06:00:55.000    -5477.430445    -2880.133154    -3001.899165                -0.475934                -5.029922                 5.694309               329.738                   0.000               60.000       224.000
1 Oct 2025 06:00:56.000    -5477.903024    -2885.161310    -2996.203019                -0.469224                -5.026391                 5.697982               329.801                   0.000               60.000       224.000
1 Oct 2025 06:00:57.000    -5478.368893    -2890.185933    -2990.503202                -0.462514                -5.022853                 5.701649               329.865                   0.000               60.000       224.000
1 Oct 2025 06:00:58.000    -5478.828051    -2895.207015    -2984.799722                -0.455803                -5.019310                 5.705309               329.928                   0.000               60.000       224.000
1 Oct 2025 06:00:59.000    -5479.280498    -2900.224550    -2979.092586                -0.449091                -5.015760                 5.708962               329.991                   0.000               60.000       224.000
1 Oct 2025 06:01:00.000    -5479.726233    -2905.238533    -2973.381801                -0.442379                -5.012204                 5.712608               330.055                   0.000               60.000       224.000
1 Oct 2025 06:01:01.000    -5480.165255    -2910.248957    -2967.667374                -0.435666                -5.008643                 5.716246               330.118                   0.000               60.000       224.000
1 Oct 2025 06:01:02.000    -5480.597565    -2915.255816    -2961.949311                -0.428953                -5.005074                 5.719878               330.182                   0.000               60.000       224.000
1 Oct 2025 06:01:03.000    -5481.023161    -2920.259104    -2956.227619                -0.422239                -5.001500                 5.723503               330.245                   0.000               60.000       224.000
1 Oct 2025 06:01:04.000    -5481.442042    -2925.258815    -2950.502307                -0.415524                -4.997920                 5.727121               330.309                   0.000               60.000       224.000
1 Oct 2025 06:01:05.000    -5481.854209    -2930.254942    -2944.773380                -0.408810                -4.994334                 5.730732               330.372                   0.000               60.000       224.000
1 Oct 2025 06:01:06.000    -5482.259661    -2935.247480    -2939.040846                -0.402094                -4.990741                 5.734335               330.435                   0.000               60.000       224.000
1 Oct 2025 06:01:07.000    -5482.658398    -2940.236422    -2933.304712                -0.395378                -4.987142                 5.737932               330.499                   0.000               60.000       224.000
1 Oct 2025 06:01:08.000    -5483.050418    -2945.221763    -2927.564985                -0.388662                -4.983538                 5.741522               330.562                   0.000               60.000       224.000
1 Oct 2025 06:01:09.000    -5483.435722    -2950.203496    -2921.821671                -0.381945                -4.979927                 5.745104               330.626                   0.000               60.000       224.000
1 Oct 2025 06:01:10.000    -5483.814309    -2955.181615    -2916.074778                -0.375228                -4.976310                 5.748680               330.689                   0.000               60.000       224.000
1 Oct 2025 06:01:11.000    -5484.186178    -2960.156114    -2910.324313                -0.368510                -4.972687                 5.752249               330.752                   0.000               60.000       224.000
1 Oct 2025 06:01:12.000    -5484.551329    -2965.126986    -2904.570283                -0.361792                -4.969058                 5.755810               330.816                   0.000               60.000       224.000
1 Oct 2025 06:01:13.000    -5484.909762    -2970.094227    -2898.812696                -0.355074                -4.965422                 5.759365               330.879                   0.000               60.000       224.000
1 Oct 2025 06:01:14.000    -5485.261476    -2975.057829    -2893.051557                -0.348354                -4.961781                 5.762912               330.943                   0.000               60.000       224.000
1 Oct 2025 06:01:15.000    -5485.606471    -2980.017787    -2887.286874                -0.341635                -4.958134                 5.766452               331.006                   0.000               60.000       224.000
1 Oct 2025 06:01:16.000    -5485.944746    -2984.974095    -2881.518654                -0.334915                -4.954480                 5.769986               331.069                   0.000               60.000       224.000
1 Oct 2025 06:01:17.000    -5486.276301    -2989.926746    -2875.746905                -0.328195                -4.950821                 5.773512               331.133                   0.000               60.000       224.000
1 Oct 2025 06:01:18.000    -5486.601136    -2994.875735    -2869.971633                -0.321474                -4.947155                 5.777031               331.196                   0.000               60.000       224.000
1 Oct 2025 06:01:19.000    -5486.919249    -2999.821054    -2864.192845                -0.314753                -4.943484                 5.780543               331.260                   0.000               60.000       224.000
1 Oct 2025 06:01:20.000    -5487.230641    -3004.762700    -2858.410549                -0.308031                -4.939806                 5.784048               331.323                   0.000               60.000       224.000
1 Oct 2025 06:01:21.000    -5487.535312    -3009.700664    -2852.624751                -0.301310                -4.936122                 5.787546               331.387                   0.000               60.000       224.000
1 Oct 2025 06:01:22.000    -5487.833260    -3014.634942    -2846.835459                -0.294587                -4.932432                 5.791037               331.450                   0.000               60.000       224.000
1 Oct 2025 06:01:23.000    -5488.124487    -3019.565527    -2841.042680                -0.287865                -4.928736                 5.794521               331.513                   0.000               60.000       224.000
1 Oct 2025 06:01:24.000    -5488.408990    -3024.492413    -2835.246421                -0.281142                -4.925035                 5.797997               331.577                   0.000               60.000       224.000
1 Oct 2025 06:01:25.000    -5488.686770    -3029.415594    -2829.446688                -0.274419                -4.921327                 5.801467               331.640                   0.000               60.000       224.000
1 Oct 2025 06:01:26.000    -5488.957827    -3034.335064    -2823.643489                -0.267695                -4.917613                 5.804929               331.704                   0.000               60.000       224.000
1 Oct 2025 06:01:27.000    -5489.222160    -3039.250817    -2817.836832                -0.260971                -4.913893                 5.808385               331.767                   0.000               60.000       224.000
1 Oct 2025 06:01:28.000    -5489.479769    -3044.162847    -2812.026723                -0.254247                -4.910167                 5.811833               331.830                   0.000               60.000       224.000
1 Oct 2025 06:01:29.000    -5489.730653    -3049.071148    -2806.213169                -0.247522                -4.906435                 5.815274               331.894                   0.000               60.000       224.000
1 Oct 2025 06:01:30.000    -5489.974813    -3053.975714    -2800.396177                -0.240797                -4.902697                 5.818708               331.957                   0.000               60.000       224.000
1 Oct 2025 06:01:31.000    -5490.212247    -3058.876540    -2794.575756                -0.234072                -4.898953                 5.822135               332.021                   0.000               60.000       224.000
1 Oct 2025 06:01:32.000    -5490.442957    -3063.773618    -2788.751911                -0.227347                -4.895203                 5.825554               332.084                   0.000               60.000       224.000
1 Oct 2025 06:01:33.000    -5490.666940    -3068.666943    -2782.924649                -0.220621                -4.891447                 5.828967               332.148                   0.000               60.000       224.000
1 Oct 2025 06:01:34.000    -5490.884198    -3073.556509    -2777.093979                -0.213895                -4.887685                 5.832372               332.211                   0.000               60.000       224.000
1 Oct 2025 06:01:35.000    -5491.094730    -3078.442310    -2771.259907                -0.207168                -4.883917                 5.835771               332.274                   0.000               60.000       224.000
1 Oct 2025 06:01:36.000    -5491.298535    -3083.324340    -2765.422441                -0.200442                -4.880143                 5.839162               332.338                   0.000               60.000       224.000
1 Oct 2025 06:01:37.000    -5491.495613    -3088.202593    -2759.581586                -0.193715                -4.876363                 5.842546               332.401                   0.000               60.000       224.000
1 Oct 2025 06:01:38.000    -5491.685965    -3093.077063    -2753.737352                -0.186988                -4.872577                 5.845922               332.465                   0.000               60.000       224.000
1 Oct 2025 06:01:39.000    -5491.869590    -3097.947745    -2747.889744                -0.180261                -4.868785                 5.849292               332.528                   0.000               60.000       224.000
1 Oct 2025 06:01:40.000    -5492.046487    -3102.814631    -2742.038770                -0.173533                -4.864987                 5.852655               332.591                   0.000               60.000       224.000
1 Oct 2025 06:01:41.000    -5492.216656    -3107.677716    -2736.184437                -0.166806                -4.861183                 5.856010               332.655                   0.000               60.000       224.000
1 Oct 2025 06:01:42.000    -5492.380098    -3112.536995    -2730.326752                -0.160078                -4.857373                 5.859358               332.718                   0.000               60.000       224.000
1 Oct 2025 06:01:43.000    -5492.536812    -3117.392461    -2724.465723                -0.153350                -4.853558                 5.862699               332.782                   0.000               60.000       224.000
1 Oct 2025 06:01:44.000    -5492.686797    -3122.244108    -2718.601356                -0.146621                -4.849736                 5.866033               332.845                   0.000               60.000       224.000
1 Oct 2025 06:01:45.000    -5492.830055    -3127.091931    -2712.733660                -0.139893                -4.845908                 5.869359               332.908                   0.000               60.000       224.000
1 Oct 2025 06:01:46.000    -5492.966583    -3131.935923    -2706.862640                -0.133164                -4.842075                 5.872679               332.972                   0.000               60.000       224.000
1 Oct 2025 06:01:47.000    -5493.096383    -3136.776078    -2700.988304                -0.126436                -4.838235                 5.875991               333.035                   0.000               60.000       224.000
1 Oct 2025 06:01:48.000    -5493.219454    -3141.612391    -2695.110660                -0.119707                -4.834390                 5.879296               333.099                   0.000               60.000       224.000
1 Oct 2025 06:01:49.000    -5493.335796    -3146.444856    -2689.229714                -0.112978                -4.830538                 5.882594               333.162                   0.000               60.000       224.000
1 Oct 2025 06:01:50.000    -5493.445409    -3151.273466    -2683.345474                -0.106248                -4.826681                 5.885885               333.226                   0.000               60.000       224.000
1 Oct 2025 06:01:51.000    -5493.548293    -3156.098217    -2677.457947                -0.099519                -4.822818                 5.889168               333.289                   0.000               60.000       224.000
1 Oct 2025 06:01:52.000    -5493.644447    -3160.919101    -2671.567141                -0.092789                -4.818949                 5.892444               333.352                   0.000               60.000       224.000
1 Oct 2025 06:01:53.000    -5493.733872    -3165.736113    -2665.673062                -0.086060                -4.815074                 5.895713               333.416                   0.000               60.000       224.000
1 Oct 2025 06:01:54.000    -5493.816567    -3170.549247    -2659.775717                -0.079330                -4.811193                 5.898975               333.479                   0.000               60.000       224.000
1 Oct 2025 06:01:55.000    -5493.892532    -3175.358497    -2653.875114                -0.072600                -4.807306                 5.902229               333.543                   0.000               60.000       224.000
1 Oct 2025 06:01:56.000    -5493.961768    -3180.163857    -2647.971260                -0.065870                -4.803414                 5.905477               333.606                   0.000               60.000       224.000
1 Oct 2025 06:01:57.000    -5494.024273    -3184.965322    -2642.064163                -0.059141                -4.799515                 5.908717               333.669                   0.000               60.000       224.000
1 Oct 2025 06:01:58.000    -5494.080049    -3189.762886    -2636.153829                -0.052410                -4.795611                 5.911950               333.733                   0.000               60.000       224.000
1 Oct 2025 06:01:59.000    -5494.129094    -3194.556542    -2630.240266                -0.045680                -4.791700                 5.915175               333.796                   0.000               60.000       224.000
1 Oct 2025 06:02:00.000    -5494.171409    -3199.346285    -2624.323481                -0.038950                -4.787784                 5.918394               333.860                   0.000               60.000       224.000
1 Oct 2025 06:02:01.000    -5494.206994    -3204.132109    -2618.403482                -0.032220                -4.783862                 5.921605               333.923                   0.000               60.000       224.000
1 Oct 2025 06:02:02.000    -5494.235849    -3208.914007    -2612.480274                -0.025490                -4.779934                 5.924808               333.987                   0.000               60.000       224.000
1 Oct 2025 06:02:03.000    -5494.257974    -3213.691975    -2606.553867                -0.018759                -4.776001                 5.928005               334.050                   0.000               60.000       224.000
1 Oct 2025 06:02:04.000    -5494.273368    -3218.466007    -2600.624267                -0.012029                -4.772061                 5.931194               334.113                   0.000               60.000       224.000
1 Oct 2025 06:02:05.000    -5494.282032    -3223.236096    -2594.691481                -0.005299                -4.768116                 5.934376               334.177                   0.000               60.000       224.000
1 Oct 2025 06:02:06.000    -5494.283966    -3228.002236    -2588.755516                 0.001431                -4.764164                 5.937551               334.240                   0.000               60.000       224.000
1 Oct 2025 06:02:07.000    -5494.279169    -3232.764422    -2582.816381                 0.008162                -4.760207                 5.940719               334.304                   0.000               60.000       224.000
1 Oct 2025 06:02:08.000    -5494.267643    -3237.522649    -2576.874081                 0.014892                -4.756244                 5.943879               334.367                   0.000               60.000       224.000
1 Oct 2025 06:02:09.000    -5494.249385    -3242.276909    -2570.928625                 0.021622                -4.752275                 5.947032               334.430                   0.000               60.000       224.000
1 Oct 2025 06:02:10.000    -5494.224398    -3247.027198    -2564.980020                 0.028353                -4.748301                 5.950178               334.494                   0.000               60.000       224.000
1 Oct 2025 06:02:11.000    -5494.192680    -3251.773509    -2559.028273                 0.035083                -4.744320                 5.953316               334.557                   0.000               60.000       224.000
1 Oct 2025 06:02:12.000    -5494.154232    -3256.515837    -2553.073391                 0.041813                -4.740334                 5.956447               334.621                   0.000               60.000       224.000
1 Oct 2025 06:02:13.000    -5494.109054    -3261.254175    -2547.115381                 0.048543                -4.736342                 5.959571               334.684                   0.000               60.000       224.000
1 Oct 2025 06:02:14.000    -5494.057146    -3265.988519    -2541.154252                 0.055273                -4.732344                 5.962687               334.747                   0.000               60.000       224.000
1 Oct 2025 06:02:15.000    -5493.998508    -3270.718862    -2535.190009                 0.062003                -4.728341                 5.965796               334.811                   0.000               60.000       224.000
1 Oct 2025 06:02:16.000    -5493.933139    -3275.445199    -2529.222661                 0.068733                -4.724331                 5.968898               334.874                   0.000               60.000       224.000
1 Oct 2025 06:02:17.000    -5493.861041    -3280.167523    -2523.252215                 0.075463                -4.720316                 5.971993               334.938                   0.000               60.000       224.000
1 Oct 2025 06:02:18.000    -5493.782213    -3284.885829    -2517.278678                 0.082193                -4.716295                 5.975080               335.001                   0.000               60.000       224.000
1 Oct 2025 06:02:19.000    -5493.696656    -3289.600111    -2511.302057                 0.088922                -4.712268                 5.978160               335.065                   0.000               60.000       224.000
1 Oct 2025 06:02:20.000    -5493.604368    -3294.310364    -2505.322360                 0.095652                -4.708236                 5.981233               335.128                   0.000               60.000       224.000
1 Oct 2025 06:02:21.000    -5493.505352    -3299.016581    -2499.339594                 0.102381                -4.704198                 5.984298               335.191                   0.000               60.000       224.000
1 Oct 2025 06:02:22.000    -5493.399606    -3303.718757    -2493.353767                 0.109111                -4.700153                 5.987356               335.255                   0.000               60.000       224.000
1 Oct 2025 06:02:23.000    -5493.287130    -3308.416886    -2487.364885                 0.115840                -4.696104                 5.990406               335.318                   0.000               60.000       224.000
1 Oct 2025 06:02:24.000    -5493.167926    -3313.110963    -2481.372956                 0.122569                -4.692048                 5.993450               335.382                   0.000               60.000       224.000
1 Oct 2025 06:02:25.000    -5493.041992    -3317.800980    -2475.377988                 0.129298                -4.687987                 5.996486               335.445                   0.000               60.000       224.000
1 Oct 2025 06:02:26.000    -5492.909330    -3322.486934    -2469.379988                 0.136027                -4.683920                 5.999514               335.508                   0.000               60.000       224.000
1 Oct 2025 06:02:27.000    -5492.769939    -3327.168818    -2463.378962                 0.142755                -4.679847                 6.002535               335.572                   0.000               60.000       224.000
1 Oct 2025 06:02:28.000    -5492.623820    -3331.846626    -2457.374919                 0.149483                -4.675768                 6.005549               335.635                   0.000               60.000       224.000
1 Oct 2025 06:02:29.000    -5492.470972    -3336.520353    -2451.367866                 0.156212                -4.671684                 6.008556               335.699                   0.000               60.000       224.000
1 Oct 2025 06:02:30.000    -5492.311397    -3341.189992    -2445.357810                 0.162940                -4.667594                 6.011555               335.762                   0.000               60.000       224.000
1 Oct 2025 06:02:31.000    -5492.145093    -3345.855539    -2439.344758                 0.169667                -4.663498                 6.014547               335.826                   0.000               60.000       224.000
1 Oct 2025 06:02:32.000    -5491.972062    -3350.516987    -2433.328718                 0.176395                -4.659397                 6.017531               335.889                   0.000               60.000       224.000
1 Oct 2025 06:02:33.000    -5491.792303    -3355.174331    -2427.309698                 0.183122                -4.655290                 6.020508               335.952                   0.000               60.000       224.000
1 Oct 2025 06:02:34.000    -5491.605817    -3359.827565    -2421.287704                 0.189850                -4.651177                 6.023478               336.016                   0.000               60.000       224.000
1 Oct 2025 06:02:35.000    -5491.412604    -3364.476683    -2415.262744                 0.196577                -4.647058                 6.026440               336.079                   0.000               60.000       224.000
1 Oct 2025 06:02:36.000    -5491.212664    -3369.121680    -2409.234826                 0.203303                -4.642934                 6.029395               336.143                   0.000               60.000       224.000
1 Oct 2025 06:02:37.000    -5491.005998    -3373.762549    -2403.203956                 0.210030                -4.638804                 6.032343               336.206                   0.000               60.000       224.000
1 Oct 2025 06:02:38.000    -5490.792605    -3378.399286    -2397.170143                 0.216756                -4.634669                 6.035283               336.269                   0.000               60.000       224.000
1 Oct 2025 06:02:39.000    -5490.572486    -3383.031885    -2391.133393                 0.223482                -4.630527                 6.038216               336.333                   0.000               60.000       224.000
1 Oct 2025 06:02:40.000    -5490.345641    -3387.660339    -2385.093714                 0.230207                -4.626381                 6.041141               336.396                   0.000               60.000       224.000
1 Oct 2025 06:02:41.000    -5490.112071    -3392.284644    -2379.051113                 0.236933                -4.622228                 6.044059               336.460                   0.000               60.000       224.000
1 Oct 2025 06:02:42.000    -5489.871776    -3396.904793    -2373.005598                 0.243658                -4.618070                 6.046970               336.523                   0.000               60.000       224.000
1 Oct 2025 06:02:43.000    -5489.624756    -3401.520781    -2366.957176                 0.250383                -4.613906                 6.049873               336.586                   0.000               60.000       224.000
1 Oct 2025 06:02:44.000    -5489.371011    -3406.132603    -2360.905855                 0.257107                -4.609736                 6.052769               336.650                   0.000               60.000       224.000
1 Oct 2025 06:02:45.000    -5489.110542    -3410.740252    -2354.851642                 0.263831                -4.605561                 6.055657               336.713                   0.000               60.000       224.000
1 Oct 2025 06:02:46.000    -5488.843349    -3415.343723    -2348.794544                 0.270555                -4.601380                 6.058538               336.777                   0.000               60.000       224.000
1 Oct 2025 06:02:47.000    -5488.569432    -3419.943010    -2342.734569                 0.277278                -4.597194                 6.061411               336.840                   0.000               60.000       224.000
1 Oct 2025 06:02:48.000    -5488.288792    -3424.538108    -2336.671724                 0.284002                -4.593001                 6.064277               336.904                   0.000               60.000       224.000
1 Oct 2025 06:02:49.000    -5488.001429    -3429.129011    -2330.606016                 0.290724                -4.588804                 6.067136               336.967                   0.000               60.000       224.000
1 Oct 2025 06:02:50.000    -5487.707343    -3433.715713    -2324.537454                 0.297447                -4.584600                 6.069987               337.030                   0.000               60.000       224.000
1 Oct 2025 06:02:51.000    -5487.406535    -3438.298209    -2318.466045                 0.304169                -4.580391                 6.072831               337.094                   0.000               60.000       224.000
1 Oct 2025 06:02:52.000    -5487.099005    -3442.876494    -2312.391795                 0.310891                -4.576177                 6.075667               337.157                   0.000               60.000       224.000
1 Oct 2025 06:02:53.000    -5486.784754    -3447.450561    -2306.314713                 0.317612                -4.571956                 6.078496               337.221                   0.000               60.000       224.000
1 Oct 2025 06:02:54.000    -5486.463782    -3452.020405    -2300.234805                 0.324333                -4.567731                 6.081318               337.284                   0.000               60.000       224.000
1 Oct 2025 06:02:55.000    -5486.136088    -3456.586020    -2294.152080                 0.331053                -4.563499                 6.084132               337.347                   0.000               60.000       224.000
1 Oct 2025 06:02:56.000    -5485.801675    -3461.147401    -2288.066545                 0.337774                -4.559262                 6.086938               337.411                   0.000               60.000       224.000
1 Oct 2025 06:02:57.000    -5485.460541    -3465.704543    -2281.978206                 0.344493                -4.555020                 6.089737               337.474                   0.000               60.000       224.000
1 Oct 2025 06:02:58.000    -5485.112688    -3470.257439    -2275.887073                 0.351213                -4.550771                 6.092529               337.538                   0.000               60.000       224.000
1 Oct 2025 06:02:59.000    -5484.758116    -3474.806084    -2269.793151                 0.357932                -4.546518                 6.095313               337.601                   0.000               60.000       224.000
1 Oct 2025 06:03:00.000    -5484.396825    -3479.350472    -2263.696449                 0.364650                -4.542258                 6.098090               337.665                   0.000               60.000       224.000
1 Oct 2025 06:03:01.000    -5484.028816    -3483.890598    -2257.596975                 0.371368                -4.537994                 6.100859               337.728                   0.000               60.000       224.000
1 Oct 2025 06:03:02.000    -5483.654090    -3488.426457    -2251.494734                 0.378085                -4.533723                 6.103621               337.791                   0.000               60.000       224.000
1 Oct 2025 06:03:03.000    -5483.272646    -3492.958043    -2245.389736                 0.384803                -4.529447                 6.106375               337.855                   0.000               60.000       224.000
1 Oct 2025 06:03:04.000    -5482.884485    -3497.485350    -2239.281987                 0.391519                -4.525166                 6.109122               337.918                   0.000               60.000       224.000
1 Oct 2025 06:03:05.000    -5482.489607    -3502.008372    -2233.171495                 0.398235                -4.520878                 6.111861               337.982                   0.000               60.000       224.000
