                                                                                                                                                                                                              17 Nov 2025 00:39:43
Civil Air Patrol Use Only
Satellite-Satellite13


      Time (UTCG)             x (km)          y (km)          z (km)      Derivative x (km/sec)    Derivative y (km/sec)    Derivative z (km/sec)    True Anomaly (deg)    Arg of Perigee (deg)    Inclination (deg)    RAAN (deg)
-----------------------    ------------    ------------    -----------    ---------------------    ---------------------    ---------------------    ------------------    --------------------    -----------------    ----------
1 Oct 2025 06:00:00.000    -2473.858527    -2388.978460    5956.644673                 5.288161                -5.476051                -0.000001                90.000                   0.000               60.000       134.000
1 Oct 2025 06:00:01.000    -2468.568852    -2394.453047    5956.641024                 5.291188                -5.473121                -0.007298                90.063                   0.000               60.000       134.000
1 Oct 2025 06:00:02.000    -2463.276153    -2399.924700    5956.630078                 5.294209                -5.470185                -0.014594                90.127                   0.000               60.000       134.000
1 Oct 2025 06:00:03.000    -2457.980436    -2405.393414    5956.611835                 5.297223                -5.467241                -0.021891                90.190                   0.000               60.000       134.000
1 Oct 2025 06:00:04.000    -2452.681709    -2410.859181    5956.586296                 5.300231                -5.464292                -0.029188                90.254                   0.000               60.000       134.000
1 Oct 2025 06:00:05.000    -2447.379978    -2416.321995    5956.553460                 5.303232                -5.461335                -0.036484                90.317                   0.000               60.000       134.000
1 Oct 2025 06:00:06.000    -2442.075248    -2421.781849    5956.513328                 5.306226                -5.458372                -0.043781                90.380                   0.000               60.000       134.000
1 Oct 2025 06:00:07.000    -2436.767527    -2427.238736    5956.465898                 5.309215                -5.455402                -0.051077                90.444                   0.000               60.000       134.000
1 Oct 2025 06:00:08.000    -2431.456821    -2432.692650    5956.411173                 5.312196                -5.452425                -0.058374                90.507                   0.000               60.000       134.000
1 Oct 2025 06:00:09.000    -2426.143136    -2438.143584    5956.349151                 5.315172                -5.449442                -0.065670                90.571                   0.000               60.000       134.000
1 Oct 2025 06:00:10.000    -2420.826480    -2443.591531    5956.279833                 5.318140                -5.446452                -0.072966                90.634                   0.000               60.000       134.000
1 Oct 2025 06:00:11.000    -2415.506858    -2449.036485    5956.203218                 5.321102                -5.443455                -0.080263                90.698                   0.000               60.000       134.000
1 Oct 2025 06:00:12.000    -2410.184277    -2454.478439    5956.119307                 5.324058                -5.440452                -0.087559                90.761                   0.000               60.000       134.000
1 Oct 2025 06:00:13.000    -2404.858744    -2459.917387    5956.028100                 5.327007                -5.437442                -0.094855                90.824                   0.000               60.000       134.000
1 Oct 2025 06:00:14.000    -2399.530264    -2465.353321    5955.929598                 5.329950                -5.434425                -0.102151                90.888                   0.000               60.000       134.000
1 Oct 2025 06:00:15.000    -2394.198846    -2470.786235    5955.823799                 5.332886                -5.431402                -0.109446                90.951                   0.000               60.000       134.000
1 Oct 2025 06:00:16.000    -2388.864495    -2476.216122    5955.710705                 5.335816                -5.428372                -0.116742                91.015                   0.000               60.000       134.000
1 Oct 2025 06:00:17.000    -2383.527217    -2481.642977    5955.590315                 5.338739                -5.425335                -0.124038                91.078                   0.000               60.000       134.000
1 Oct 2025 06:00:18.000    -2378.187020    -2487.066791    5955.462630                 5.341655                -5.422292                -0.131333                91.141                   0.000               60.000       134.000
1 Oct 2025 06:00:19.000    -2372.843909    -2492.487559    5955.327649                 5.344565                -5.419242                -0.138628                91.205                   0.000               60.000       134.000
1 Oct 2025 06:00:20.000    -2367.497892    -2497.905273    5955.185374                 5.347468                -5.416186                -0.145923                91.268                   0.000               60.000       134.000
1 Oct 2025 06:00:21.000    -2362.148975    -2503.319928    5955.035803                 5.350365                -5.413122                -0.153218                91.332                   0.000               60.000       134.000
1 Oct 2025 06:00:22.000    -2356.797164    -2508.731516    5954.878938                 5.353255                -5.410053                -0.160512                91.395                   0.000               60.000       134.000
1 Oct 2025 06:00:23.000    -2351.442466    -2514.140031    5954.714779                 5.356139                -5.406976                -0.167807                91.459                   0.000               60.000       134.000
1 Oct 2025 06:00:24.000    -2346.084888    -2519.545466    5954.543325                 5.359016                -5.403893                -0.175101                91.522                   0.000               60.000       134.000
1 Oct 2025 06:00:25.000    -2340.724436    -2524.947815    5954.364576                 5.361887                -5.400804                -0.182395                91.585                   0.000               60.000       134.000
1 Oct 2025 06:00:26.000    -2335.361116    -2530.347071    5954.178534                 5.364751                -5.397707                -0.189689                91.649                   0.000               60.000       134.000
1 Oct 2025 06:00:27.000    -2329.994936    -2535.743227    5953.985199                 5.367608                -5.394604                -0.196983                91.712                   0.000               60.000       134.000
1 Oct 2025 06:00:28.000    -2324.625902    -2541.136277    5953.784569                 5.370459                -5.391495                -0.204276                91.776                   0.000               60.000       134.000
1 Oct 2025 06:00:29.000    -2319.254020    -2546.526215    5953.576647                 5.373304                -5.388379                -0.211569                91.839                   0.000               60.000       134.000
1 Oct 2025 06:00:30.000    -2313.879297    -2551.913033    5953.361432                 5.376141                -5.385256                -0.218862                91.902                   0.000               60.000       134.000
1 Oct 2025 06:00:31.000    -2308.501739    -2557.296724    5953.138924                 5.378972                -5.382127                -0.226154                91.966                   0.000               60.000       134.000
1 Oct 2025 06:00:32.000    -2303.121354    -2562.677284    5952.909123                 5.381797                -5.378991                -0.233447                92.029                   0.000               60.000       134.000
1 Oct 2025 06:00:33.000    -2297.738147    -2568.054704    5952.672031                 5.384615                -5.375848                -0.240739                92.093                   0.000               60.000       134.000
1 Oct 2025 06:00:34.000    -2292.352126    -2573.428978    5952.427646                 5.387426                -5.372699                -0.248030                92.156                   0.000               60.000       134.000
1 Oct 2025 06:00:35.000    -2286.963297    -2578.800100    5952.175970                 5.390231                -5.369544                -0.255322                92.219                   0.000               60.000       134.000
1 Oct 2025 06:00:36.000    -2281.571666    -2584.168063    5951.917003                 5.393029                -5.366381                -0.262613                92.283                   0.000               60.000       134.000
1 Oct 2025 06:00:37.000    -2276.177241    -2589.532860    5951.650745                 5.395821                -5.363213                -0.269903                92.346                   0.000               60.000       134.000
1 Oct 2025 06:00:38.000    -2270.780027    -2594.894486    5951.377197                 5.398606                -5.360037                -0.277194                92.410                   0.000               60.000       134.000
1 Oct 2025 06:00:39.000    -2265.380032    -2600.252933    5951.096358                 5.401384                -5.356855                -0.284484                92.473                   0.000               60.000       134.000
1 Oct 2025 06:00:40.000    -2259.977261    -2605.608194    5950.808229                 5.404156                -5.353667                -0.291774                92.537                   0.000               60.000       134.000
1 Oct 2025 06:00:41.000    -2254.571722    -2610.960264    5950.512811                 5.406921                -5.350472                -0.299063                92.600                   0.000               60.000       134.000
1 Oct 2025 06:00:42.000    -2249.163422    -2616.309135    5950.210103                 5.409679                -5.347270                -0.306352                92.663                   0.000               60.000       134.000
1 Oct 2025 06:00:43.000    -2243.752366    -2621.654802    5949.900107                 5.412431                -5.344062                -0.313641                92.727                   0.000               60.000       134.000
1 Oct 2025 06:00:44.000    -2238.338562    -2626.997257    5949.582822                 5.415176                -5.340847                -0.320929                92.790                   0.000               60.000       134.000
1 Oct 2025 06:00:45.000    -2232.922016    -2632.336494    5949.258249                 5.417915                -5.337626                -0.328217                92.854                   0.000               60.000       134.000
1 Oct 2025 06:00:46.000    -2227.502734    -2637.672506    5948.926389                 5.420647                -5.334398                -0.335504                92.917                   0.000               60.000       134.000
1 Oct 2025 06:00:47.000    -2222.080724    -2643.005288    5948.587241                 5.423372                -5.331164                -0.342791                92.980                   0.000               60.000       134.000
1 Oct 2025 06:00:48.000    -2216.655992    -2648.334831    5948.240807                 5.426091                -5.327923                -0.350078                93.044                   0.000               60.000       134.000
1 Oct 2025 06:00:49.000    -2211.228545    -2653.661131    5947.887086                 5.428803                -5.324675                -0.357364                93.107                   0.000               60.000       134.000
1 Oct 2025 06:00:50.000    -2205.798389    -2658.984180    5947.526079                 5.431508                -5.321422                -0.364650                93.171                   0.000               60.000       134.000
1 Oct 2025 06:00:51.000    -2200.365531    -2664.303972    5947.157786                 5.434207                -5.318161                -0.371935                93.234                   0.000               60.000       134.000
1 Oct 2025 06:00:52.000    -2194.929977    -2669.620500    5946.782209                 5.436899                -5.314894                -0.379220                93.298                   0.000               60.000       134.000
1 Oct 2025 06:00:53.000    -2189.491735    -2674.933758    5946.399347                 5.439584                -5.311621                -0.386504                93.361                   0.000               60.000       134.000
1 Oct 2025 06:00:54.000    -2184.050811    -2680.243740    5946.009200                 5.442263                -5.308341                -0.393788                93.424                   0.000               60.000       134.000
1 Oct 2025 06:00:55.000    -2178.607211    -2685.550438    5945.611771                 5.444935                -5.305054                -0.401072                93.488                   0.000               60.000       134.000
1 Oct 2025 06:00:56.000    -2173.160943    -2690.853846    5945.207057                 5.447600                -5.301761                -0.408355                93.551                   0.000               60.000       134.000
1 Oct 2025 06:00:57.000    -2167.712012    -2696.153958    5944.795062                 5.450259                -5.298462                -0.415637                93.615                   0.000               60.000       134.000
1 Oct 2025 06:00:58.000    -2162.260427    -2701.450768    5944.375784                 5.452911                -5.295156                -0.422919                93.678                   0.000               60.000       134.000
1 Oct 2025 06:00:59.000    -2156.806192    -2706.744268    5943.949224                 5.455557                -5.291844                -0.430200                93.741                   0.000               60.000       134.000
1 Oct 2025 06:01:00.000    -2151.349316    -2712.034453    5943.515383                 5.458195                -5.288525                -0.437481                93.805                   0.000               60.000       134.000
1 Oct 2025 06:01:01.000    -2145.889804    -2717.321315    5943.074262                 5.460827                -5.285199                -0.444762                93.868                   0.000               60.000       134.000
1 Oct 2025 06:01:02.000    -2140.427663    -2722.604849    5942.625860                 5.463453                -5.281867                -0.452041                93.932                   0.000               60.000       134.000
1 Oct 2025 06:01:03.000    -2134.962901    -2727.885047    5942.170179                 5.466071                -5.278529                -0.459321                93.995                   0.000               60.000       134.000
1 Oct 2025 06:01:04.000    -2129.495523    -2733.161905    5941.707219                 5.468683                -5.275184                -0.466599                94.059                   0.000               60.000       134.000
1 Oct 2025 06:01:05.000    -2124.025537    -2738.435414    5941.236981                 5.471288                -5.271833                -0.473877                94.122                   0.000               60.000       134.000
1 Oct 2025 06:01:06.000    -2118.552949    -2743.705568    5940.759465                 5.473887                -5.268475                -0.481155                94.185                   0.000               60.000       134.000
1 Oct 2025 06:01:07.000    -2113.077766    -2748.972362    5940.274671                 5.476479                -5.265111                -0.488432                94.249                   0.000               60.000       134.000
1 Oct 2025 06:01:08.000    -2107.599994    -2754.235788    5939.782601                 5.479064                -5.261740                -0.495708                94.312                   0.000               60.000       134.000
1 Oct 2025 06:01:09.000    -2102.119640    -2759.495841    5939.283255                 5.481642                -5.258363                -0.502984                94.376                   0.000               60.000       134.000
1 Oct 2025 06:01:10.000    -2096.636712    -2764.752513    5938.776633                 5.484214                -5.254980                -0.510259                94.439                   0.000               60.000       134.000
1 Oct 2025 06:01:11.000    -2091.151215    -2770.005798    5938.262737                 5.486779                -5.251590                -0.517534                94.502                   0.000               60.000       134.000
1 Oct 2025 06:01:12.000    -2085.663157    -2775.255690    5937.741566                 5.489337                -5.248193                -0.524807                94.566                   0.000               60.000       134.000
1 Oct 2025 06:01:13.000    -2080.172544    -2780.502183    5937.213122                 5.491888                -5.244791                -0.532081                94.629                   0.000               60.000       134.000
1 Oct 2025 06:01:14.000    -2074.679382    -2785.745270    5936.677405                 5.494433                -5.241381                -0.539353                94.693                   0.000               60.000       134.000
1 Oct 2025 06:01:15.000    -2069.183679    -2790.984944    5936.134416                 5.496971                -5.237966                -0.546625                94.756                   0.000               60.000       134.000
1 Oct 2025 06:01:16.000    -2063.685442    -2796.221199    5935.584155                 5.499503                -5.234544                -0.553896                94.819                   0.000               60.000       134.000
1 Oct 2025 06:01:17.000    -2058.184676    -2801.454029    5935.026624                 5.502027                -5.231115                -0.561167                94.883                   0.000               60.000       134.000
1 Oct 2025 06:01:18.000    -2052.681390    -2806.683427    5934.461822                 5.504545                -5.227680                -0.568437                94.946                   0.000               60.000       134.000
1 Oct 2025 06:01:19.000    -2047.175588    -2811.909387    5933.889750                 5.507056                -5.224239                -0.575706                95.010                   0.000               60.000       134.000
1 Oct 2025 06:01:20.000    -2041.667280    -2817.131903    5933.310410                 5.509560                -5.220791                -0.582974                95.073                   0.000               60.000       134.000
1 Oct 2025 06:01:21.000    -2036.156470    -2822.350968    5932.723801                 5.512058                -5.217337                -0.590242                95.137                   0.000               60.000       134.000
1 Oct 2025 06:01:22.000    -2030.643166    -2827.566575    5932.129926                 5.514549                -5.213877                -0.597509                95.200                   0.000               60.000       134.000
1 Oct 2025 06:01:23.000    -2025.127374    -2832.778719    5931.528783                 5.517033                -5.210410                -0.604776                95.263                   0.000               60.000       134.000
1 Oct 2025 06:01:24.000    -2019.609102    -2837.987393    5930.920375                 5.519510                -5.206937                -0.612041                95.327                   0.000               60.000       134.000
1 Oct 2025 06:01:25.000    -2014.088356    -2843.192590    5930.304701                 5.521981                -5.203457                -0.619306                95.390                   0.000               60.000       134.000
1 Oct 2025 06:01:26.000    -2008.565142    -2848.394305    5929.681763                 5.524445                -5.199971                -0.626570                95.454                   0.000               60.000       134.000
1 Oct 2025 06:01:27.000    -2003.039468    -2853.592530    5929.051562                 5.526902                -5.196479                -0.633833                95.517                   0.000               60.000       134.000
1 Oct 2025 06:01:28.000    -1997.511341    -2858.787260    5928.414097                 5.529352                -5.192980                -0.641096                95.580                   0.000               60.000       134.000
1 Oct 2025 06:01:29.000    -1991.980767    -2863.978488    5927.769370                 5.531796                -5.189475                -0.648357                95.644                   0.000               60.000       134.000
1 Oct 2025 06:01:30.000    -1986.447752    -2869.166207    5927.117382                 5.534232                -5.185963                -0.655618                95.707                   0.000               60.000       134.000
1 Oct 2025 06:01:31.000    -1980.912304    -2874.350412    5926.458134                 5.536662                -5.182445                -0.662879                95.771                   0.000               60.000       134.000
1 Oct 2025 06:01:32.000    -1975.374430    -2879.531096    5925.791625                 5.539085                -5.178921                -0.670138                95.834                   0.000               60.000       134.000
1 Oct 2025 06:01:33.000    -1969.834136    -2884.708253    5925.117858                 5.541502                -5.175391                -0.677396                95.898                   0.000               60.000       134.000
1 Oct 2025 06:01:34.000    -1964.291429    -2889.881876    5924.436833                 5.543911                -5.171854                -0.684654                95.961                   0.000               60.000       134.000
1 Oct 2025 06:01:35.000    -1958.746315    -2895.051959    5923.748550                 5.546314                -5.168311                -0.691911                96.024                   0.000               60.000       134.000
1 Oct 2025 06:01:36.000    -1953.198802    -2900.218495    5923.053012                 5.548710                -5.164761                -0.699167                96.088                   0.000               60.000       134.000
1 Oct 2025 06:01:37.000    -1947.648897    -2905.381479    5922.350217                 5.551099                -5.161205                -0.706422                96.151                   0.000               60.000       134.000
1 Oct 2025 06:01:38.000    -1942.096606    -2910.540904    5921.640168                 5.553482                -5.157643                -0.713676                96.215                   0.000               60.000       134.000
1 Oct 2025 06:01:39.000    -1936.541936    -2915.696764    5920.922865                 5.555857                -5.154075                -0.720930                96.278                   0.000               60.000       134.000
1 Oct 2025 06:01:40.000    -1930.984893    -2920.849051    5920.198309                 5.558226                -5.150500                -0.728182                96.341                   0.000               60.000       134.000
1 Oct 2025 06:01:41.000    -1925.425486    -2925.997761    5919.466501                 5.560588                -5.146919                -0.735434                96.405                   0.000               60.000       134.000
1 Oct 2025 06:01:42.000    -1919.863719    -2931.142887    5918.727442                 5.562943                -5.143332                -0.742684                96.468                   0.000               60.000       134.000
1 Oct 2025 06:01:43.000    -1914.299601    -2936.284422    5917.981133                 5.565292                -5.139738                -0.749934                96.532                   0.000               60.000       134.000
1 Oct 2025 06:01:44.000    -1908.733138    -2941.422361    5917.227574                 5.567633                -5.136138                -0.757183                96.595                   0.000               60.000       134.000
1 Oct 2025 06:01:45.000    -1903.164337    -2946.556696    5916.466767                 5.569968                -5.132532                -0.764431                96.658                   0.000               60.000       134.000
1 Oct 2025 06:01:46.000    -1897.593205    -2951.687422    5915.698712                 5.572296                -5.128919                -0.771678                96.722                   0.000               60.000       134.000
1 Oct 2025 06:01:47.000    -1892.019748    -2956.814532    5914.923411                 5.574617                -5.125300                -0.778924                96.785                   0.000               60.000       134.000
1 Oct 2025 06:01:48.000    -1886.443973    -2961.938020    5914.140864                 5.576931                -5.121675                -0.786169                96.849                   0.000               60.000       134.000
1 Oct 2025 06:01:49.000    -1880.865887    -2967.057879    5913.351073                 5.579239                -5.118044                -0.793413                96.912                   0.000               60.000       134.000
1 Oct 2025 06:01:50.000    -1875.285498    -2972.174105    5912.554038                 5.581539                -5.114406                -0.800657                96.976                   0.000               60.000       134.000
1 Oct 2025 06:01:51.000    -1869.702811    -2977.286689    5911.749760                 5.583833                -5.110762                -0.807899                97.039                   0.000               60.000       134.000
1 Oct 2025 06:01:52.000    -1864.117834    -2982.395626    5910.938241                 5.586120                -5.107112                -0.815140                97.102                   0.000               60.000       134.000
1 Oct 2025 06:01:53.000    -1858.530574    -2987.500910    5910.119481                 5.588400                -5.103455                -0.822380                97.166                   0.000               60.000       134.000
1 Oct 2025 06:01:54.000    -1852.941037    -2992.602535    5909.293481                 5.590673                -5.099792                -0.829619                97.229                   0.000               60.000       134.000
1 Oct 2025 06:01:55.000    -1847.349230    -2997.700493    5908.460242                 5.592940                -5.096124                -0.836858                97.293                   0.000               60.000       134.000
1 Oct 2025 06:01:56.000    -1841.755160    -3002.794780    5907.619766                 5.595199                -5.092448                -0.844095                97.356                   0.000               60.000       134.000
1 Oct 2025 06:01:57.000    -1836.158834    -3007.885388    5906.772053                 5.597452                -5.088767                -0.851331                97.419                   0.000               60.000       134.000
1 Oct 2025 06:01:58.000    -1830.560259    -3012.972311    5905.917105                 5.599698                -5.085079                -0.858566                97.483                   0.000               60.000       134.000
1 Oct 2025 06:01:59.000    -1824.959441    -3018.055544    5905.054922                 5.601936                -5.081385                -0.865800                97.546                   0.000               60.000       134.000
1 Oct 2025 06:02:00.000    -1819.356388    -3023.135080    5904.185505                 5.604169                -5.077685                -0.873033                97.610                   0.000               60.000       134.000
1 Oct 2025 06:02:01.000    -1813.751106    -3028.210912    5903.308856                 5.606394                -5.073979                -0.880265                97.673                   0.000               60.000       134.000
1 Oct 2025 06:02:02.000    -1808.143603    -3033.283035    5902.424976                 5.608612                -5.070266                -0.887496                97.737                   0.000               60.000       134.000
1 Oct 2025 06:02:03.000    -1802.533884    -3038.351443    5901.533866                 5.610824                -5.066547                -0.894725                97.800                   0.000               60.000       134.000
1 Oct 2025 06:02:04.000    -1796.921958    -3043.416128    5900.635526                 5.613028                -5.062822                -0.901954                97.863                   0.000               60.000       134.000
1 Oct 2025 06:02:05.000    -1791.307830    -3048.477085    5899.729958                 5.615226                -5.059091                -0.909182                97.927                   0.000               60.000       134.000
1 Oct 2025 06:02:06.000    -1785.691508    -3053.534308    5898.817163                 5.617417                -5.055354                -0.916408                97.990                   0.000               60.000       134.000
1 Oct 2025 06:02:07.000    -1780.072999    -3058.587791    5897.897142                 5.619601                -5.051610                -0.923633                98.054                   0.000               60.000       134.000
1 Oct 2025 06:02:08.000    -1774.452309    -3063.637527    5896.969897                 5.621778                -5.047861                -0.930857                98.117                   0.000               60.000       134.000
1 Oct 2025 06:02:09.000    -1768.829446    -3068.683510    5896.035428                 5.623948                -5.044105                -0.938080                98.180                   0.000               60.000       134.000
1 Oct 2025 06:02:10.000    -1763.204415    -3073.725734    5895.093736                 5.626111                -5.040342                -0.945302                98.244                   0.000               60.000       134.000
1 Oct 2025 06:02:11.000    -1757.577225    -3078.764193    5894.144824                 5.628268                -5.036574                -0.952523                98.307                   0.000               60.000       134.000
1 Oct 2025 06:02:12.000    -1751.947882    -3083.798880    5893.188691                 5.630417                -5.032800                -0.959743                98.371                   0.000               60.000       134.000
1 Oct 2025 06:02:13.000    -1746.316393    -3088.829790    5892.225339                 5.632560                -5.029019                -0.966961                98.434                   0.000               60.000       134.000
1 Oct 2025 06:02:14.000    -1740.682764    -3093.856916    5891.254769                 5.634696                -5.025232                -0.974178                98.497                   0.000               60.000       134.000
1 Oct 2025 06:02:15.000    -1735.047004    -3098.880253    5890.276983                 5.636825                -5.021439                -0.981394                98.561                   0.000               60.000       134.000
1 Oct 2025 06:02:16.000    -1729.409118    -3103.899793    5889.291981                 5.638946                -5.017640                -0.988609                98.624                   0.000               60.000       134.000
1 Oct 2025 06:02:17.000    -1723.769113    -3108.915531    5888.299765                 5.641061                -5.013835                -0.995823                98.688                   0.000               60.000       134.000
1 Oct 2025 06:02:18.000    -1718.126997    -3113.927461    5887.300336                 5.643170                -5.010024                -1.003035                98.751                   0.000               60.000       134.000
1 Oct 2025 06:02:19.000    -1712.482776    -3118.935576    5886.293696                 5.645271                -5.006206                -1.010246                98.815                   0.000               60.000       134.000
1 Oct 2025 06:02:20.000    -1706.836458    -3123.939871    5885.279845                 5.647365                -5.002382                -1.017456                98.878                   0.000               60.000       134.000
1 Oct 2025 06:02:21.000    -1701.188049    -3128.940339    5884.258784                 5.649452                -4.998553                -1.024665                98.941                   0.000               60.000       134.000
1 Oct 2025 06:02:22.000    -1695.537555    -3133.936974    5883.230516                 5.651533                -4.994717                -1.031872                99.005                   0.000               60.000       134.000
1 Oct 2025 06:02:23.000    -1689.884985    -3138.929770    5882.195041                 5.653606                -4.990875                -1.039078                99.068                   0.000               60.000       134.000
1 Oct 2025 06:02:24.000    -1684.230345    -3143.918721    5881.152360                 5.655673                -4.987026                -1.046283                99.132                   0.000               60.000       134.000
1 Oct 2025 06:02:25.000    -1678.573642    -3148.903821    5880.102475                 5.657733                -4.983172                -1.053487                99.195                   0.000               60.000       134.000
1 Oct 2025 06:02:26.000    -1672.914882    -3153.885064    5879.045387                 5.659785                -4.979312                -1.060689                99.258                   0.000               60.000       134.000
1 Oct 2025 06:02:27.000    -1667.254073    -3158.862443    5877.981097                 5.661831                -4.975445                -1.067890                99.322                   0.000               60.000       134.000
1 Oct 2025 06:02:28.000    -1661.591222    -3163.835952    5876.909608                 5.663870                -4.971573                -1.075090                99.385                   0.000               60.000       134.000
1 Oct 2025 06:02:29.000    -1655.926336    -3168.805586    5875.830919                 5.665902                -4.967694                -1.082288                99.449                   0.000               60.000       134.000
1 Oct 2025 06:02:30.000    -1650.259421    -3173.771339    5874.745032                 5.667927                -4.963809                -1.089485                99.512                   0.000               60.000       134.000
1 Oct 2025 06:02:31.000    -1644.590484    -3178.733203    5873.651949                 5.669945                -4.959919                -1.096681                99.576                   0.000               60.000       134.000
1 Oct 2025 06:02:32.000    -1638.919533    -3183.691174    5872.551671                 5.671956                -4.956022                -1.103875                99.639                   0.000               60.000       134.000
1 Oct 2025 06:02:33.000    -1633.246574    -3188.645245    5871.444200                 5.673960                -4.952119                -1.111068                99.702                   0.000               60.000       134.000
1 Oct 2025 06:02:34.000    -1627.571615    -3193.595410    5870.329536                 5.675957                -4.948210                -1.118260                99.766                   0.000               60.000       134.000
1 Oct 2025 06:02:35.000    -1621.894662    -3198.541663    5869.207681                 5.677948                -4.944295                -1.125450                99.829                   0.000               60.000       134.000
1 Oct 2025 06:02:36.000    -1616.215722    -3203.483997    5868.078636                 5.679931                -4.940374                -1.132639                99.893                   0.000               60.000       134.000
1 Oct 2025 06:02:37.000    -1610.534802    -3208.422408    5866.942403                 5.681907                -4.936446                -1.139826                99.956                   0.000               60.000       134.000
1 Oct 2025 06:02:38.000    -1604.851910    -3213.356888    5865.798984                 5.683877                -4.932513                -1.147013               100.019                   0.000               60.000       134.000
1 Oct 2025 06:02:39.000    -1599.167051    -3218.287432    5864.648379                 5.685839                -4.928574                -1.154197               100.083                   0.000               60.000       134.000
1 Oct 2025 06:02:40.000    -1593.480234    -3223.214034    5863.490590                 5.687795                -4.924629                -1.161381               100.146                   0.000               60.000       134.000
1 Oct 2025 06:02:41.000    -1587.791464    -3228.136687    5862.325618                 5.689743                -4.920677                -1.168562               100.210                   0.000               60.000       134.000
1 Oct 2025 06:02:42.000    -1582.100750    -3233.055386    5861.153465                 5.691684                -4.916720                -1.175743               100.273                   0.000               60.000       134.000
1 Oct 2025 06:02:43.000    -1576.408098    -3237.970125    5859.974133                 5.693619                -4.912756                -1.182922               100.336                   0.000               60.000       134.000
1 Oct 2025 06:02:44.000    -1570.713514    -3242.880897    5858.787622                 5.695547                -4.908787                -1.190099               100.400                   0.000               60.000       134.000
1 Oct 2025 06:02:45.000    -1565.017007    -3247.787697    5857.593935                 5.697467                -4.904812                -1.197276               100.463                   0.000               60.000       134.000
1 Oct 2025 06:02:46.000    -1559.318582    -3252.690519    5856.393072                 5.699381                -4.900830                -1.204450               100.527                   0.000               60.000       134.000
1 Oct 2025 06:02:47.000    -1553.618248    -3257.589356    5855.185035                 5.701287                -4.896843                -1.211623               100.590                   0.000               60.000       134.000
1 Oct 2025 06:02:48.000    -1547.916010    -3262.484202    5853.969825                 5.703187                -4.892849                -1.218795               100.654                   0.000               60.000       134.000
1 Oct 2025 06:02:49.000    -1542.211876    -3267.375052    5852.747445                 5.705080                -4.888850                -1.225965               100.717                   0.000               60.000       134.000
1 Oct 2025 06:02:50.000    -1536.505853    -3272.261900    5851.517896                 5.706965                -4.884844                -1.233134               100.780                   0.000               60.000       134.000
1 Oct 2025 06:02:51.000    -1530.797947    -3277.144739    5850.281178                 5.708844                -4.880833                -1.240301               100.844                   0.000               60.000       134.000
1 Oct 2025 06:02:52.000    -1525.088167    -3282.023564    5849.037294                 5.710716                -4.876816                -1.247467               100.907                   0.000               60.000       134.000
1 Oct 2025 06:02:53.000    -1519.376518    -3286.898368    5847.786245                 5.712580                -4.872792                -1.254631               100.971                   0.000               60.000       134.000
1 Oct 2025 06:02:54.000    -1513.663008    -3291.769146    5846.528033                 5.714438                -4.868763                -1.261793               101.034                   0.000               60.000       134.000
1 Oct 2025 06:02:55.000    -1507.947644    -3296.635892    5845.262659                 5.716289                -4.864728                -1.268954               101.097                   0.000               60.000       134.000
1 Oct 2025 06:02:56.000    -1502.230433    -3301.498600    5843.990125                 5.718132                -4.860686                -1.276114               101.161                   0.000               60.000       134.000
1 Oct 2025 06:02:57.000    -1496.511382    -3306.357263    5842.710432                 5.719969                -4.856639                -1.283272               101.224                   0.000               60.000       134.000
1 Oct 2025 06:02:58.000    -1490.790497    -3311.211876    5841.423582                 5.721799                -4.852586                -1.290428               101.288                   0.000               60.000       134.000
1 Oct 2025 06:02:59.000    -1485.067787    -3316.062433    5840.129576                 5.723621                -4.848527                -1.297583               101.351                   0.000               60.000       134.000
1 Oct 2025 06:03:00.000    -1479.343257    -3320.908928    5838.828417                 5.725437                -4.844462                -1.304736               101.415                   0.000               60.000       134.000
1 Oct 2025 06:03:01.000    -1473.616915    -3325.751355    5837.520105                 5.727246                -4.840391                -1.311888               101.478                   0.000               60.000       134.000
1 Oct 2025 06:03:02.000    -1467.888767    -3330.589708    5836.204642                 5.729047                -4.836314                -1.319038               101.541                   0.000               60.000       134.000
1 Oct 2025 06:03:03.000    -1462.158822    -3335.423981    5834.882030                 5.730842                -4.832231                -1.326186               101.605                   0.000               60.000       134.000
1 Oct 2025 06:03:04.000    -1456.427086    -3340.254168    5833.552271                 5.732630                -4.828142                -1.333333               101.668                   0.000               60.000       134.000
1 Oct 2025 06:03:05.000    -1450.693565    -3345.080264    5832.215365                 5.734410                -4.824048                -1.340478               101.732                   0.000               60.000       134.000
1 Oct 2025 06:03:06.000    -1444.958268    -3349.902262    5830.871316                 5.736184                -4.819947                -1.347621               101.795                   0.000               60.000       134.000
1 Oct 2025 06:03:07.000    -1439.221200    -3354.720156    5829.520123                 5.737950                -4.815841                -1.354763               101.858                   0.000               60.000       134.000
1 Oct 2025 06:03:08.000    -1433.482369    -3359.533941    5828.161790                 5.739710                -4.811728                -1.361903               101.922                   0.000               60.000       134.000
1 Oct 2025 06:03:09.000    -1427.741783    -3364.343611    5826.796318                 5.741462                -4.807610                -1.369042               101.985                   0.000               60.000       134.000
1 Oct 2025 06:03:10.000    -1421.999447    -3369.149160    5825.423707                 5.743208                -4.803486                -1.376178               102.049                   0.000               60.000       134.000
