                                                                                         19 Nov 2025 20:15:58
Civil Air Patrol Use Only
Aircraft-Aircraft2


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:00:51.000    -1000.091498    -5738.137105    2635.265954      159.939       24.461    18.549403
1 Oct 2025 06:00:52.000    -1000.227122    -5737.988983    2635.533346      159.933       24.464    18.548640
1 Oct 2025 06:00:53.000    -1000.362762    -5737.840850    2635.800711      159.927       24.466    18.547878
1 Oct 2025 06:00:54.000    -1000.498417    -5737.692709    2636.068047      159.921       24.469    18.547115
1 Oct 2025 06:00:55.000    -1000.634089    -5737.544557    2636.335356      159.916       24.472    18.546352
1 Oct 2025 06:00:56.000    -1000.769777    -5737.396396    2636.602637      159.910       24.474    18.545589
1 Oct 2025 06:00:57.000    -1000.905480    -5737.248226    2636.869890      159.904       24.477    18.544825
1 Oct 2025 06:00:58.000    -1001.041199    -5737.100045    2637.137115      159.898       24.480    18.544062
1 Oct 2025 06:00:59.000    -1001.176934    -5736.951856    2637.404312      159.893       24.482    18.543298
1 Oct 2025 06:01:00.000    -1001.312685    -5736.803656    2637.671481      159.887       24.485    18.542534
1 Oct 2025 06:01:01.000    -1001.448452    -5736.655447    2637.938623      159.881       24.487    18.541770
1 Oct 2025 06:01:02.000    -1001.584235    -5736.507229    2638.205736      159.875       24.490    18.541006
1 Oct 2025 06:01:03.000    -1001.720034    -5736.359000    2638.472822      159.870       24.493    18.540242
1 Oct 2025 06:01:04.000    -1001.855848    -5736.210763    2638.739879      159.864       24.495    18.539478
1 Oct 2025 06:01:05.000    -1001.991678    -5736.062515    2639.006909      159.858       24.498    18.538713
1 Oct 2025 06:01:06.000    -1002.127525    -5735.914259    2639.273911      159.852       24.501    18.537949
1 Oct 2025 06:01:07.000    -1002.263387    -5735.765995    2639.540886      159.847       24.503    18.537187
1 Oct 2025 06:01:08.000    -1002.399266    -5735.617721    2639.807833      159.841       24.506    18.536425
1 Oct 2025 06:01:09.000    -1002.535160    -5735.469438    2640.074752      159.835       24.509    18.535662
1 Oct 2025 06:01:10.000    -1002.671071    -5735.321146    2640.341643      159.829       24.511    18.534900
1 Oct 2025 06:01:11.000    -1002.806997    -5735.172844    2640.608507      159.824       24.514    18.534138
1 Oct 2025 06:01:12.000    -1002.942939    -5735.024532    2640.875342      159.818       24.517    18.533375
1 Oct 2025 06:01:13.000    -1003.078897    -5734.876212    2641.142150      159.812       24.519    18.532613
1 Oct 2025 06:01:14.000    -1003.214871    -5734.727881    2641.408930      159.806       24.522    18.531850
1 Oct 2025 06:01:15.000    -1003.350860    -5734.579541    2641.675681      159.801       24.524    18.531087
1 Oct 2025 06:01:16.000    -1003.486866    -5734.431192    2641.942405      159.795       24.527    18.530325
1 Oct 2025 06:01:17.000    -1003.622887    -5734.282833    2642.209101      159.789       24.530    18.529562
1 Oct 2025 06:01:18.000    -1003.758925    -5734.134465    2642.475769      159.783       24.532    18.528799
1 Oct 2025 06:01:19.000    -1003.894978    -5733.986087    2642.742409      159.778       24.535    18.528036
1 Oct 2025 06:01:20.000    -1004.031048    -5733.837700    2643.009022      159.772       24.538    18.527273
1 Oct 2025 06:01:21.000    -1004.167133    -5733.689304    2643.275606      159.766       24.540    18.526510
1 Oct 2025 06:01:22.000    -1004.303234    -5733.540898    2643.542162      159.760       24.543    18.525747
1 Oct 2025 06:01:23.000    -1004.439351    -5733.392482    2643.808691      159.754       24.546    18.524984
1 Oct 2025 06:01:24.000    -1004.575484    -5733.244058    2644.075192      159.749       24.548    18.524222
1 Oct 2025 06:01:25.000    -1004.711633    -5733.095629    2644.341667      159.743       24.551    18.523464
1 Oct 2025 06:01:26.000    -1004.847799    -5732.947189    2644.608113      159.737       24.553    18.522706
1 Oct 2025 06:01:27.000    -1004.983980    -5732.798741    2644.874532      159.731       24.556    18.521947
1 Oct 2025 06:01:28.000    -1005.120178    -5732.650282    2645.140923      159.726       24.559    18.521189
1 Oct 2025 06:01:29.000    -1005.256391    -5732.501815    2645.407286      159.720       24.561    18.520430
1 Oct 2025 06:01:30.000    -1005.392620    -5732.353338    2645.673621      159.714       24.564    18.519671
1 Oct 2025 06:01:31.000    -1005.528865    -5732.204851    2645.939928      159.708       24.567    18.518913
1 Oct 2025 06:01:32.000    -1005.665126    -5732.056355    2646.206207      159.703       24.569    18.518154
1 Oct 2025 06:01:33.000    -1005.801402    -5731.907850    2646.472458      159.697       24.572    18.517395
1 Oct 2025 06:01:34.000    -1005.937695    -5731.759335    2646.738681      159.691       24.575    18.516636
1 Oct 2025 06:01:35.000    -1006.074004    -5731.610811    2647.004876      159.685       24.577    18.515877
1 Oct 2025 06:01:36.000    -1006.210162    -5731.462344    2647.270963      159.680       24.580    18.515118
1 Oct 2025 06:01:37.000    -1006.346506    -5731.313799    2647.537104      159.674       24.582    18.514358
1 Oct 2025 06:01:38.000    -1006.482867    -5731.165245    2647.803217      159.668       24.585    18.513599
1 Oct 2025 06:01:39.000    -1006.619243    -5731.016682    2648.069302      159.662       24.588    18.512839
1 Oct 2025 06:01:40.000    -1006.755636    -5730.868109    2648.335359      159.657       24.590    18.512080
1 Oct 2025 06:01:41.000    -1006.892044    -5730.719526    2648.601389      159.651       24.593    18.511320
1 Oct 2025 06:01:42.000    -1007.028468    -5730.570934    2648.867390      159.645       24.596    18.510560
1 Oct 2025 06:01:43.000    -1007.164908    -5730.422333    2649.133363      159.639       24.598    18.509800
1 Oct 2025 06:01:44.000    -1007.301364    -5730.273723    2649.399308      159.634       24.601    18.509040
1 Oct 2025 06:01:45.000    -1007.437836    -5730.125103    2649.665225      159.628       24.604    18.508280
1 Oct 2025 06:01:46.000    -1007.574324    -5729.976473    2649.931115      159.622       24.606    18.507520
1 Oct 2025 06:01:47.000    -1007.710828    -5729.827834    2650.196976      159.616       24.609    18.506760
1 Oct 2025 06:01:48.000    -1007.847348    -5729.679186    2650.462809      159.610       24.611    18.506000
1 Oct 2025 06:01:49.000    -1007.983883    -5729.530529    2650.728614      159.605       24.614    18.505239
1 Oct 2025 06:01:50.000    -1008.120435    -5729.381862    2650.994392      159.599       24.617    18.504479
1 Oct 2025 06:01:51.000    -1008.257002    -5729.233186    2651.260141      159.593       24.619    18.503718
1 Oct 2025 06:01:52.000    -1008.393586    -5729.084500    2651.525862      159.587       24.622    18.502957
1 Oct 2025 06:01:53.000    -1008.530185    -5728.935805    2651.791555      159.582       24.625    18.502197
1 Oct 2025 06:01:54.000    -1008.666800    -5728.787100    2652.057220      159.576       24.627    18.501436
1 Oct 2025 06:01:55.000    -1008.803431    -5728.638387    2652.322857      159.570       24.630    18.500675
1 Oct 2025 06:01:56.000    -1008.940078    -5728.489664    2652.588466      159.564       24.632    18.499914
1 Oct 2025 06:01:57.000    -1009.076741    -5728.340931    2652.854047      159.559       24.635    18.499153
1 Oct 2025 06:01:58.000    -1009.213420    -5728.192189    2653.119600      159.553       24.638    18.498391
1 Oct 2025 06:01:59.000    -1009.350115    -5728.043438    2653.385125      159.547       24.640    18.497630
1 Oct 2025 06:02:00.000    -1009.486826    -5727.894678    2653.650622      159.541       24.643    18.496869
1 Oct 2025 06:02:01.000    -1009.623552    -5727.745908    2653.916091      159.536       24.646    18.496107
1 Oct 2025 06:02:02.000    -1009.760295    -5727.597128    2654.181532      159.530       24.648    18.495346
1 Oct 2025 06:02:03.000    -1009.897054    -5727.448340    2654.446945      159.524       24.651    18.494584
1 Oct 2025 06:02:04.000    -1010.033828    -5727.299542    2654.712330      159.518       24.653    18.493822
1 Oct 2025 06:02:05.000    -1010.170618    -5727.150735    2654.977686      159.512       24.656    18.493060
1 Oct 2025 06:02:06.000    -1010.307425    -5727.001918    2655.243015      159.507       24.659    18.492298
1 Oct 2025 06:02:07.000    -1010.444247    -5726.853092    2655.508316      159.501       24.661    18.491536
1 Oct 2025 06:02:08.000    -1010.581085    -5726.704257    2655.773588      159.495       24.664    18.490774
1 Oct 2025 06:02:09.000    -1010.717939    -5726.555412    2656.038832      159.489       24.667    18.490012
1 Oct 2025 06:02:10.000    -1010.854809    -5726.406559    2656.304049      159.484       24.669    18.489249
1 Oct 2025 06:02:11.000    -1010.991695    -5726.257695    2656.569237      159.478       24.672    18.488487
1 Oct 2025 06:02:12.000    -1011.128597    -5726.108823    2656.834397      159.472       24.674    18.487725
1 Oct 2025 06:02:13.000    -1011.265515    -5725.959942    2657.099530      159.466       24.677    18.486962
1 Oct 2025 06:02:14.000    -1011.402449    -5725.811051    2657.364634      159.461       24.680    18.486200
1 Oct 2025 06:02:15.000    -1011.539399    -5725.662151    2657.629710      159.455       24.682    18.485437
1 Oct 2025 06:02:16.000    -1011.676364    -5725.513242    2657.894758      159.449       24.685    18.484675
1 Oct 2025 06:02:17.000    -1011.813346    -5725.364323    2658.159778      159.443       24.688    18.483913
1 Oct 2025 06:02:18.000    -1011.950344    -5725.215395    2658.424770      159.437       24.690    18.483150
1 Oct 2025 06:02:19.000    -1012.087357    -5725.066459    2658.689734      159.432       24.693    18.482388
1 Oct 2025 06:02:20.000    -1012.224387    -5724.917513    2658.954670      159.426       24.695    18.481625
1 Oct 2025 06:02:21.000    -1012.361432    -5724.768557    2659.219578      159.420       24.698    18.480863
1 Oct 2025 06:02:22.000    -1012.498494    -5724.619593    2659.484458      159.414       24.701    18.480100
1 Oct 2025 06:02:23.000    -1012.635571    -5724.470619    2659.749309      159.409       24.703    18.479338
1 Oct 2025 06:02:24.000    -1012.772664    -5724.321636    2660.014133      159.403       24.706    18.478576
1 Oct 2025 06:02:25.000    -1012.909774    -5724.172644    2660.278928      159.397       24.709    18.477813
1 Oct 2025 06:02:26.000    -1013.046899    -5724.023643    2660.543696      159.391       24.711    18.477051
1 Oct 2025 06:02:27.000    -1013.184040    -5723.874632    2660.808435      159.386       24.714    18.476288
1 Oct 2025 06:02:28.000    -1013.321197    -5723.725613    2661.073147      159.380       24.716    18.475526
1 Oct 2025 06:02:29.000    -1013.458370    -5723.576584    2661.337830      159.374       24.719    18.474763
1 Oct 2025 06:02:30.000    -1013.595559    -5723.427546    2661.602485      159.368       24.722    18.474001
1 Oct 2025 06:02:31.000    -1013.732764    -5723.278499    2661.867112      159.362       24.724    18.473238
1 Oct 2025 06:02:32.000    -1013.869985    -5723.129442    2662.131711      159.357       24.727    18.472476
1 Oct 2025 06:02:33.000    -1014.007222    -5722.980377    2662.396282      159.351       24.730    18.471713
1 Oct 2025 06:02:34.000    -1014.144475    -5722.831302    2662.660825      159.345       24.732    18.470951
1 Oct 2025 06:02:35.000    -1014.281744    -5722.682218    2662.925339      159.339       24.735    18.470188
1 Oct 2025 06:02:36.000    -1014.419029    -5722.533125    2663.189826      159.334       24.737    18.469425
1 Oct 2025 06:02:37.000    -1014.556330    -5722.384023    2663.454284      159.328       24.740    18.468663
1 Oct 2025 06:02:38.000    -1014.693647    -5722.234912    2663.718715      159.322       24.743    18.467900
1 Oct 2025 06:02:39.000    -1014.830979    -5722.085792    2663.983117      159.316       24.745    18.467138
1 Oct 2025 06:02:40.000    -1014.968328    -5721.936662    2664.247491      159.310       24.748    18.466375
1 Oct 2025 06:02:41.000    -1015.105693    -5721.787524    2664.511837      159.305       24.751    18.465613
1 Oct 2025 06:02:42.000    -1015.243074    -5721.638377    2664.776156      159.299       24.753    18.464852
1 Oct 2025 06:02:43.000    -1015.380471    -5721.489222    2665.040447      159.293       24.756    18.464092
1 Oct 2025 06:02:44.000    -1015.517883    -5721.340058    2665.304709      159.287       24.758    18.463331
1 Oct 2025 06:02:45.000    -1015.655312    -5721.190884    2665.568944      159.282       24.761    18.462570
1 Oct 2025 06:02:46.000    -1015.792757    -5721.041702    2665.833150      159.276       24.764    18.461810
1 Oct 2025 06:02:47.000    -1015.930218    -5720.892510    2666.097328      159.270       24.766    18.461049
1 Oct 2025 06:02:48.000    -1016.067695    -5720.743309    2666.361478      159.264       24.769    18.460288
1 Oct 2025 06:02:49.000    -1016.205187    -5720.594099    2666.625600      159.258       24.772    18.459528
1 Oct 2025 06:02:50.000    -1016.342696    -5720.444880    2666.889694      159.253       24.774    18.458767
1 Oct 2025 06:02:51.000    -1016.480220    -5720.295651    2667.153759      159.247       24.777    18.458006
1 Oct 2025 06:02:52.000    -1016.617761    -5720.146413    2667.417796      159.241       24.779    18.457244
1 Oct 2025 06:02:53.000    -1016.755317    -5719.997165    2667.681804      159.235       24.782    18.456482
1 Oct 2025 06:02:54.000    -1016.892890    -5719.847909    2667.945785      159.230       24.785    18.455720
1 Oct 2025 06:02:55.000    -1017.030478    -5719.698643    2668.209737      159.224       24.787    18.454958
1 Oct 2025 06:02:56.000    -1017.168082    -5719.549368    2668.473662      159.218       24.790    18.454196
1 Oct 2025 06:02:57.000    -1017.305703    -5719.400084    2668.737558      159.212       24.792    18.453434
1 Oct 2025 06:02:58.000    -1017.443339    -5719.250791    2669.001426      159.206       24.795    18.452672
1 Oct 2025 06:02:59.000    -1017.580991    -5719.101489    2669.265265      159.201       24.798    18.451910
1 Oct 2025 06:03:00.000    -1017.718659    -5718.952178    2669.529077      159.195       24.800    18.451148
1 Oct 2025 06:03:01.000    -1017.856344    -5718.802858    2669.792861      159.189       24.803    18.450386
1 Oct 2025 06:03:02.000    -1017.994044    -5718.653529    2670.056616      159.183       24.806    18.449624
1 Oct 2025 06:03:03.000    -1018.131760    -5718.504191    2670.320343      159.178       24.808    18.448863
1 Oct 2025 06:03:04.000    -1018.269492    -5718.354844    2670.584042      159.172       24.811    18.448101
1 Oct 2025 06:03:05.000    -1018.407240    -5718.205488    2670.847713      159.166       24.813    18.447339
1 Oct 2025 06:03:06.000    -1018.545005    -5718.056123    2671.111356      159.160       24.816    18.446578
1 Oct 2025 06:03:07.000    -1018.682785    -5717.906748    2671.374971      159.154       24.819    18.445816
1 Oct 2025 06:03:08.000    -1018.820581    -5717.757365    2671.638557      159.149       24.821    18.445054
1 Oct 2025 06:03:09.000    -1018.958393    -5717.607973    2671.902115      159.143       24.824    18.444293
1 Oct 2025 06:03:10.000    -1019.096221    -5717.458572    2672.165645      159.137       24.826    18.443531
1 Oct 2025 06:03:11.000    -1019.234065    -5717.309161    2672.429147      159.131       24.829    18.442770
1 Oct 2025 06:03:12.000    -1019.371762    -5717.159808    2672.692543      159.126       24.832    18.442009
1 Oct 2025 06:03:13.000    -1019.509642    -5717.010378    2672.955990      159.120       24.834    18.441247
1 Oct 2025 06:03:14.000    -1019.647539    -5716.860939    2673.219410      159.114       24.837    18.440486
1 Oct 2025 06:03:15.000    -1019.785451    -5716.711491    2673.482801      159.108       24.840    18.439724
1 Oct 2025 06:03:16.000    -1019.923379    -5716.562034    2673.746164      159.102       24.842    18.438963
1 Oct 2025 06:03:17.000    -1020.061323    -5716.412568    2674.009498      159.097       24.845    18.438202
1 Oct 2025 06:03:18.000    -1020.199284    -5716.263093    2674.272805      159.091       24.847    18.437440
1 Oct 2025 06:03:19.000    -1020.337260    -5716.113609    2674.536083      159.085       24.850    18.436679
1 Oct 2025 06:03:20.000    -1020.475252    -5715.964116    2674.799333      159.079       24.853    18.435918
1 Oct 2025 06:03:21.000    -1020.613260    -5715.814614    2675.062555      159.073       24.855    18.435157
1 Oct 2025 06:03:22.000    -1020.751285    -5715.665104    2675.325749      159.068       24.858    18.434395
1 Oct 2025 06:03:23.000    -1020.889325    -5715.515584    2675.588915      159.062       24.860    18.433634
1 Oct 2025 06:03:24.000    -1021.027381    -5715.366055    2675.852052      159.056       24.863    18.432873
1 Oct 2025 06:03:25.000    -1021.165453    -5715.216517    2676.115161      159.050       24.866    18.432112
1 Oct 2025 06:03:26.000    -1021.303542    -5715.066970    2676.378242      159.045       24.868    18.431351
1 Oct 2025 06:03:27.000    -1021.441646    -5714.917415    2676.641294      159.039       24.871    18.430590
1 Oct 2025 06:03:28.000    -1021.579766    -5714.767850    2676.904319      159.033       24.873    18.429829
1 Oct 2025 06:03:29.000    -1021.717902    -5714.618276    2677.167315      159.027       24.876    18.429068
1 Oct 2025 06:03:30.000    -1021.856055    -5714.468694    2677.430283      159.021       24.879    18.428307
1 Oct 2025 06:03:31.000    -1021.994223    -5714.319102    2677.693222      159.016       24.881    18.427546
1 Oct 2025 06:03:32.000    -1022.132407    -5714.169502    2677.956134      159.010       24.884    18.426785
1 Oct 2025 06:03:33.000    -1022.270607    -5714.019892    2678.219017      159.004       24.886    18.426025
1 Oct 2025 06:03:34.000    -1022.408823    -5713.870273    2678.481872      158.998       24.889    18.425262
1 Oct 2025 06:03:35.000    -1022.547055    -5713.720642    2678.744697      158.992       24.892    18.424498
1 Oct 2025 06:03:36.000    -1022.685303    -5713.571002    2679.007493      158.987       24.894    18.423733
1 Oct 2025 06:03:37.000    -1022.823566    -5713.421353    2679.270262      158.981       24.897    18.422968
1 Oct 2025 06:03:38.000    -1022.961846    -5713.271695    2679.533002      158.975       24.900    18.422203
1 Oct 2025 06:03:39.000    -1023.100141    -5713.122029    2679.795714      158.969       24.902    18.421438
1 Oct 2025 06:03:40.000    -1023.238453    -5712.972353    2680.058398      158.963       24.905    18.420674
1 Oct 2025 06:03:41.000    -1023.376781    -5712.822669    2680.321053      158.958       24.907    18.419909
1 Oct 2025 06:03:42.000    -1023.515124    -5712.672975    2680.583680      158.952       24.910    18.419144
1 Oct 2025 06:03:43.000    -1023.653484    -5712.523273    2680.846279      158.946       24.913    18.418380
1 Oct 2025 06:03:44.000    -1023.791860    -5712.373562    2681.108850      158.940       24.915    18.417615
1 Oct 2025 06:03:45.000    -1023.930251    -5712.223842    2681.371393      158.935       24.918    18.416851
1 Oct 2025 06:03:46.000    -1024.068659    -5712.074113    2681.633907      158.929       24.920    18.416086
1 Oct 2025 06:03:47.000    -1024.207083    -5711.924375    2681.896393      158.923       24.923    18.415322
1 Oct 2025 06:03:48.000    -1024.345523    -5711.774628    2682.158850      158.917       24.926    18.414557
1 Oct 2025 06:03:49.000    -1024.483978    -5711.624873    2682.421280      158.911       24.928    18.413793
1 Oct 2025 06:03:50.000    -1024.622450    -5711.475108    2682.683681      158.906       24.931    18.413029
1 Oct 2025 06:03:51.000    -1024.760938    -5711.325335    2682.946053      158.900       24.933    18.412264
1 Oct 2025 06:03:52.000    -1024.899442    -5711.175553    2683.208398      158.894       24.936    18.411500
1 Oct 2025 06:03:53.000    -1025.037962    -5711.025762    2683.470714      158.888       24.939    18.410736
1 Oct 2025 06:03:54.000    -1025.176497    -5710.875962    2683.733002      158.882       24.941    18.409972
1 Oct 2025 06:03:55.000    -1025.315049    -5710.726153    2683.995262      158.877       24.944    18.409208
1 Oct 2025 06:03:56.000    -1025.453617    -5710.576335    2684.257493      158.871       24.946    18.408444
1 Oct 2025 06:03:57.000    -1025.592201    -5710.426509    2684.519696      158.865       24.949    18.407680
1 Oct 2025 06:03:58.000    -1025.730801    -5710.276673    2684.781871      158.859       24.952    18.406916
1 Oct 2025 06:03:59.000    -1025.869417    -5710.126829    2685.044017      158.853       24.954    18.406152
1 Oct 2025 06:04:00.000    -1026.008049    -5709.976976    2685.306135      158.848       24.957    18.405388
1 Oct 2025 06:04:01.000    -1026.146697    -5709.827114    2685.568225      158.842       24.959    18.404624
1 Oct 2025 06:04:02.000    -1026.285361    -5709.677243    2685.830286      158.836       24.962    18.403860
1 Oct 2025 06:04:03.000    -1026.424041    -5709.527364    2686.092320      158.830       24.965    18.403096
1 Oct 2025 06:04:04.000    -1026.562737    -5709.377475    2686.354324      158.824       24.967    18.402333
1 Oct 2025 06:04:05.000    -1026.701449    -5709.227578    2686.616301      158.819       24.970    18.401569
1 Oct 2025 06:04:06.000    -1026.840177    -5709.077672    2686.878249      158.813       24.972    18.400805
1 Oct 2025 06:04:07.000    -1026.978921    -5708.927757    2687.140169      158.807       24.975    18.400042
1 Oct 2025 06:04:08.000    -1027.117681    -5708.777833    2687.402060      158.801       24.978    18.399278
1 Oct 2025 06:04:09.000    -1027.256458    -5708.627901    2687.663924      158.795       24.980    18.398514
1 Oct 2025 06:04:10.000    -1027.395250    -5708.477960    2687.925759      158.790       24.983    18.397751
1 Oct 2025 06:04:11.000    -1027.534058    -5708.328009    2688.187565      158.784       24.985    18.396987
1 Oct 2025 06:04:12.000    -1027.672882    -5708.178050    2688.449343      158.778       24.988    18.396224
1 Oct 2025 06:04:13.000    -1027.811723    -5708.028083    2688.711093      158.772       24.991    18.395461
1 Oct 2025 06:04:14.000    -1027.950579    -5707.878106    2688.972815      158.766       24.993    18.394697
1 Oct 2025 06:04:15.000    -1028.089451    -5707.728121    2689.234508      158.761       24.996    18.393934
1 Oct 2025 06:04:16.000    -1028.228340    -5707.578127    2689.496173      158.755       24.998    18.393171
1 Oct 2025 06:04:17.000    -1028.367244    -5707.428122    2689.757808      158.749       25.001    18.392406
1 Oct 2025 06:04:18.000    -1028.506163    -5707.278103    2690.019413      158.743       25.004    18.391634
1 Oct 2025 06:04:19.000    -1028.645098    -5707.128075    2690.280989      158.737       25.006    18.390863
1 Oct 2025 06:04:20.000    -1028.784049    -5706.978038    2690.542537      158.732       25.009    18.390091
1 Oct 2025 06:04:21.000    -1028.923016    -5706.827993    2690.804056      158.726       25.011    18.389320
1 Oct 2025 06:04:22.000    -1029.062000    -5706.677938    2691.065548      158.720       25.014    18.388548
1 Oct 2025 06:04:23.000    -1029.200999    -5706.527875    2691.327010      158.714       25.017    18.387777
1 Oct 2025 06:04:24.000    -1029.340014    -5706.377804    2691.588445      158.708       25.019    18.387006
1 Oct 2025 06:04:25.000    -1029.479046    -5706.227723    2691.849851      158.703       25.022    18.386235
1 Oct 2025 06:04:26.000    -1029.618093    -5706.077634    2692.111228      158.697       25.024    18.385463
1 Oct 2025 06:04:27.000    -1029.757156    -5705.927536    2692.372578      158.691       25.027    18.384692
1 Oct 2025 06:04:28.000    -1029.896236    -5705.777429    2692.633899      158.685       25.030    18.383921
1 Oct 2025 06:04:29.000    -1030.035332    -5705.627313    2692.895191      158.679       25.032    18.383150
1 Oct 2025 06:04:30.000    -1030.174443    -5705.477189    2693.156455      158.674       25.035    18.382379
1 Oct 2025 06:04:31.000    -1030.313571    -5705.327056    2693.417691      158.668       25.037    18.381608
1 Oct 2025 06:04:32.000    -1030.452714    -5705.176914    2693.678898      158.662       25.040    18.380837
1 Oct 2025 06:04:33.000    -1030.591874    -5705.026764    2693.940077      158.656       25.043    18.380067
1 Oct 2025 06:04:34.000    -1030.731050    -5704.876604    2694.201228      158.650       25.045    18.379296
1 Oct 2025 06:04:35.000    -1030.870242    -5704.726436    2694.462350      158.645       25.048    18.378525
