                                                                                         19 Nov 2025 20:17:09
Civil Air Patrol Use Only
Aircraft-Aircraft1


      Time (UTCG)             x (km)          y (km)          z (km)      Lon (deg)    Lat (deg)     Alt (km)
1 Oct 2025 06:00:42.000    -2952.178980    -5456.921000    1538.080333      141.482       13.942    15.202258
1 Oct 2025 06:00:43.000    -2951.900071    -5456.922365    1538.607676      141.481       13.947    15.202378
1 Oct 2025 06:00:44.000    -2951.621153    -5456.923672    1539.135006      141.479       13.952    15.202497
1 Oct 2025 06:00:45.000    -2951.342227    -5456.924922    1539.662324      141.477       13.957    15.202617
1 Oct 2025 06:00:46.000    -2951.063291    -5456.926115    1540.189629      141.475       13.962    15.202736
1 Oct 2025 06:00:47.000    -2950.784346    -5456.927251    1540.716922      141.473       13.967    15.202856
1 Oct 2025 06:00:48.000    -2950.505393    -5456.928330    1541.244202      141.471       13.972    15.202976
1 Oct 2025 06:00:49.000    -2950.226430    -5456.929352    1541.771470      141.469       13.977    15.203096
1 Oct 2025 06:00:50.000    -2949.947458    -5456.930316    1542.298725      141.467       13.982    15.203215
1 Oct 2025 06:00:51.000    -2949.668478    -5456.931223    1542.825968      141.465       13.987    15.203335
1 Oct 2025 06:00:52.000    -2949.389488    -5456.932074    1543.353198      141.463       13.991    15.203455
1 Oct 2025 06:00:53.000    -2949.110490    -5456.932867    1543.880416      141.461       13.996    15.203575
1 Oct 2025 06:00:54.000    -2948.831482    -5456.933602    1544.407622      141.459       14.001    15.203694
1 Oct 2025 06:00:55.000    -2948.552464    -5456.934278    1544.934814      141.458       14.006    15.203810
1 Oct 2025 06:00:56.000    -2948.273438    -5456.934898    1545.461993      141.456       14.011    15.203927
1 Oct 2025 06:00:57.000    -2947.994402    -5456.935460    1545.989161      141.454       14.016    15.204044
1 Oct 2025 06:00:58.000    -2947.715358    -5456.935964    1546.516315      141.452       14.021    15.204161
1 Oct 2025 06:00:59.000    -2947.436304    -5456.936412    1547.043457      141.450       14.026    15.204278
1 Oct 2025 06:01:00.000    -2947.157242    -5456.936802    1547.570587      141.448       14.031    15.204395
1 Oct 2025 06:01:01.000    -2946.878171    -5456.937136    1548.097704      141.446       14.036    15.204511
1 Oct 2025 06:01:02.000    -2946.599091    -5456.937412    1548.624808      141.444       14.041    15.204628
1 Oct 2025 06:01:03.000    -2946.320002    -5456.937631    1549.151900      141.442       14.045    15.204745
1 Oct 2025 06:01:04.000    -2946.040904    -5456.937793    1549.678980      141.440       14.050    15.204862
1 Oct 2025 06:01:05.000    -2945.761798    -5456.937897    1550.206047      141.438       14.055    15.204978
1 Oct 2025 06:01:06.000    -2945.482682    -5456.937945    1550.733101      141.436       14.060    15.205095
1 Oct 2025 06:01:07.000    -2945.203558    -5456.937935    1551.260143      141.434       14.065    15.205212
1 Oct 2025 06:01:08.000    -2944.924425    -5456.937868    1551.787172      141.433       14.070    15.205328
1 Oct 2025 06:01:09.000    -2944.645283    -5456.937744    1552.314188      141.431       14.075    15.205445
1 Oct 2025 06:01:10.000    -2944.366132    -5456.937562    1552.841192      141.429       14.080    15.205561
1 Oct 2025 06:01:11.000    -2944.086973    -5456.937324    1553.368184      141.427       14.085    15.205678
1 Oct 2025 06:01:12.000    -2943.807804    -5456.937028    1553.895163      141.425       14.090    15.205795
1 Oct 2025 06:01:13.000    -2943.528627    -5456.936675    1554.422129      141.423       14.094    15.205911
1 Oct 2025 06:01:14.000    -2943.249441    -5456.936265    1554.949083      141.421       14.099    15.206028
1 Oct 2025 06:01:15.000    -2942.970247    -5456.935798    1555.476024      141.419       14.104    15.206144
1 Oct 2025 06:01:16.000    -2942.691044    -5456.935273    1556.002952      141.417       14.109    15.206261
1 Oct 2025 06:01:17.000    -2942.411831    -5456.934691    1556.529868      141.415       14.114    15.206377
1 Oct 2025 06:01:18.000    -2942.132611    -5456.934052    1557.056771      141.413       14.119    15.206494
1 Oct 2025 06:01:19.000    -2941.853381    -5456.933356    1557.583662      141.411       14.124    15.206610
1 Oct 2025 06:01:20.000    -2941.574143    -5456.932603    1558.110540      141.410       14.129    15.206727
1 Oct 2025 06:01:21.000    -2941.294896    -5456.931793    1558.637405      141.408       14.134    15.206843
1 Oct 2025 06:01:22.000    -2941.015640    -5456.930925    1559.164258      141.406       14.139    15.206959
1 Oct 2025 06:01:23.000    -2940.736376    -5456.930000    1559.691098      141.404       14.144    15.207076
1 Oct 2025 06:01:24.000    -2940.457103    -5456.929018    1560.217926      141.402       14.148    15.207192
1 Oct 2025 06:01:25.000    -2940.177821    -5456.927978    1560.744740      141.400       14.153    15.207308
1 Oct 2025 06:01:26.000    -2939.898531    -5456.926882    1561.271543      141.398       14.158    15.207425
1 Oct 2025 06:01:27.000    -2939.619232    -5456.925728    1561.798332      141.396       14.163    15.207541
1 Oct 2025 06:01:28.000    -2939.339924    -5456.924517    1562.325109      141.394       14.168    15.207657
1 Oct 2025 06:01:29.000    -2939.060608    -5456.923249    1562.851873      141.392       14.173    15.207774
1 Oct 2025 06:01:30.000    -2938.781283    -5456.921923    1563.378625      141.390       14.178    15.207890
1 Oct 2025 06:01:31.000    -2938.501950    -5456.920541    1563.905364      141.388       14.183    15.208006
1 Oct 2025 06:01:32.000    -2938.222608    -5456.919101    1564.432090      141.386       14.188    15.208122
1 Oct 2025 06:01:33.000    -2937.943257    -5456.917604    1564.958803      141.385       14.193    15.208238
1 Oct 2025 06:01:34.000    -2937.663898    -5456.916050    1565.485504      141.383       14.197    15.208355
1 Oct 2025 06:01:35.000    -2937.384530    -5456.914438    1566.012192      141.381       14.202    15.208471
1 Oct 2025 06:01:36.000    -2937.105154    -5456.912769    1566.538868      141.379       14.207    15.208587
1 Oct 2025 06:01:37.000    -2936.825769    -5456.911043    1567.065531      141.377       14.212    15.208703
1 Oct 2025 06:01:38.000    -2936.546375    -5456.909260    1567.592181      141.375       14.217    15.208819
1 Oct 2025 06:01:39.000    -2936.266973    -5456.907420    1568.118818      141.373       14.222    15.208935
1 Oct 2025 06:01:40.000    -2935.987563    -5456.905522    1568.645443      141.371       14.227    15.209051
1 Oct 2025 06:01:41.000    -2935.708144    -5456.903567    1569.172055      141.369       14.232    15.209167
1 Oct 2025 06:01:42.000    -2935.428716    -5456.901555    1569.698654      141.367       14.237    15.209283
1 Oct 2025 06:01:43.000    -2935.149280    -5456.899486    1570.225241      141.365       14.242    15.209399
1 Oct 2025 06:01:44.000    -2934.869835    -5456.897359    1570.751814      141.363       14.247    15.209515
1 Oct 2025 06:01:45.000    -2934.590382    -5456.895175    1571.278375      141.361       14.251    15.209631
1 Oct 2025 06:01:46.000    -2934.310920    -5456.892933    1571.804923      141.360       14.256    15.209746
1 Oct 2025 06:01:47.000    -2934.031450    -5456.890634    1572.331459      141.358       14.261    15.209861
1 Oct 2025 06:01:48.000    -2933.751971    -5456.888278    1572.857981      141.356       14.266    15.209976
1 Oct 2025 06:01:49.000    -2933.472492    -5456.885849    1573.384529      141.354       14.271    15.210091
1 Oct 2025 06:01:50.000    -2933.192997    -5456.883377    1573.911029      141.352       14.276    15.210205
1 Oct 2025 06:01:51.000    -2932.913493    -5456.880848    1574.437515      141.350       14.281    15.210320
1 Oct 2025 06:01:52.000    -2932.633981    -5456.878261    1574.963989      141.348       14.286    15.210435
1 Oct 2025 06:01:53.000    -2932.354460    -5456.875618    1575.490450      141.346       14.291    15.210550
1 Oct 2025 06:01:54.000    -2932.074931    -5456.872917    1576.016898      141.344       14.296    15.210664
1 Oct 2025 06:01:55.000    -2931.795394    -5456.870159    1576.543334      141.342       14.300    15.210779
1 Oct 2025 06:01:56.000    -2931.515848    -5456.867343    1577.069757      141.340       14.305    15.210894
1 Oct 2025 06:01:57.000    -2931.236294    -5456.864471    1577.596167      141.338       14.310    15.211008
1 Oct 2025 06:01:58.000    -2930.956731    -5456.861541    1578.122564      141.336       14.315    15.211123
1 Oct 2025 06:01:59.000    -2930.677160    -5456.858553    1578.648948      141.334       14.320    15.211237
1 Oct 2025 06:02:00.000    -2930.397581    -5456.855509    1579.175320      141.333       14.325    15.211352
1 Oct 2025 06:02:01.000    -2930.117993    -5456.852407    1579.701678      141.331       14.330    15.211466
1 Oct 2025 06:02:02.000    -2929.838398    -5456.849248    1580.228024      141.329       14.335    15.211581
1 Oct 2025 06:02:03.000    -2929.558793    -5456.846032    1580.754358      141.327       14.340    15.211695
1 Oct 2025 06:02:04.000    -2929.279181    -5456.842759    1581.280678      141.325       14.345    15.211810
1 Oct 2025 06:02:05.000    -2928.999560    -5456.839428    1581.806985      141.323       14.350    15.211924
1 Oct 2025 06:02:06.000    -2928.719931    -5456.836040    1582.333280      141.321       14.354    15.212038
1 Oct 2025 06:02:07.000    -2928.440293    -5456.832594    1582.859562      141.319       14.359    15.212153
1 Oct 2025 06:02:08.000    -2928.160647    -5456.829092    1583.385831      141.317       14.364    15.212267
1 Oct 2025 06:02:09.000    -2927.880993    -5456.825532    1583.912087      141.315       14.369    15.212381
1 Oct 2025 06:02:10.000    -2927.601331    -5456.821915    1584.438330      141.313       14.374    15.212495
1 Oct 2025 06:02:11.000    -2927.321661    -5456.818240    1584.964561      141.311       14.379    15.212610
1 Oct 2025 06:02:12.000    -2927.041982    -5456.814508    1585.490778      141.309       14.384    15.212724
1 Oct 2025 06:02:13.000    -2926.762295    -5456.810719    1586.016983      141.308       14.389    15.212838
1 Oct 2025 06:02:14.000    -2926.482600    -5456.806873    1586.543175      141.306       14.394    15.212952
1 Oct 2025 06:02:15.000    -2926.202896    -5456.802970    1587.069354      141.304       14.399    15.213066
1 Oct 2025 06:02:16.000    -2925.923185    -5456.799009    1587.595520      141.302       14.403    15.213180
1 Oct 2025 06:02:17.000    -2925.643465    -5456.794991    1588.121673      141.300       14.408    15.213294
1 Oct 2025 06:02:18.000    -2925.363737    -5456.790915    1588.647814      141.298       14.413    15.213408
1 Oct 2025 06:02:19.000    -2925.084001    -5456.786782    1589.173941      141.296       14.418    15.213522
1 Oct 2025 06:02:20.000    -2924.804256    -5456.782592    1589.700056      141.294       14.423    15.213636
1 Oct 2025 06:02:21.000    -2924.524504    -5456.778345    1590.226158      141.292       14.428    15.213750
1 Oct 2025 06:02:22.000    -2924.244743    -5456.774041    1590.752246      141.290       14.433    15.213863
1 Oct 2025 06:02:23.000    -2923.964974    -5456.769679    1591.278322      141.288       14.438    15.213977
1 Oct 2025 06:02:24.000    -2923.685197    -5456.765259    1591.804385      141.286       14.443    15.214091
1 Oct 2025 06:02:25.000    -2923.405412    -5456.760783    1592.330435      141.284       14.448    15.214205
1 Oct 2025 06:02:26.000    -2923.125619    -5456.756249    1592.856473      141.282       14.453    15.214319
1 Oct 2025 06:02:27.000    -2922.845818    -5456.751658    1593.382497      141.281       14.457    15.214432
1 Oct 2025 06:02:28.000    -2922.566009    -5456.747010    1593.908508      141.279       14.462    15.214546
1 Oct 2025 06:02:29.000    -2922.286191    -5456.742304    1594.434507      141.277       14.467    15.214660
1 Oct 2025 06:02:30.000    -2922.006366    -5456.737541    1594.960492      141.275       14.472    15.214773
1 Oct 2025 06:02:31.000    -2921.726532    -5456.732721    1595.486465      141.273       14.477    15.214887
1 Oct 2025 06:02:32.000    -2921.446690    -5456.727843    1596.012424      141.271       14.482    15.215000
1 Oct 2025 06:02:33.000    -2921.166841    -5456.722908    1596.538371      141.269       14.487    15.215114
1 Oct 2025 06:02:34.000    -2920.886983    -5456.717916    1597.064304      141.267       14.492    15.215227
1 Oct 2025 06:02:35.000    -2920.607117    -5456.712867    1597.590225      141.265       14.497    15.215341
1 Oct 2025 06:02:36.000    -2920.327244    -5456.707760    1598.116133      141.263       14.502    15.215455
1 Oct 2025 06:02:37.000    -2920.047363    -5456.702598    1598.642028      141.261       14.506    15.215570
1 Oct 2025 06:02:38.000    -2919.767474    -5456.697378    1599.167911      141.259       14.511    15.215685
1 Oct 2025 06:02:39.000    -2919.487577    -5456.692101    1599.693780      141.257       14.516    15.215801
1 Oct 2025 06:02:40.000    -2919.207672    -5456.686766    1600.219636      141.255       14.521    15.215916
1 Oct 2025 06:02:41.000    -2918.927759    -5456.681375    1600.745480      141.254       14.526    15.216031
1 Oct 2025 06:02:42.000    -2918.647838    -5456.675926    1601.271310      141.252       14.531    15.216146
1 Oct 2025 06:02:43.000    -2918.367909    -5456.670419    1601.797128      141.250       14.536    15.216262
1 Oct 2025 06:02:44.000    -2918.087972    -5456.664855    1602.322932      141.248       14.541    15.216376
1 Oct 2025 06:02:45.000    -2917.808027    -5456.659233    1602.848723      141.246       14.546    15.216490
1 Oct 2025 06:02:46.000    -2917.528074    -5456.653554    1603.374501      141.244       14.551    15.216604
1 Oct 2025 06:02:47.000    -2917.248113    -5456.647818    1603.900266      141.242       14.556    15.216718
1 Oct 2025 06:02:48.000    -2916.968145    -5456.642024    1604.426019      141.240       14.560    15.216833
1 Oct 2025 06:02:49.000    -2916.688168    -5456.636173    1604.951758      141.238       14.565    15.216947
1 Oct 2025 06:02:50.000    -2916.408183    -5456.630265    1605.477484      141.236       14.570    15.217061
1 Oct 2025 06:02:51.000    -2916.128191    -5456.624299    1606.003197      141.234       14.575    15.217175
1 Oct 2025 06:02:52.000    -2915.848191    -5456.618276    1606.528897      141.232       14.580    15.217289
1 Oct 2025 06:02:53.000    -2915.568182    -5456.612196    1607.054584      141.230       14.585    15.217404
1 Oct 2025 06:02:54.000    -2915.288166    -5456.606059    1607.580258      141.228       14.590    15.217518
1 Oct 2025 06:02:55.000    -2915.008143    -5456.599864    1608.105919      141.227       14.595    15.217632
1 Oct 2025 06:02:56.000    -2914.728111    -5456.593612    1608.631567      141.225       14.600    15.217746
1 Oct 2025 06:02:57.000    -2914.448071    -5456.587302    1609.157202      141.223       14.605    15.217860
1 Oct 2025 06:02:58.000    -2914.168024    -5456.580935    1609.682824      141.221       14.609    15.217975
1 Oct 2025 06:02:59.000    -2913.887969    -5456.574511    1610.208433      141.219       14.614    15.218089
1 Oct 2025 06:03:00.000    -2913.607906    -5456.568030    1610.734029      141.217       14.619    15.218203
1 Oct 2025 06:03:01.000    -2913.327835    -5456.561491    1611.259611      141.215       14.624    15.218317
1 Oct 2025 06:03:02.000    -2913.047757    -5456.554895    1611.785181      141.213       14.629    15.218431
1 Oct 2025 06:03:03.000    -2912.767671    -5456.548242    1612.310737      141.211       14.634    15.218545
1 Oct 2025 06:03:04.000    -2912.487577    -5456.541531    1612.836281      141.209       14.639    15.218659
1 Oct 2025 06:03:05.000    -2912.207475    -5456.534763    1613.361811      141.207       14.644    15.218774
1 Oct 2025 06:03:06.000    -2911.927366    -5456.527938    1613.887329      141.205       14.649    15.218888
1 Oct 2025 06:03:07.000    -2911.647249    -5456.521055    1614.412833      141.203       14.654    15.219002
1 Oct 2025 06:03:08.000    -2911.367124    -5456.514115    1614.938324      141.201       14.658    15.219116
1 Oct 2025 06:03:09.000    -2911.086991    -5456.507118    1615.463802      141.200       14.663    15.219230
1 Oct 2025 06:03:10.000    -2910.806851    -5456.500063    1615.989267      141.198       14.668    15.219344
1 Oct 2025 06:03:11.000    -2910.526703    -5456.492951    1616.514719      141.196       14.673    15.219458
1 Oct 2025 06:03:12.000    -2910.246547    -5456.485782    1617.040157      141.194       14.678    15.219572
1 Oct 2025 06:03:13.000    -2909.966384    -5456.478555    1617.565583      141.192       14.683    15.219686
1 Oct 2025 06:03:14.000    -2909.686213    -5456.471271    1618.090995      141.190       14.688    15.219800
1 Oct 2025 06:03:15.000    -2909.406034    -5456.463930    1618.616395      141.188       14.693    15.219914
1 Oct 2025 06:03:16.000    -2909.125848    -5456.456531    1619.141781      141.186       14.698    15.220028
1 Oct 2025 06:03:17.000    -2908.845654    -5456.449075    1619.667154      141.184       14.703    15.220142
1 Oct 2025 06:03:18.000    -2908.565453    -5456.441562    1620.192514      141.182       14.708    15.220256
1 Oct 2025 06:03:19.000    -2908.285243    -5456.433991    1620.717860      141.180       14.712    15.220371
1 Oct 2025 06:03:20.000    -2908.005027    -5456.426363    1621.243194      141.178       14.717    15.220485
1 Oct 2025 06:03:21.000    -2907.724802    -5456.418678    1621.768514      141.176       14.722    15.220599
1 Oct 2025 06:03:22.000    -2907.444570    -5456.410935    1622.293822      141.174       14.727    15.220713
1 Oct 2025 06:03:23.000    -2907.164331    -5456.403135    1622.819116      141.172       14.732    15.220827
1 Oct 2025 06:03:24.000    -2906.884084    -5456.395278    1623.344397      141.171       14.737    15.220941
1 Oct 2025 06:03:25.000    -2906.603829    -5456.387363    1623.869665      141.169       14.742    15.221055
1 Oct 2025 06:03:26.000    -2906.323567    -5456.379391    1624.394919      141.167       14.747    15.221169
1 Oct 2025 06:03:27.000    -2906.043297    -5456.371361    1624.920161      141.165       14.752    15.221283
1 Oct 2025 06:03:28.000    -2905.763020    -5456.363275    1625.445389      141.163       14.757    15.221397
1 Oct 2025 06:03:29.000    -2905.482735    -5456.355130    1625.970604      141.161       14.761    15.221510
1 Oct 2025 06:03:30.000    -2905.202443    -5456.346929    1626.495806      141.159       14.766    15.221624
1 Oct 2025 06:03:31.000    -2904.922143    -5456.338670    1627.020995      141.157       14.771    15.221738
1 Oct 2025 06:03:32.000    -2904.641836    -5456.330354    1627.546170      141.155       14.776    15.221852
1 Oct 2025 06:03:33.000    -2904.361521    -5456.321980    1628.071332      141.153       14.781    15.221967
1 Oct 2025 06:03:34.000    -2904.081199    -5456.313550    1628.596482      141.151       14.786    15.222081
1 Oct 2025 06:03:35.000    -2903.800869    -5456.305061    1629.121617      141.149       14.791    15.222195
1 Oct 2025 06:03:36.000    -2903.520532    -5456.296516    1629.646740      141.147       14.796    15.222309
1 Oct 2025 06:03:37.000    -2903.240194    -5456.287900    1630.171881      141.145       14.801    15.222423
1 Oct 2025 06:03:38.000    -2902.959843    -5456.279239    1630.696980      141.143       14.806    15.222537
1 Oct 2025 06:03:39.000    -2902.679484    -5456.270520    1631.222065      141.142       14.810    15.222651
1 Oct 2025 06:03:40.000    -2902.399117    -5456.261744    1631.747137      141.140       14.815    15.222765
1 Oct 2025 06:03:41.000    -2902.118744    -5456.252911    1632.272196      141.138       14.820    15.222879
1 Oct 2025 06:03:42.000    -2901.838363    -5456.244020    1632.797242      141.136       14.825    15.222994
1 Oct 2025 06:03:43.000    -2901.557974    -5456.235072    1633.322274      141.134       14.830    15.223108
1 Oct 2025 06:03:44.000    -2901.277578    -5456.226067    1633.847293      141.132       14.835    15.223222
1 Oct 2025 06:03:45.000    -2900.997175    -5456.217005    1634.372299      141.130       14.840    15.223336
1 Oct 2025 06:03:46.000    -2900.716764    -5456.207885    1634.897292      141.128       14.845    15.223451
1 Oct 2025 06:03:47.000    -2900.436346    -5456.198707    1635.422271      141.126       14.850    15.223565
1 Oct 2025 06:03:48.000    -2900.155921    -5456.189473    1635.947237      141.124       14.855    15.223679
1 Oct 2025 06:03:49.000    -2899.875488    -5456.180181    1636.472190      141.122       14.860    15.223794
1 Oct 2025 06:03:50.000    -2899.595048    -5456.170831    1636.997130      141.120       14.864    15.223908
1 Oct 2025 06:03:51.000    -2899.314601    -5456.161424    1637.522056      141.118       14.869    15.224022
1 Oct 2025 06:03:52.000    -2899.034147    -5456.151960    1638.046969      141.116       14.874    15.224137
1 Oct 2025 06:03:53.000    -2898.753685    -5456.142439    1638.571869      141.114       14.879    15.224251
1 Oct 2025 06:03:54.000    -2898.473216    -5456.132860    1639.096755      141.113       14.884    15.224365
1 Oct 2025 06:03:55.000    -2898.192739    -5456.123224    1639.621628      141.111       14.889    15.224480
1 Oct 2025 06:03:56.000    -2897.912256    -5456.113530    1640.146488      141.109       14.894    15.224594
1 Oct 2025 06:03:57.000    -2897.631765    -5456.103780    1640.671335      141.107       14.899    15.224709
1 Oct 2025 06:03:58.000    -2897.351266    -5456.093971    1641.196168      141.105       14.904    15.224823
1 Oct 2025 06:03:59.000    -2897.070761    -5456.084106    1641.720988      141.103       14.909    15.224938
1 Oct 2025 06:04:00.000    -2896.790248    -5456.074183    1642.245795      141.101       14.913    15.225052
1 Oct 2025 06:04:01.000    -2896.509728    -5456.064202    1642.770588      141.099       14.918    15.225167
1 Oct 2025 06:04:02.000    -2896.229201    -5456.054165    1643.295368      141.097       14.923    15.225281
1 Oct 2025 06:04:03.000    -2895.948667    -5456.044069    1643.820134      141.095       14.928    15.225396
1 Oct 2025 06:04:04.000    -2895.668126    -5456.033917    1644.344888      141.093       14.933    15.225511
1 Oct 2025 06:04:05.000    -2895.387577    -5456.023707    1644.869627      141.091       14.938    15.225625
1 Oct 2025 06:04:06.000    -2895.107021    -5456.013440    1645.394354      141.089       14.943    15.225740
1 Oct 2025 06:04:07.000    -2894.826458    -5456.003115    1645.919067      141.087       14.948    15.225855
1 Oct 2025 06:04:08.000    -2894.545888    -5455.992733    1646.443767      141.085       14.953    15.225969
1 Oct 2025 06:04:09.000    -2894.265311    -5455.982294    1646.968454      141.084       14.958    15.226084
1 Oct 2025 06:04:10.000    -2893.984726    -5455.971797    1647.493127      141.082       14.962    15.226199
1 Oct 2025 06:04:11.000    -2893.704135    -5455.961243    1648.017787      141.080       14.967    15.226313
1 Oct 2025 06:04:12.000    -2893.423536    -5455.950632    1648.542433      141.078       14.972    15.226428
1 Oct 2025 06:04:13.000    -2893.142930    -5455.939963    1649.067066      141.076       14.977    15.226543
1 Oct 2025 06:04:14.000    -2892.862317    -5455.929237    1649.591686      141.074       14.982    15.226658
1 Oct 2025 06:04:15.000    -2892.581697    -5455.918453    1650.116292      141.072       14.987    15.226772
1 Oct 2025 06:04:16.000    -2892.301070    -5455.907612    1650.640885      141.070       14.992    15.226887
1 Oct 2025 06:04:17.000    -2892.020436    -5455.896714    1651.165464      141.068       14.997    15.227002
1 Oct 2025 06:04:18.000    -2891.739795    -5455.885757    1651.690030      141.066       15.002    15.227116
1 Oct 2025 06:04:19.000    -2891.459145    -5455.874741    1652.214582      141.064       15.007    15.227228
1 Oct 2025 06:04:20.000    -2891.178489    -5455.863668    1652.739120      141.062       15.011    15.227340
1 Oct 2025 06:04:21.000    -2890.897825    -5455.852538    1653.263646      141.060       15.016    15.227452
1 Oct 2025 06:04:22.000    -2890.617154    -5455.841350    1653.788157      141.058       15.021    15.227565
1 Oct 2025 06:04:23.000    -2890.336477    -5455.830105    1654.312656      141.056       15.026    15.227677
1 Oct 2025 06:04:24.000    -2890.055792    -5455.818803    1654.837140      141.054       15.031    15.227789
1 Oct 2025 06:04:25.000    -2889.775101    -5455.807443    1655.361612      141.053       15.036    15.227901
1 Oct 2025 06:04:26.000    -2889.494402    -5455.796026    1655.886070      141.051       15.041    15.228014
1 Oct 2025 06:04:27.000    -2889.213696    -5455.784551    1656.410514      141.049       15.046    15.228126
1 Oct 2025 06:04:28.000    -2888.932984    -5455.773019    1656.934946      141.047       15.051    15.228238
1 Oct 2025 06:04:29.000    -2888.652264    -5455.761430    1657.459363      141.045       15.056    15.228351
1 Oct 2025 06:04:30.000    -2888.371538    -5455.749783    1657.983768      141.043       15.061    15.228463
1 Oct 2025 06:04:31.000    -2888.090805    -5455.738079    1658.508158      141.041       15.065    15.228576
1 Oct 2025 06:04:32.000    -2887.810064    -5455.726318    1659.032536      141.039       15.070    15.228688
1 Oct 2025 06:04:33.000    -2887.529317    -5455.714499    1659.556900      141.037       15.075    15.228801
1 Oct 2025 06:04:34.000    -2887.248563    -5455.702622    1660.081250      141.035       15.080    15.228913
